time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1560386596.0,20.7,18.4,31.5,33.0,0.0,4.93,28.3,0.0,4.95,0.0,20.8,20.6,66.0,1813.0,2.83,51.5,140.3,8.97,78.7,38.7,7.2,15.0,101.0,33540.0
1560386776.0,20.0,18.4,29.9,31.9,0.0,4.79,28.3,0.0,4.83,0.0,19.9,19.8,66.0,2065.0,3.23,49.7,138.9,8.63,77.6,37.1,9.7,15.0,101.0,33542.0
1560386957.0,19.2,17.6,29.2,31.1,0.0,4.63,28.3,0.0,4.7,0.0,19.3,18.9,66.0,2095.0,3.23,48.1,136.6,8.43,76.9,36.5,10.1,15.0,101.0,33544.0
1560387138.0,18.6,17.0,29.2,31.0,0.0,4.54,28.4,0.0,4.58,0.0,18.6,18.5,66.0,2110.0,3.18,47.1,135.9,8.36,76.5,36.3,10.0,15.0,101.0,33546.0
1560387319.0,18.0,16.5,29.1,31.0,0.0,4.47,28.5,0.0,4.47,0.0,18.1,18.0,66.0,2110.0,3.15,46.5,134.9,8.35,76.1,36.2,9.4,15.0,101.0,33548.0
1560387499.0,17.6,16.0,29.1,30.9,0.0,4.38,28.5,0.0,4.39,0.0,17.6,17.4,66.0,2110.0,3.1,46.1,134.6,8.26,75.5,36.0,9.1,15.0,101.0,33550.0
1560387679.0,17.3,15.7,29.0,30.8,0.0,4.33,28.6,0.0,4.34,0.0,17.3,17.3,66.0,2110.0,3.05,45.7,133.6,8.2,75.2,35.7,9.1,15.0,101.0,33552.0
1560387859.0,17.0,15.4,28.9,30.6,0.0,4.27,28.7,0.0,4.29,0.0,17.0,17.0,66.0,2110.0,3.02,45.3,132.6,8.15,74.8,35.5,8.7,15.0,101.0,33554.0
1560388040.0,16.7,15.1,28.7,30.4,0.0,4.23,28.8,0.0,4.24,0.0,16.8,16.7,66.0,2110.0,2.97,45.0,132.0,8.12,74.1,35.2,8.7,15.0,101.0,33556.0
1560388397.0,16.4,14.9,28.1,29.4,0.0,4.04,28.8,0.0,4.08,0.0,15.7,15.5,42.0,1927.0,3.36,40.7,114.2,7.46,48.0,32.5,11.1,15.0,101.0,33558.0
