time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1559522362.0,17.9,16.0,28.3,29.7,0.0,4.42,27.2,0.0,4.42,0.0,17.8,17.7,60.0,1840.0,2.81,46.1,124.4,7.88,63.5,34.2,7.2,15.0,96.0,31642.0
1559522543.0,17.6,16.0,28.7,30.1,0.0,4.39,27.2,0.0,4.39,0.0,17.7,17.6,60.0,1874.0,2.91,45.6,125.9,7.94,64.3,34.7,8.0,15.0,96.0,31644.0
1559522723.0,17.4,15.8,28.7,30.2,0.0,4.34,27.3,0.0,4.37,0.0,17.7,17.4,60.0,1901.0,2.91,45.1,125.6,7.93,64.2,34.6,8.0,15.0,96.0,31646.0
1559522902.0,17.3,15.7,28.7,30.2,0.0,4.33,27.4,0.0,4.37,0.0,17.3,17.3,60.0,1916.0,2.96,44.6,125.7,7.94,64.2,34.8,8.1,15.0,96.0,31648.0
1559523081.0,17.1,15.5,28.7,30.2,0.0,4.28,27.5,0.0,4.33,0.0,17.2,17.1,60.0,1916.0,2.92,44.3,125.3,7.94,63.8,34.6,8.0,15.0,96.0,31650.0
1559523262.0,16.9,15.3,28.7,30.2,0.0,4.28,27.5,0.0,4.3,0.0,17.0,16.9,60.0,1916.0,2.92,44.1,124.9,7.94,63.9,34.7,8.0,15.0,96.0,31652.0
1559523442.0,16.8,15.1,28.7,30.1,0.0,4.27,27.6,0.0,4.25,0.0,16.9,16.9,60.0,1916.0,2.86,44.0,124.6,7.9,63.7,34.6,7.7,15.0,96.0,31654.0
1559523624.0,16.6,15.0,28.7,30.1,0.0,4.23,27.7,0.0,4.24,0.0,16.7,16.7,60.0,1916.0,2.85,43.8,124.2,7.88,63.3,34.5,7.7,15.0,96.0,31656.0
1559523807.0,16.5,15.0,28.6,30.1,0.0,4.24,27.8,0.0,4.22,0.0,16.7,16.5,60.0,1916.0,2.85,43.7,124.3,7.89,63.2,34.5,7.5,15.0,96.0,31658.0
1559523986.0,16.5,15.0,28.5,29.8,0.0,4.18,27.9,0.0,4.2,0.0,16.6,16.7,54.0,1851.0,2.93,42.1,119.9,7.73,55.0,33.9,8.3,15.0,96.0,31660.0
