time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1547434079.0,18.0,15.7,22.4,23.6,0.0,4.4,24.8,0.0,4.39,50.3,17.7,17.7,54.0,1725.0,2.52,42.8,109.7,6.67,50.3,29.4,4.9,nan,3.0,824.0
1547434199.0,17.5,15.4,23.7,24.9,0.0,4.33,24.8,0.0,4.35,51.7,17.3,17.3,54.0,1725.0,2.6,43.2,112.6,6.98,51.7,30.6,5.5,nan,3.0,826.0
1547434928.0,15.6,14.7,27.2,27.9,0.0,3.99,24.9,0.0,4.03,27.6,15.5,15.5,30.0,1333.0,3.05,37.0,107.4,6.92,27.6,30.5,9.0,nan,3.0,834.0
1547435048.0,15.6,14.2,27.0,27.7,0.0,4.04,25.0,0.0,4.04,27.9,15.5,15.5,30.0,1333.0,2.65,37.9,107.2,6.86,27.9,30.0,5.8,nan,3.0,836.0
1547435169.0,15.7,14.2,27.1,27.7,0.0,4.06,25.0,0.0,4.07,27.8,15.8,15.5,30.0,1352.0,2.67,38.0,107.9,6.93,27.8,30.5,6.3,nan,3.0,838.0
1547435289.0,15.8,14.3,26.7,27.3,0.0,4.07,25.0,0.0,4.09,27.8,15.8,15.7,30.0,1352.0,2.67,37.7,107.3,6.88,27.8,30.1,6.0,nan,3.0,840.0
1547436023.0,16.0,14.6,27.7,28.4,0.0,4.09,25.3,0.0,4.08,28.3,15.8,15.8,30.0,1352.0,2.76,37.9,109.7,7.11,28.3,31.3,6.8,nan,3.0,848.0
1547436143.0,16.1,14.6,28.0,28.7,0.0,4.1,25.4,0.0,4.1,28.4,15.8,15.9,30.0,1352.0,2.77,38.1,109.5,7.13,28.4,31.3,7.1,nan,3.0,850.0
1547436264.0,16.1,14.6,28.0,28.6,0.0,4.08,25.4,0.0,4.09,28.5,15.8,15.9,30.0,1352.0,2.77,38.1,109.2,7.13,28.5,31.3,6.8,nan,3.0,852.0
1547436384.0,16.2,14.7,28.3,28.8,0.0,4.12,25.5,0.0,4.12,28.8,15.8,16.0,30.0,1352.0,2.8,38.2,111.0,7.24,28.8,31.8,6.9,nan,3.0,854.0
1547437118.0,16.3,14.8,27.9,28.5,0.0,4.14,25.8,0.0,4.12,28.4,16.0,16.1,30.0,1348.0,2.75,38.2,109.8,7.13,28.4,31.3,6.8,nan,3.0,862.0
1547437238.0,16.3,14.8,28.0,28.6,0.0,4.14,25.9,0.0,4.13,28.6,16.0,16.1,30.0,1348.0,2.73,38.2,109.7,7.14,28.6,31.4,6.5,nan,3.0,864.0
1547437359.0,16.4,14.8,27.8,28.5,0.0,4.14,25.9,0.0,4.13,28.2,16.0,16.1,30.0,1348.0,2.73,38.2,109.4,7.07,28.2,31.1,6.8,nan,3.0,866.0
1547437479.0,16.4,14.8,28.1,28.6,0.0,4.13,26.0,0.0,4.12,28.6,16.1,16.2,30.0,1348.0,2.76,38.3,110.9,7.21,28.6,31.5,6.5,nan,3.0,868.0
1547438221.0,16.4,14.8,27.0,27.7,0.0,4.15,26.3,0.0,4.13,27.8,16.1,16.2,30.0,1371.0,2.73,37.8,107.1,6.92,27.8,30.5,6.1,nan,3.0,876.0
1547439321.0,16.4,14.9,26.0,26.7,0.0,4.12,26.6,0.0,4.13,27.0,16.1,16.1,30.0,1386.0,2.78,36.6,104.2,6.71,27.0,29.5,6.9,nan,3.0,884.0
1547439442.0,16.3,14.9,26.3,27.0,0.0,4.15,26.7,0.0,4.14,27.3,16.1,16.2,30.0,1386.0,2.82,36.8,105.3,6.82,27.3,29.8,7.3,nan,3.0,886.0
1547439562.0,16.3,14.8,26.2,26.8,0.0,4.15,26.7,0.0,4.14,27.4,16.1,16.1,30.0,1386.0,2.8,36.7,105.7,6.83,27.4,30.0,7.1,nan,3.0,888.0
1547439682.0,16.3,14.7,26.3,27.1,0.0,4.14,26.7,0.0,4.14,30.4,16.1,16.1,33.0,1386.0,2.65,37.5,106.6,6.83,30.4,30.1,5.7,nan,3.0,890.0
1547440421.0,16.2,14.7,27.1,27.7,0.0,4.13,26.9,0.0,4.1,27.8,15.9,16.1,30.0,1363.0,2.75,37.4,107.9,6.97,27.8,30.7,6.5,nan,3.0,898.0
1547440541.0,16.2,14.7,27.4,28.0,0.0,4.13,27.0,0.0,4.12,28.0,16.1,16.1,30.0,1363.0,2.77,37.6,108.8,7.06,28.0,31.0,7.1,nan,3.0,900.0
1547440662.0,16.2,14.8,27.4,28.1,0.0,4.09,27.0,0.0,4.1,27.9,15.9,16.1,30.0,1363.0,2.77,37.6,107.2,6.94,27.9,30.5,6.9,nan,3.0,902.0
1547440782.0,16.2,14.7,26.9,27.5,0.0,4.13,27.0,0.0,4.1,27.4,16.0,16.1,30.0,1363.0,2.72,37.3,106.9,6.89,27.4,30.4,6.7,nan,3.0,904.0
1547441511.0,16.3,14.7,27.6,28.2,0.0,4.13,27.2,0.0,4.14,28.1,16.0,16.1,30.0,1337.0,2.72,37.7,109.1,7.07,28.1,31.1,6.7,nan,3.0,912.0
1547441631.0,16.3,14.6,27.4,28.1,0.0,4.12,27.3,0.0,4.12,27.9,16.0,16.1,30.0,1341.0,2.64,37.9,108.2,7.01,27.9,30.8,5.7,nan,3.0,914.0
1547441752.0,16.3,14.7,27.9,28.4,0.0,4.14,27.3,0.0,4.13,28.5,16.1,16.2,30.0,1356.0,2.75,37.9,109.8,7.19,28.5,31.5,6.7,nan,3.0,916.0
1547441872.0,16.3,14.8,27.9,28.6,0.0,4.14,27.3,0.0,4.12,28.2,16.0,16.0,30.0,1356.0,2.78,37.9,109.4,7.12,28.2,31.1,6.9,nan,3.0,918.0
1547442611.0,16.3,14.7,28.8,29.3,0.0,4.14,27.5,0.0,4.12,29.1,16.0,16.2,30.0,1333.0,2.73,38.7,112.4,7.38,29.1,32.3,6.4,nan,3.0,926.0
1547442732.0,16.3,14.7,28.5,29.1,0.0,4.14,27.5,0.0,4.13,28.9,16.1,16.1,30.0,1333.0,2.69,38.7,111.1,7.27,28.9,31.8,6.2,nan,3.0,928.0
1547442852.0,16.3,14.7,28.5,29.0,0.0,4.12,27.6,0.0,4.13,29.0,16.1,16.2,30.0,1333.0,2.69,38.7,110.9,7.26,29.0,31.9,6.2,nan,3.0,930.0
1547442972.0,16.4,14.7,28.3,28.9,0.0,4.15,27.6,0.0,4.13,28.7,16.1,16.0,30.0,1333.0,2.67,38.6,110.7,7.21,28.7,31.8,6.4,nan,3.0,932.0
1547443093.0,16.4,14.8,28.5,29.0,0.0,4.15,27.6,0.0,4.15,29.0,16.1,16.2,30.0,1333.0,2.69,38.7,111.7,7.29,29.0,32.1,6.2,nan,3.0,934.0
1547443832.0,16.4,14.9,28.3,28.9,0.0,4.18,27.8,0.0,4.14,28.7,16.1,16.4,30.0,1344.0,2.75,38.6,111.2,7.21,28.7,31.8,6.8,nan,3.0,942.0
1547443952.0,16.4,14.9,28.3,28.9,0.0,4.17,27.8,0.0,4.14,28.7,16.1,16.1,30.0,1344.0,2.73,38.6,111.6,7.26,28.7,31.7,6.8,nan,3.0,944.0
1547444072.0,16.4,14.9,28.3,28.9,0.0,4.17,27.9,0.0,4.14,28.8,16.2,16.4,30.0,1344.0,2.73,38.6,111.4,7.32,28.8,32.2,6.7,nan,3.0,946.0
1547444193.0,16.4,14.9,28.5,29.1,0.0,4.17,27.9,0.0,4.14,28.9,16.4,16.1,30.0,1344.0,2.76,38.7,111.6,7.28,28.9,32.1,6.9,nan,3.0,948.0
1547444932.0,16.5,14.9,28.9,29.4,0.0,4.17,28.0,0.0,4.15,29.2,16.1,16.2,30.0,1333.0,2.73,39.0,113.3,7.38,29.2,32.4,6.5,nan,3.0,956.0
1547445053.0,16.5,14.8,28.6,29.2,0.0,4.15,28.1,0.0,4.17,29.1,16.1,16.3,30.0,1333.0,2.71,38.9,112.4,7.37,29.1,32.4,6.4,nan,3.0,958.0
1547445173.0,16.5,14.9,29.0,29.6,0.0,4.17,28.1,0.0,4.17,29.2,16.2,16.3,30.0,1333.0,2.75,39.1,112.4,7.37,29.2,32.2,6.5,nan,3.0,960.0
1547445293.0,16.5,14.9,29.0,29.5,0.0,4.14,28.1,0.0,4.17,29.3,16.2,16.4,30.0,1333.0,2.73,39.1,113.8,7.47,29.3,32.7,6.8,nan,3.0,962.0
1547446037.0,16.5,14.9,28.5,29.1,0.0,4.14,28.2,0.0,4.17,29.0,16.3,16.3,30.0,1348.0,2.8,38.7,112.1,7.31,29.0,32.1,6.9,nan,3.0,970.0
1547446158.0,16.5,15.0,28.8,29.4,0.0,4.18,28.3,0.0,4.15,29.2,16.1,16.3,30.0,1348.0,2.78,38.8,112.5,7.36,29.2,32.5,6.9,nan,3.0,972.0
1547446278.0,16.5,14.9,28.7,29.3,0.0,4.18,28.3,0.0,4.17,29.2,16.2,16.3,30.0,1348.0,2.8,38.8,112.6,7.37,29.2,32.3,6.9,nan,3.0,974.0
1547446399.0,16.5,14.9,28.8,29.4,0.0,4.18,28.3,0.0,4.19,28.9,16.2,16.1,30.0,1348.0,2.8,38.8,112.8,7.34,28.9,32.3,7.1,nan,3.0,976.0
1547447143.0,16.5,14.8,28.1,28.7,0.0,4.17,28.4,0.0,4.17,28.5,16.3,16.4,30.0,1333.0,2.67,38.7,110.5,7.18,28.5,31.4,6.1,nan,3.0,984.0
