time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1548902699.0,18.1,16.5,33.2,34.8,0.0,4.43,25.1,0.0,4.42,85.3,17.9,17.9,69.0,2106.0,3.22,50.8,145.6,9.63,85.3,40.9,9.8,nan,16.0,3904.0
1548902819.0,17.3,15.7,29.7,31.9,0.0,4.28,25.2,0.0,4.29,78.4,17.1,17.0,69.0,2164.0,3.03,48.4,133.8,8.44,78.4,36.7,8.8,nan,16.0,3906.0
1548902940.0,16.6,14.9,28.4,30.2,0.0,4.18,25.3,0.0,4.17,76.1,16.2,16.2,69.0,2164.0,2.96,46.9,130.1,8.12,76.1,35.4,8.3,nan,16.0,3908.0
1548903060.0,15.9,14.3,27.0,28.6,0.0,4.02,25.3,0.0,4.03,58.6,15.5,15.5,57.0,2129.0,3.07,43.7,121.2,7.5,58.6,33.0,9.0,nan,16.0,3910.0
1548903794.0,15.1,13.8,26.4,27.1,0.0,3.96,25.8,0.0,3.96,27.6,14.9,14.9,30.0,1333.0,2.65,37.3,105.9,6.77,27.6,29.7,5.7,nan,16.0,3918.0
1548903914.0,15.2,13.9,27.8,28.3,0.0,3.97,25.9,0.0,3.97,28.3,15.1,15.1,30.0,1333.0,2.66,38.0,109.6,7.13,28.3,31.3,6.1,nan,16.0,3920.0
1548904035.0,15.3,14.0,28.2,28.7,0.0,3.97,25.9,0.0,3.98,28.9,15.1,15.1,30.0,1333.0,2.7,38.2,110.6,7.24,28.9,31.5,6.4,nan,16.0,3922.0
1548904155.0,15.3,14.1,28.9,29.5,0.0,3.97,26.0,0.0,3.99,29.2,15.2,15.2,30.0,1333.0,2.76,38.5,112.5,7.43,29.2,32.5,6.8,nan,16.0,3924.0
1548904884.0,15.6,14.2,27.3,27.7,0.0,4.02,26.4,0.0,4.02,27.6,15.5,15.4,30.0,1333.0,2.65,37.8,109.3,7.09,27.6,31.2,5.8,nan,16.0,3932.0
1548905004.0,15.7,14.2,27.8,28.4,0.0,4.03,26.4,0.0,4.03,28.5,15.5,15.4,30.0,1333.0,2.66,38.0,109.4,7.11,28.5,31.5,6.3,nan,16.0,3934.0
1548905124.0,15.7,14.3,28.8,29.4,0.0,4.04,26.5,0.0,4.07,28.7,15.5,15.7,30.0,1333.0,2.76,38.5,113.0,7.39,28.7,32.6,6.7,nan,16.0,3936.0
1548905245.0,15.7,14.4,29.4,30.0,0.0,4.06,26.5,0.0,4.06,29.5,15.7,15.5,30.0,1333.0,2.8,38.8,114.7,7.55,29.5,33.1,7.2,nan,16.0,3938.0
1548905973.0,15.9,14.5,27.7,28.4,0.0,4.09,26.8,0.0,4.08,28.3,15.8,15.7,30.0,1333.0,2.8,37.8,109.4,7.16,28.3,31.4,6.5,nan,16.0,3946.0
