time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1547081015.0,15.5,14.8,28.2,28.8,0.0,4.06,25.1,0.0,4.06,28.3,15.5,15.4,30.0,1619.0,3.35,37.6,109.4,7.18,28.3,31.5,10.9,nan,1.0,6.0
1547081134.0,15.5,14.8,29.1,29.7,0.0,4.04,25.2,0.0,4.06,29.2,15.5,15.4,30.0,1443.0,3.32,37.9,111.5,7.43,29.2,32.6,10.7,nan,1.0,8.0
1547081255.0,15.5,14.7,29.8,30.5,0.0,4.01,25.2,0.0,4.04,29.6,15.5,15.4,30.0,1333.0,3.21,38.4,114.1,7.59,29.6,33.3,10.1,nan,1.0,10.0
1547081375.0,15.5,14.6,30.4,31.1,0.0,4.02,25.2,0.0,4.04,30.5,15.5,15.5,30.0,1333.0,3.06,38.9,116.8,7.78,30.5,34.0,8.7,nan,1.0,12.0
1547082104.0,15.7,14.2,26.7,27.3,0.0,4.06,25.6,0.0,4.06,27.6,15.5,15.4,30.0,1356.0,2.64,37.9,107.1,6.83,27.6,30.4,5.8,nan,1.0,20.0
1547082225.0,15.8,14.4,28.1,28.7,0.0,4.07,25.7,0.0,4.07,28.5,15.7,15.5,30.0,1356.0,2.8,38.2,110.5,7.19,28.5,31.5,7.2,nan,1.0,22.0
1547082345.0,15.8,14.4,28.8,29.3,0.0,4.07,25.8,0.0,4.07,29.3,15.7,15.7,30.0,1333.0,2.75,38.7,112.7,7.42,29.3,32.2,6.7,nan,1.0,24.0
1547082465.0,15.8,14.4,29.4,29.9,0.0,4.07,25.8,0.0,4.08,29.8,15.7,15.7,30.0,1333.0,2.77,39.0,114.8,7.5,29.8,33.1,6.9,nan,1.0,26.0
1547083194.0,16.0,14.6,28.1,28.7,0.0,4.1,26.2,0.0,4.09,28.5,15.8,15.8,30.0,1352.0,2.77,38.3,110.4,7.19,28.5,31.5,6.9,nan,1.0,34.0
1547083315.0,16.0,14.6,28.7,29.2,0.0,4.1,26.2,0.0,4.09,29.3,15.8,15.8,30.0,1352.0,2.82,38.5,113.1,7.38,29.3,32.2,7.3,nan,1.0,36.0
1547083435.0,16.0,14.6,29.4,30.0,0.0,4.1,26.3,0.0,4.09,29.7,15.8,16.0,30.0,1333.0,2.8,39.0,114.2,7.52,29.7,33.1,7.2,nan,1.0,38.0
1547083555.0,16.0,14.7,30.1,30.8,0.0,4.1,26.4,0.0,4.12,30.2,15.8,15.9,30.0,1333.0,2.85,39.4,116.2,7.73,30.2,33.8,7.5,nan,1.0,40.0
1547084285.0,16.1,14.6,28.7,29.2,0.0,4.13,26.7,0.0,4.13,29.1,16.0,15.9,30.0,1333.0,2.73,38.7,112.5,7.39,29.1,32.4,6.5,nan,1.0,48.0
1547084405.0,16.2,14.7,29.4,29.9,0.0,4.14,26.8,0.0,4.09,29.6,15.9,15.9,30.0,1333.0,2.77,39.1,114.2,7.52,29.6,32.9,6.8,nan,1.0,50.0
1547084525.0,16.2,14.8,30.1,30.8,0.0,4.1,26.8,0.0,4.1,30.3,15.9,16.1,30.0,1333.0,2.82,39.5,116.3,7.74,30.3,33.9,7.5,nan,1.0,52.0
1547084646.0,16.2,14.8,30.8,31.5,0.0,4.14,26.9,0.0,4.12,30.3,16.0,16.1,30.0,1333.0,2.88,39.8,118.3,7.87,30.3,34.4,7.9,nan,1.0,54.0
1547085375.0,16.2,14.7,29.5,30.0,0.0,4.13,27.2,0.0,4.12,29.9,16.0,15.9,30.0,1333.0,2.77,39.1,114.6,7.54,29.9,33.0,6.9,nan,1.0,62.0
1547085495.0,16.2,14.8,30.2,30.9,0.0,4.12,27.2,0.0,4.12,29.9,16.0,16.1,30.0,1333.0,2.83,39.5,116.8,7.75,29.9,33.9,7.5,nan,1.0,64.0
1547085615.0,16.2,14.9,30.9,31.6,0.0,4.14,27.3,0.0,4.1,29.9,16.0,16.1,30.0,1333.0,2.87,39.8,118.9,7.87,29.9,34.5,7.7,nan,1.0,66.0
1547085735.0,16.3,14.8,28.7,29.5,0.0,4.13,27.3,0.0,4.1,28.5,15.9,16.1,30.0,1333.0,2.72,39.0,109.7,7.13,28.5,31.2,6.8,nan,1.0,68.0
1547086465.0,16.3,14.8,29.9,30.6,0.0,4.12,27.5,0.0,4.13,30.5,16.0,16.1,30.0,1333.0,2.82,39.4,116.2,7.7,30.5,34.1,7.7,nan,1.0,76.0
1547086585.0,16.3,14.9,30.6,31.4,0.0,4.15,27.6,0.0,4.12,30.0,16.0,16.1,30.0,1333.0,2.88,39.8,115.9,7.62,30.0,34.0,7.9,nan,1.0,78.0
1547086705.0,16.3,14.7,27.5,28.2,0.0,4.13,27.7,0.0,4.14,27.9,15.9,16.0,30.0,1333.0,2.62,38.5,107.9,6.96,27.9,30.5,6.0,nan,1.0,80.0
1547086826.0,16.3,14.7,26.5,27.2,0.0,4.14,27.7,0.0,4.12,27.3,16.1,16.1,30.0,1386.0,2.66,37.8,105.3,6.75,27.3,30.2,6.7,nan,1.0,82.0
1547087555.0,16.3,14.8,28.6,29.4,0.0,4.14,27.9,0.0,4.13,28.5,15.9,16.1,30.0,1333.0,2.73,38.9,109.6,7.13,28.5,31.2,6.5,nan,1.0,90.0
