time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1560213093.0,17.5,15.5,30.5,32.2,0.0,4.39,28.6,0.0,4.42,0.0,17.6,17.4,63.0,1847.0,2.69,48.1,130.1,8.35,70.0,36.5,6.3,15.0,99.0,32778.0
1560213273.0,17.5,15.8,29.8,31.6,0.0,4.38,28.6,0.0,4.39,0.0,17.6,17.4,63.0,1946.0,2.93,46.9,130.3,8.33,70.2,36.3,8.1,15.0,99.0,32780.0
1560213453.0,17.3,15.8,29.6,31.3,0.0,4.33,28.7,0.0,4.35,0.0,17.4,17.2,63.0,2004.0,3.01,46.0,130.7,8.29,69.9,35.9,8.7,15.0,99.0,32782.0
1560213633.0,17.1,15.6,29.5,31.3,0.0,4.29,28.8,0.0,4.32,0.0,17.3,17.1,63.0,2015.0,3.0,45.5,130.2,8.25,69.9,36.0,8.8,15.0,99.0,32784.0
1560213814.0,17.0,15.5,29.5,31.2,0.0,4.27,28.8,0.0,4.29,0.0,17.1,16.9,63.0,2015.0,2.98,45.2,129.9,8.21,69.7,35.9,8.6,15.0,99.0,32786.0
1560213994.0,16.9,15.4,29.4,31.1,0.0,4.28,28.9,0.0,4.28,0.0,17.1,16.9,63.0,2015.0,2.97,45.0,129.4,8.2,69.4,35.7,8.4,15.0,99.0,32788.0
1560214174.0,16.9,15.3,29.3,31.0,0.0,4.25,29.0,0.0,4.27,0.0,17.2,17.0,63.0,2026.0,2.96,44.8,129.3,8.2,69.2,35.6,8.3,15.0,99.0,32790.0
1560214306.0,16.8,15.3,29.3,31.0,0.0,4.28,29.1,0.0,4.27,0.0,17.0,17.0,63.0,2026.0,2.98,44.7,128.9,8.2,69.3,35.9,8.5,15.0,99.0,32792.0
1560214486.0,16.7,15.2,29.3,31.0,0.0,4.23,29.1,0.0,4.27,0.0,16.8,17.0,63.0,2026.0,2.96,44.6,129.1,8.18,69.2,35.7,8.5,15.0,99.0,32794.0
1560214666.0,16.7,15.2,29.3,31.0,0.0,4.27,29.2,0.0,4.24,0.0,16.7,16.9,63.0,2026.0,2.95,44.6,128.7,8.19,69.1,35.6,8.4,15.0,99.0,32796.0
1560214846.0,16.7,15.1,29.2,30.9,0.0,4.23,29.3,0.0,4.25,0.0,16.7,16.7,63.0,2026.0,2.97,44.5,129.2,8.15,69.1,35.5,8.3,15.0,99.0,32798.0
1560215028.0,16.6,15.1,29.2,30.8,0.0,4.25,29.4,0.0,4.27,0.0,16.7,16.7,63.0,2026.0,2.97,44.4,128.7,8.16,69.1,35.5,8.4,15.0,99.0,32800.0
1560215209.0,16.6,15.1,29.2,30.8,0.0,4.22,29.5,0.0,4.23,0.0,16.6,16.6,63.0,2026.0,2.98,44.4,128.7,8.18,69.2,35.5,8.4,15.0,99.0,32802.0
1560215389.0,16.5,15.0,29.2,30.9,0.0,4.22,29.5,0.0,4.23,0.0,16.6,16.6,63.0,2026.0,2.98,44.4,128.6,8.15,68.9,35.5,8.1,15.0,99.0,32804.0
1560215569.0,16.5,15.0,29.2,30.8,0.0,4.22,29.6,0.0,4.22,0.0,16.6,16.7,63.0,2026.0,2.95,44.4,128.2,8.14,68.9,35.6,8.3,15.0,99.0,32806.0
1560215749.0,16.4,14.9,29.1,30.5,0.0,4.14,29.7,0.0,4.13,0.0,16.0,16.0,51.0,2026.0,3.25,42.2,121.0,7.84,52.6,34.2,10.4,15.0,99.0,32808.0
1560215930.0,16.5,15.4,28.8,29.9,0.0,4.17,29.8,0.0,4.13,0.0,16.1,16.3,45.0,1645.0,3.13,39.7,115.5,7.65,44.6,33.5,9.4,15.0,99.0,32810.0
1560216112.0,16.8,15.5,28.2,29.2,0.0,4.2,29.9,0.0,4.2,0.0,16.4,16.5,39.0,1607.0,3.07,39.8,112.3,7.37,37.5,32.4,9.0,15.0,99.0,32812.0
1560216293.0,17.2,15.5,28.0,28.9,0.0,4.24,30.0,0.0,4.24,0.0,16.7,16.9,39.0,1535.0,2.83,39.7,112.3,7.31,37.3,32.1,7.3,15.0,99.0,32814.0
1560216473.0,17.5,15.8,27.9,28.8,0.0,4.29,30.1,0.0,4.29,0.0,17.0,17.0,39.0,1535.0,2.83,39.8,112.1,7.28,37.5,32.1,7.7,15.0,99.0,32816.0
1560216891.0,18.0,16.1,27.9,28.9,0.0,4.39,30.3,0.0,4.4,0.0,17.6,17.5,45.0,1626.0,2.78,40.7,113.4,7.44,43.5,32.7,6.9,15.0,99.0,32818.0
1560217063.0,18.1,16.3,28.1,29.3,0.0,4.42,30.3,0.0,4.4,0.0,17.7,17.8,51.0,1748.0,2.9,42.0,117.5,7.64,50.9,33.4,6.7,15.0,99.0,32820.0
