time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1561336533.0,20.9,18.9,29.1,30.5,0.0,4.98,28.7,0.0,4.99,0.0,21.2,21.0,60.0,1840.0,3.02,47.7,130.0,8.34,66.4,36.2,8.5,15.0,104.0,34708.0
1561336714.0,20.2,18.1,31.0,32.8,0.0,4.89,28.7,0.0,4.89,0.0,20.7,20.5,63.0,1840.0,2.88,50.0,134.0,8.65,71.5,37.9,8.0,15.0,104.0,34712.0
1561336894.0,19.7,17.9,29.7,31.6,0.0,4.8,28.8,0.0,4.79,0.0,20.0,20.0,66.0,2026.0,3.07,49.5,135.8,8.5,76.3,36.9,9.4,15.0,104.0,34716.0
1561337074.0,19.2,17.6,29.5,31.4,0.0,4.7,28.8,0.0,4.72,0.0,19.6,19.4,66.0,2061.0,3.15,48.2,135.5,8.5,75.7,36.7,9.3,15.0,104.0,34720.0
1561337254.0,18.6,17.1,29.4,31.3,0.0,4.59,28.9,0.0,4.62,0.0,19.0,18.8,66.0,2106.0,3.23,47.3,135.3,8.46,76.1,36.8,10.2,15.0,104.0,34724.0
1561337435.0,18.3,16.7,29.4,31.2,0.0,4.57,28.9,0.0,4.55,0.0,18.5,18.5,66.0,2106.0,3.12,46.8,134.1,8.43,75.5,36.6,9.4,15.0,104.0,34728.0
1561337616.0,17.9,16.3,29.3,31.1,0.0,4.48,29.0,0.0,4.47,0.0,18.0,18.2,69.0,2106.0,3.06,46.6,135.2,8.44,79.3,36.7,9.0,15.0,104.0,34732.0
1561337797.0,17.6,16.0,29.2,31.1,0.0,4.43,29.1,0.0,4.43,0.0,17.9,17.9,69.0,2141.0,3.08,46.8,135.1,8.48,79.5,36.7,9.5,15.0,104.0,34736.0
1561337977.0,17.4,15.7,29.2,31.1,0.0,4.37,29.2,0.0,4.38,0.0,17.6,17.6,69.0,2156.0,3.05,46.5,134.4,8.39,79.1,36.7,9.3,15.0,104.0,34740.0
1561338159.0,17.1,15.4,29.3,31.1,0.0,4.3,29.2,0.0,4.35,0.0,17.3,17.1,69.0,2156.0,3.06,46.3,134.4,8.43,79.0,36.5,9.0,15.0,104.0,34744.0
1561338338.0,17.0,15.2,29.2,31.0,0.0,4.29,29.3,0.0,4.3,0.0,17.2,17.0,69.0,2156.0,3.08,46.1,134.1,8.43,78.5,36.4,9.2,15.0,104.0,34748.0
1561338519.0,16.8,15.1,29.1,30.9,0.0,4.28,29.4,0.0,4.28,0.0,17.0,16.8,69.0,2156.0,3.0,46.0,133.0,8.34,78.3,36.2,8.5,15.0,104.0,34752.0
1561338700.0,16.6,14.9,28.9,30.5,0.0,4.17,29.4,0.0,4.15,0.0,16.1,16.1,57.0,2072.0,3.26,44.1,125.1,7.99,60.9,34.9,10.4,15.0,104.0,34756.0
1561338882.0,16.6,15.3,28.5,29.8,0.0,4.17,29.5,0.0,4.14,0.0,16.1,16.2,51.0,1847.0,3.2,41.1,119.2,7.74,52.1,33.8,10.0,15.0,104.0,34760.0
1561339061.0,16.8,15.2,28.1,29.3,0.0,4.19,29.6,0.0,4.19,0.0,16.4,16.4,51.0,1786.0,2.9,41.4,117.0,7.59,51.0,33.3,7.9,15.0,104.0,34764.0
1561339242.0,17.0,15.4,27.9,29.1,0.0,4.23,29.7,0.0,4.23,0.0,16.7,16.7,51.0,1786.0,2.92,41.3,116.9,7.57,50.6,33.2,8.0,15.0,104.0,34768.0
1561339422.0,17.2,15.6,27.8,29.0,0.0,4.25,29.8,0.0,4.29,0.0,16.8,16.9,51.0,1786.0,2.92,41.1,116.6,7.59,50.7,33.2,8.0,15.0,104.0,34772.0
1561339639.0,17.3,15.7,27.8,29.0,0.0,4.28,29.9,0.0,4.32,0.0,17.2,17.0,51.0,1786.0,2.91,41.1,116.5,7.55,50.7,33.1,8.0,15.0,104.0,34776.0
1561339813.0,17.4,15.8,27.8,29.0,0.0,4.28,29.9,0.0,4.3,0.0,17.2,17.1,51.0,1786.0,2.92,41.1,116.5,7.57,50.6,33.2,8.0,15.0,104.0,34780.0
1561339993.0,17.5,15.8,27.7,29.0,0.0,4.32,30.0,0.0,4.33,0.0,17.3,17.1,51.0,1786.0,2.92,41.0,116.7,7.55,50.7,33.1,8.0,15.0,104.0,34784.0
1561340173.0,17.5,15.9,27.7,29.0,0.0,4.32,30.0,0.0,4.35,0.0,17.3,17.3,51.0,1786.0,2.92,41.0,117.0,7.59,50.8,33.2,8.0,15.0,104.0,34788.0
