time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1561422347.0,19.1,17.6,29.6,31.0,0.0,4.62,28.4,0.0,4.68,0.0,19.4,19.1,60.0,1851.0,3.21,46.0,132.0,8.48,67.6,36.5,10.1,15.0,105.0,35470.0
1561422523.0,18.6,16.5,30.4,32.2,0.0,4.57,28.4,0.0,4.57,0.0,18.8,18.7,66.0,1851.0,2.76,48.7,130.6,8.43,73.6,36.7,6.5,15.0,105.0,35474.0
1561422841.0,17.7,16.1,29.8,31.8,0.0,4.4,28.5,0.0,4.42,0.0,17.9,17.7,72.0,2068.0,3.0,49.5,135.3,8.73,82.5,37.8,8.6,15.0,105.0,35478.0
1561423014.0,17.3,15.5,29.9,31.9,0.0,4.35,28.6,0.0,4.37,0.0,17.5,17.4,72.0,2122.0,3.01,48.8,134.6,8.7,82.4,37.6,8.7,15.0,105.0,35482.0
1561423194.0,16.9,15.2,29.8,31.8,0.0,4.28,28.6,0.0,4.29,0.0,17.0,17.0,72.0,2133.0,2.96,48.3,133.8,8.63,81.8,37.4,8.3,15.0,105.0,35486.0
1561423375.0,16.5,14.7,29.7,31.5,0.0,4.13,28.7,0.0,4.15,0.0,16.3,16.4,60.0,2152.0,3.25,46.0,129.6,8.25,66.3,36.1,10.1,15.0,105.0,35490.0
1561423556.0,16.3,15.0,29.1,30.3,0.0,4.07,28.8,0.0,4.09,0.0,15.7,15.5,42.0,1883.0,3.41,41.4,116.0,7.62,41.7,33.5,11.4,15.0,105.0,35494.0
1561423736.0,16.6,15.5,28.6,29.6,0.0,4.15,28.9,0.0,4.13,0.0,16.0,16.0,42.0,1577.0,3.21,39.4,114.0,7.54,41.0,33.0,10.1,15.0,105.0,35498.0
1561423877.0,16.7,15.1,28.2,29.1,0.0,4.18,29.0,0.0,4.17,0.0,16.2,16.4,36.0,1516.0,2.87,40.0,111.7,7.28,34.5,32.0,7.3,15.0,105.0,35502.0
1561424061.0,17.1,15.4,27.8,28.6,0.0,4.22,29.1,0.0,4.23,0.0,16.7,16.8,36.0,1466.0,2.85,39.5,110.7,7.19,34.2,31.5,6.9,15.0,105.0,35506.0
1561424239.0,17.5,15.8,27.5,28.4,0.0,4.27,29.2,0.0,4.29,0.0,17.0,16.9,36.0,1485.0,2.87,39.7,110.9,7.17,34.2,31.4,7.6,15.0,105.0,35510.0
1561424417.0,17.8,16.1,27.5,28.3,0.0,4.34,29.3,0.0,4.34,0.0,17.3,17.1,36.0,1485.0,2.86,39.6,110.8,7.14,34.2,31.4,7.6,15.0,105.0,35514.0
1561424598.0,18.1,16.2,27.6,28.5,0.0,4.4,29.4,0.0,4.4,0.0,17.6,17.6,42.0,1592.0,2.78,40.5,112.1,7.34,40.2,32.3,6.9,15.0,105.0,35518.0
1561424779.0,18.2,16.1,27.8,28.9,0.0,4.43,29.4,0.0,4.42,0.0,17.8,17.7,51.0,1722.0,2.69,41.9,116.0,7.57,50.5,33.3,7.1,15.0,105.0,35522.0
