time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1558658064.0,16.6,15.2,29.7,31.1,0.0,4.23,26.8,0.0,4.22,0.0,16.6,16.7,54.0,1828.0,3.02,44.0,123.6,8.08,56.9,35.2,8.7,15.0,89.0,29572.0
1558658211.0,16.1,14.9,31.0,32.3,0.0,4.17,26.8,0.0,4.14,0.0,16.4,16.1,48.0,1828.0,3.13,43.8,123.6,8.23,50.3,35.9,9.7,15.0,89.0,29574.0
1558658386.0,15.8,15.0,29.2,30.1,0.0,4.1,26.8,0.0,4.09,0.0,15.8,15.8,30.0,1588.0,3.4,39.3,109.6,7.27,28.3,31.8,11.2,15.0,89.0,29576.0
1558658568.0,15.9,15.0,27.8,28.6,0.0,4.07,26.9,0.0,4.08,0.0,15.8,15.9,30.0,1333.0,3.25,37.5,107.0,6.94,27.7,30.7,10.5,15.0,89.0,29578.0
1558658749.0,16.0,14.3,27.3,27.9,0.0,4.1,26.9,0.0,4.08,0.0,15.9,16.0,30.0,1348.0,2.62,38.4,108.3,6.91,28.4,31.4,6.4,15.0,89.0,29580.0
1558658931.0,16.3,14.7,28.7,29.2,0.0,4.13,27.0,0.0,4.12,0.0,16.2,16.1,30.0,1348.0,2.8,38.9,111.6,7.26,28.4,32.2,7.1,15.0,89.0,29582.0
1558659110.0,16.5,14.8,29.4,30.0,0.0,4.18,27.1,0.0,4.15,0.0,16.2,16.4,30.0,1333.0,2.77,39.4,113.6,7.43,29.5,32.8,6.9,15.0,89.0,29584.0
1558659291.0,16.7,15.0,30.0,30.7,0.0,4.2,27.2,0.0,4.2,0.0,16.4,16.4,30.0,1333.0,2.82,39.7,115.4,7.57,29.9,33.3,7.2,15.0,89.0,29586.0
1558659471.0,16.8,15.2,30.7,31.5,0.0,4.22,27.3,0.0,4.18,0.0,16.5,16.6,30.0,1333.0,2.86,40.1,116.2,7.62,29.9,32.5,7.3,15.0,89.0,29588.0
1558659653.0,17.0,15.3,27.5,28.2,0.0,4.24,27.4,0.0,4.22,0.0,16.7,16.7,30.0,1371.0,2.78,38.5,107.3,6.87,27.7,30.4,6.9,15.0,89.0,29590.0
1558659833.0,17.1,15.6,27.7,28.3,0.0,4.28,27.5,0.0,4.25,0.0,16.7,16.9,30.0,1390.0,2.95,38.1,108.2,7.06,28.1,31.1,8.1,15.0,89.0,29592.0
1558660014.0,17.2,15.5,28.8,29.3,0.0,4.27,27.6,0.0,4.28,0.0,17.0,17.0,30.0,1360.0,2.87,38.9,112.0,7.32,29.0,32.1,7.6,15.0,89.0,29594.0
1558660194.0,17.3,15.7,29.5,30.0,0.0,4.27,27.6,0.0,4.29,0.0,17.0,16.9,30.0,1360.0,2.91,39.2,114.2,7.47,29.6,32.8,8.0,15.0,89.0,29596.0
1558660374.0,17.3,15.6,30.2,30.9,0.0,4.27,27.7,0.0,4.29,0.0,17.3,17.0,30.0,1333.0,2.83,39.9,115.7,7.62,30.1,33.4,7.3,15.0,89.0,29598.0
1558660663.0,17.5,15.8,30.5,31.4,0.0,4.28,27.8,0.0,4.32,0.0,17.3,17.2,30.0,1333.0,2.86,40.3,115.0,7.5,29.7,32.8,7.5,6553.5,89.0,29600.0
1558660841.0,17.6,15.8,27.8,28.5,0.0,4.34,27.9,0.0,4.34,0.0,17.3,17.3,30.0,1390.0,2.82,38.7,108.3,6.96,27.8,30.8,7.3,15.0,89.0,29602.0
1558661019.0,17.6,15.9,27.0,27.6,0.0,4.35,28.0,0.0,4.35,0.0,17.4,17.3,30.0,1390.0,2.88,38.0,107.3,6.94,27.9,30.8,8.0,15.0,89.0,29604.0
1558661202.0,17.7,15.8,28.6,29.3,0.0,4.34,28.1,0.0,4.37,0.0,17.5,17.4,33.0,1390.0,2.73,39.6,112.8,7.38,31.9,32.0,6.9,15.0,89.0,29606.0
1558661383.0,17.6,16.0,29.8,30.5,0.0,4.37,28.1,0.0,4.37,0.0,17.6,17.6,33.0,1409.0,2.91,40.3,115.8,7.63,32.9,33.3,8.0,15.0,89.0,29608.0
1558661570.0,17.6,16.0,30.7,31.4,0.0,4.37,28.2,0.0,4.39,0.0,17.6,17.5,33.0,1383.0,2.9,41.0,118.5,7.82,33.7,34.1,8.0,15.0,89.0,29610.0
1558661750.0,17.6,15.9,28.2,29.0,0.0,4.38,28.3,0.0,4.38,0.0,17.5,17.3,33.0,1428.0,2.85,39.8,111.1,7.16,31.6,31.4,7.3,15.0,89.0,29612.0
1558661930.0,17.8,16.1,26.8,27.6,0.0,4.38,28.4,0.0,4.39,0.0,17.5,17.5,33.0,1455.0,2.88,38.9,107.4,6.86,30.4,30.1,7.7,15.0,89.0,29614.0
1558662051.0,17.9,16.0,27.6,28.3,0.0,4.39,28.4,0.0,4.39,0.0,17.6,17.6,36.0,1455.0,2.82,39.8,111.4,7.21,34.4,31.7,7.3,15.0,89.0,29616.0
1558662225.0,17.9,16.1,29.0,29.8,0.0,4.38,28.5,0.0,4.42,0.0,17.7,17.7,42.0,1543.0,2.82,41.0,114.9,7.62,41.4,33.3,7.1,15.0,89.0,29618.0
1558662405.0,17.8,16.0,29.8,30.8,0.0,4.39,28.5,0.0,4.39,0.0,17.8,17.7,45.0,1619.0,2.75,42.1,117.8,7.83,45.6,34.5,7.2,15.0,89.0,29620.0
1558662585.0,17.7,15.8,29.6,31.0,0.0,4.38,28.6,0.0,4.39,0.0,17.6,17.6,48.0,1653.0,2.75,42.9,117.0,7.7,48.3,34.0,6.7,15.0,89.0,29622.0
1558662765.0,17.5,15.8,28.0,29.2,0.0,4.34,28.7,0.0,4.37,0.0,17.6,17.5,48.0,1722.0,2.88,41.5,114.3,7.44,46.8,32.8,7.5,15.0,89.0,29624.0
1558662945.0,17.4,15.7,27.4,28.6,0.0,4.33,28.7,0.0,4.34,0.0,17.4,17.2,48.0,1722.0,2.87,40.7,113.4,7.32,46.4,32.0,7.7,15.0,89.0,29626.0
1558663718.0,16.8,15.0,29.9,31.3,0.0,4.24,28.9,0.0,4.24,0.0,16.7,16.8,48.0,1649.0,2.72,41.9,116.5,7.72,47.6,33.6,6.1,15.0,89.0,29628.0
1558663894.0,16.8,15.4,28.0,29.1,0.0,4.22,29.0,0.0,4.23,0.0,16.8,16.7,42.0,1623.0,2.96,39.4,111.7,7.28,40.0,32.3,8.6,15.0,89.0,29630.0
1558664124.0,16.9,15.1,26.9,27.9,0.0,4.23,29.1,0.0,4.23,0.0,16.8,16.9,42.0,1596.0,2.75,39.2,109.1,7.03,39.2,31.1,6.8,15.0,89.0,29632.0
1558664256.0,16.9,15.3,27.1,28.0,0.0,4.27,29.1,0.0,4.25,0.0,16.8,16.7,42.0,1619.0,2.9,39.0,110.6,7.24,40.2,32.3,8.0,15.0,89.0,29634.0
1558664436.0,16.9,15.3,28.9,29.8,0.0,4.25,29.1,0.0,4.24,0.0,16.9,17.0,42.0,1584.0,2.87,39.8,114.5,7.62,41.2,33.6,7.9,15.0,89.0,29636.0
1558664617.0,17.0,15.3,30.3,31.3,0.0,4.25,29.2,0.0,4.25,0.0,17.0,16.8,42.0,1554.0,2.83,41.1,116.9,7.88,42.2,34.4,7.3,15.0,89.0,29638.0
1558664797.0,17.1,15.2,28.2,29.2,0.0,4.25,29.2,0.0,4.27,0.0,17.0,16.8,42.0,1596.0,2.76,40.3,111.9,7.34,40.0,32.2,6.9,15.0,89.0,29640.0
1558664979.0,17.1,15.4,27.0,28.0,0.0,4.28,29.3,0.0,4.28,0.0,17.0,16.9,42.0,1611.0,2.82,39.3,109.2,7.07,39.3,31.2,7.3,15.0,89.0,29642.0
1558665159.0,17.2,15.4,26.6,27.6,0.0,4.27,29.3,0.0,4.27,0.0,17.0,17.0,42.0,1611.0,2.8,39.0,108.5,6.98,39.3,31.3,7.3,15.0,89.0,29644.0
1558665339.0,17.2,15.6,28.1,29.1,0.0,4.28,29.3,0.0,4.29,0.0,17.0,16.9,42.0,1611.0,2.92,39.4,112.0,7.41,40.4,32.7,8.0,15.0,89.0,29646.0
1558665620.0,17.2,15.5,30.2,31.3,0.0,4.29,29.4,0.0,4.3,0.0,17.0,17.0,42.0,1558.0,2.85,41.1,117.3,7.85,41.9,34.1,7.3,15.0,89.0,29648.0
1558665800.0,17.2,15.4,28.1,29.1,0.0,4.25,29.4,0.0,4.29,0.0,17.0,17.0,42.0,1607.0,2.76,40.2,111.6,7.32,40.1,32.0,7.2,15.0,89.0,29650.0
1558665980.0,17.2,15.5,27.0,28.0,0.0,4.29,29.5,0.0,4.29,0.0,17.1,17.0,42.0,1607.0,2.81,39.3,109.4,7.08,39.7,31.2,7.1,15.0,89.0,29652.0
1558666160.0,17.2,15.5,26.5,27.5,0.0,4.29,29.5,0.0,4.3,0.0,17.0,16.8,42.0,1623.0,2.82,38.9,108.4,6.98,38.9,30.7,7.2,15.0,89.0,29654.0
1558666341.0,17.2,15.5,28.5,29.4,0.0,4.27,29.6,0.0,4.3,0.0,17.2,16.9,42.0,1581.0,2.82,39.7,113.4,7.53,40.7,32.7,7.6,15.0,89.0,29656.0
1558666524.0,17.2,15.5,30.1,31.1,0.0,4.27,29.6,0.0,4.3,0.0,17.0,16.8,42.0,1550.0,2.83,40.9,117.3,7.89,42.1,34.7,7.5,15.0,89.0,29658.0
1558667519.0,17.2,15.7,29.9,30.9,0.0,4.29,29.8,0.0,4.32,0.0,17.1,17.0,42.0,1588.0,2.92,40.5,116.7,7.85,42.0,34.1,8.0,15.0,89.0,29666.0
1558667699.0,17.3,15.4,28.6,29.6,0.0,4.27,29.8,0.0,4.3,0.0,17.1,17.0,42.0,1584.0,2.71,40.5,112.2,7.36,40.3,32.5,6.5,15.0,89.0,29668.0
1558667879.0,17.3,15.5,28.0,29.0,0.0,4.3,29.8,0.0,4.32,0.0,17.1,17.0,42.0,1611.0,2.8,40.0,111.3,7.28,39.5,31.5,7.1,15.0,89.0,29670.0
1558668132.0,17.3,15.6,26.8,27.8,0.0,4.28,29.9,0.0,4.32,0.0,17.3,17.0,42.0,1611.0,2.82,39.0,109.6,7.11,39.2,31.0,7.3,15.0,89.0,29672.0
1558668306.0,17.3,15.6,26.5,27.6,0.0,4.29,29.9,0.0,4.3,0.0,17.1,17.0,42.0,1630.0,2.87,38.8,108.3,7.03,39.1,31.0,7.7,15.0,89.0,29674.0
1558668486.0,17.3,15.6,28.1,29.1,0.0,4.29,29.9,0.0,4.3,0.0,17.2,17.0,42.0,1592.0,2.86,39.3,112.7,7.43,40.4,32.7,7.7,15.0,89.0,29676.0
1558668667.0,17.2,15.6,29.5,30.5,0.0,4.28,29.9,0.0,4.32,0.0,17.2,17.1,42.0,1562.0,2.9,40.2,116.1,7.73,41.7,33.9,7.7,15.0,89.0,29678.0
1558668847.0,17.3,15.6,30.3,31.6,0.0,4.3,30.0,0.0,4.3,0.0,17.2,16.9,42.0,1562.0,2.85,41.2,116.0,7.78,41.6,34.9,8.0,15.0,89.0,29680.0
1558669027.0,17.3,15.6,27.9,29.0,0.0,4.3,30.0,0.0,4.32,0.0,17.1,17.0,42.0,1596.0,2.8,39.9,111.0,7.27,39.8,32.0,7.1,15.0,89.0,29682.0
1558669207.0,17.3,15.6,27.1,28.1,0.0,4.3,30.1,0.0,4.35,0.0,17.3,17.1,42.0,1615.0,2.85,39.3,109.6,7.13,39.7,31.3,7.3,15.0,89.0,29684.0
1558669388.0,17.3,15.6,26.7,27.8,0.0,4.27,30.1,0.0,4.3,0.0,17.2,17.0,42.0,1615.0,2.83,39.0,108.7,7.06,39.0,30.9,7.5,15.0,89.0,29686.0
1558669568.0,17.3,15.5,26.5,27.5,0.0,4.3,30.1,0.0,4.32,0.0,17.3,17.0,42.0,1615.0,2.8,38.8,108.2,6.99,38.8,30.9,7.2,15.0,89.0,29688.0
1558669748.0,17.3,15.7,28.1,29.0,0.0,4.28,30.1,0.0,4.32,0.0,17.2,17.2,42.0,1615.0,2.91,39.3,112.3,7.41,40.4,32.4,8.0,15.0,89.0,29690.0
1558669928.0,17.3,15.6,29.5,30.5,0.0,4.29,30.1,0.0,4.35,0.0,17.2,17.2,42.0,1562.0,2.82,40.1,115.7,7.74,41.5,33.8,7.7,15.0,89.0,29692.0
1558670108.0,17.3,15.6,29.9,31.2,0.0,4.29,30.2,0.0,4.32,0.0,17.2,17.0,42.0,1562.0,2.8,41.0,114.5,7.6,41.0,32.8,6.5,15.0,89.0,29694.0
1558670289.0,17.3,15.5,28.5,29.4,0.0,4.3,30.2,0.0,4.32,0.0,17.3,17.0,42.0,1596.0,2.78,40.3,112.5,7.41,39.6,31.7,6.9,15.0,89.0,29696.0
1558670540.0,17.3,15.6,26.9,27.9,0.0,4.29,30.3,0.0,4.3,0.0,17.2,17.1,42.0,1611.0,2.81,39.2,109.6,7.09,39.3,31.2,7.3,15.0,89.0,29698.0
1558670722.0,17.3,15.5,26.7,27.7,0.0,4.32,30.3,0.0,4.32,0.0,17.2,17.1,42.0,1611.0,2.82,39.0,108.8,7.07,38.9,31.0,7.3,15.0,89.0,29700.0
1558670903.0,17.2,15.5,26.6,27.7,0.0,4.29,30.3,0.0,4.33,0.0,17.1,17.1,42.0,1611.0,2.81,38.9,108.8,7.07,38.9,31.0,7.3,15.0,89.0,29702.0
1558671083.0,17.3,15.5,26.4,27.5,0.0,4.29,30.3,0.0,4.3,0.0,17.3,17.0,42.0,1611.0,2.78,38.8,108.4,7.01,38.7,30.7,6.9,15.0,89.0,29704.0
1558671260.0,17.3,15.7,27.8,28.8,0.0,4.3,30.3,0.0,4.32,0.0,17.2,17.1,42.0,1584.0,2.92,39.2,112.0,7.38,40.4,32.7,7.6,15.0,89.0,29706.0
1558671440.0,17.3,15.7,29.7,30.7,0.0,4.3,30.3,0.0,4.33,0.0,17.3,17.0,42.0,1584.0,2.92,40.4,116.9,7.83,41.8,34.4,8.0,15.0,89.0,29708.0
1558671621.0,17.3,15.3,28.7,29.7,0.0,4.28,30.4,0.0,4.32,0.0,17.3,17.0,42.0,1543.0,2.64,40.6,112.4,7.39,40.5,32.3,5.8,15.0,89.0,29710.0
1558671901.0,17.3,15.6,27.1,28.1,0.0,4.3,30.4,0.0,4.33,0.0,17.3,17.1,42.0,1619.0,2.8,39.4,109.3,7.11,39.2,31.3,6.9,15.0,89.0,29712.0
1558672081.0,17.3,15.6,26.8,27.8,0.0,4.29,30.4,0.0,4.32,0.0,17.3,17.0,42.0,1619.0,2.83,39.0,109.0,7.08,39.1,31.2,7.3,15.0,89.0,29714.0
1558672261.0,17.3,15.6,26.6,27.7,0.0,4.29,30.4,0.0,4.33,0.0,17.2,17.2,42.0,1619.0,2.85,38.8,108.5,7.04,38.9,31.0,7.3,15.0,89.0,29716.0
1558672441.0,17.3,15.6,26.6,27.6,0.0,4.3,30.4,0.0,4.32,0.0,17.2,17.2,42.0,1619.0,2.83,38.7,108.5,6.99,38.9,30.8,7.3,15.0,89.0,29718.0
1558672622.0,17.3,15.7,27.5,28.4,0.0,4.33,30.4,0.0,4.33,0.0,17.5,17.2,42.0,1619.0,2.92,38.9,111.5,7.32,39.8,31.7,8.0,15.0,89.0,29720.0
1558672802.0,17.3,15.6,29.1,29.9,0.0,4.3,30.5,0.0,4.34,0.0,17.3,17.2,42.0,1573.0,2.82,40.0,114.7,7.65,41.2,33.4,7.2,15.0,89.0,29722.0
1558672983.0,17.3,15.7,30.2,31.3,0.0,4.29,30.5,0.0,4.33,0.0,17.2,17.1,42.0,1573.0,2.92,40.9,117.2,7.88,42.2,34.2,7.9,15.0,89.0,29724.0
1558673164.0,17.3,15.5,28.0,29.0,0.0,4.3,30.5,0.0,4.32,0.0,17.2,17.1,42.0,1600.0,2.81,39.9,111.2,7.31,39.8,32.2,6.9,15.0,89.0,29726.0
1558673344.0,17.3,15.5,27.2,28.2,0.0,4.3,30.5,0.0,4.32,0.0,17.2,17.0,42.0,1600.0,2.78,39.4,109.6,7.13,39.2,31.3,6.9,15.0,89.0,29728.0
