time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1554943983.0,22.3,19.5,25.4,26.7,0.0,5.19,27.0,0.0,5.21,0.0,22.2,22.3,57.0,1775.0,2.62,45.6,118.5,7.23,56.0,31.9,5.7,15.0,61.0,18658.0
1554944343.0,20.2,18.3,29.9,31.7,0.0,4.84,27.0,0.0,4.85,0.0,20.2,20.0,72.0,2084.0,3.21,51.1,138.7,8.74,85.2,37.9,10.0,15.0,61.0,18660.0
1554944464.0,19.4,17.7,32.0,33.7,0.0,4.69,27.0,0.0,4.72,0.0,19.7,19.3,72.0,2152.0,3.21,51.1,143.6,9.2,85.2,39.2,10.1,15.0,61.0,18662.0
1554944584.0,18.7,17.1,31.5,33.7,0.0,4.55,27.0,0.0,4.6,0.0,18.7,18.8,72.0,2164.0,3.05,50.2,136.8,8.56,83.2,37.0,8.7,15.0,61.0,18664.0
1554944974.0,16.7,14.7,27.7,29.6,0.0,4.14,27.1,0.0,4.14,0.0,16.1,16.3,72.0,2263.0,3.05,46.4,130.1,7.83,79.8,34.1,9.0,15.0,61.0,18666.0
1554945094.0,16.3,14.5,27.3,29.0,0.0,4.01,27.1,0.0,4.03,0.0,15.4,15.4,60.0,2217.0,3.11,43.9,122.4,7.47,62.3,32.7,9.2,15.0,61.0,18668.0
1554945215.0,15.8,14.4,26.6,28.0,0.0,3.99,27.2,0.0,3.99,0.0,15.2,15.1,48.0,2061.0,3.15,40.2,112.2,7.06,45.8,31.0,9.9,15.0,61.0,18670.0
1554945335.0,15.7,14.7,28.3,29.1,0.0,3.99,27.3,0.0,4.02,0.0,15.5,15.4,36.0,1931.0,3.26,38.8,110.9,7.26,34.3,32.0,10.5,15.0,61.0,18672.0
1554945456.0,15.7,15.0,29.1,29.7,0.0,4.03,27.4,0.0,4.06,0.0,15.7,15.5,30.0,1596.0,3.35,37.6,110.1,7.34,28.4,32.1,11.1,15.0,61.0,18674.0
1554945576.0,16.0,15.2,29.6,30.3,0.0,4.09,27.5,0.0,4.08,0.0,15.8,15.8,30.0,1413.0,3.31,37.9,111.6,7.46,28.9,32.9,10.8,15.0,61.0,18676.0
1554945696.0,16.2,15.2,30.4,31.1,0.0,4.12,27.5,0.0,4.1,0.0,16.0,15.9,30.0,1333.0,3.11,38.5,114.2,7.65,29.7,33.5,9.3,15.0,61.0,18678.0
1554945816.0,16.4,15.0,30.0,30.9,0.0,4.1,27.6,0.0,4.12,0.0,16.1,16.1,30.0,1333.0,2.86,39.0,111.7,7.28,28.6,31.9,7.7,15.0,61.0,18680.0
1554945937.0,16.6,14.8,26.9,27.6,0.0,4.14,27.7,0.0,4.15,0.0,16.2,16.3,30.0,1367.0,2.66,37.9,105.2,6.73,27.1,29.6,6.1,15.0,61.0,18682.0
1554946059.0,16.8,15.2,26.2,26.8,0.0,4.18,27.8,0.0,4.18,0.0,16.5,16.4,30.0,1398.0,2.81,37.0,104.4,6.73,27.2,29.8,7.5,15.0,61.0,18684.0
1554946178.0,17.0,15.4,27.2,27.8,0.0,4.23,27.8,0.0,4.23,0.0,16.6,16.5,30.0,1363.0,2.88,37.3,106.9,6.91,27.5,30.4,7.7,15.0,61.0,18686.0
1554946383.0,17.2,15.6,28.6,29.2,0.0,4.28,27.8,0.0,4.27,0.0,16.9,16.9,30.0,1363.0,2.87,38.4,110.5,7.26,28.6,31.7,7.9,15.0,61.0,18688.0
1554946503.0,17.3,15.7,28.9,29.5,0.0,4.28,27.9,0.0,4.29,0.0,17.0,16.8,30.0,1363.0,2.9,38.6,111.3,7.28,28.8,32.0,8.0,15.0,61.0,18690.0
1554946624.0,17.4,15.8,29.7,30.3,0.0,4.27,27.9,0.0,4.32,0.0,17.2,17.0,30.0,1333.0,2.87,39.1,114.3,7.49,29.5,32.8,7.9,15.0,61.0,18692.0
1554946744.0,17.5,15.8,30.2,30.9,0.0,4.3,28.0,0.0,4.34,0.0,17.2,17.0,30.0,1333.0,2.87,39.7,116.0,7.63,30.0,33.4,7.6,15.0,61.0,18694.0
1554946868.0,17.6,15.9,30.7,31.3,0.0,4.33,28.0,0.0,4.35,0.0,17.3,17.1,30.0,1333.0,2.9,39.9,116.9,7.74,30.2,31.5,7.1,15.0,61.0,18696.0
1554946988.0,17.7,16.0,27.0,27.8,0.0,4.34,28.1,0.0,4.34,0.0,17.5,17.4,30.0,1413.0,2.91,38.2,105.5,6.77,27.3,30.0,7.7,15.0,61.0,18698.0
1554947108.0,17.8,15.9,26.0,26.8,0.0,4.37,28.1,0.0,4.38,0.0,17.6,17.5,33.0,1470.0,2.69,38.1,105.7,6.73,29.8,29.8,6.7,15.0,61.0,18700.0
1554947229.0,17.8,15.9,27.6,28.4,0.0,4.34,28.1,0.0,4.39,0.0,17.6,17.3,39.0,1470.0,2.67,39.4,110.6,7.14,37.1,31.4,6.9,15.0,61.0,18702.0
1554947523.0,17.6,15.9,29.7,30.7,0.0,4.35,28.2,0.0,4.39,0.0,17.6,17.4,42.0,1569.0,2.9,41.4,116.5,7.77,41.8,33.7,7.3,15.0,61.0,18704.0
1554947643.0,17.5,16.0,30.7,31.7,0.0,4.38,28.2,0.0,4.38,0.0,17.6,17.6,42.0,1569.0,2.92,41.7,118.9,8.0,42.8,35.0,8.0,15.0,61.0,18706.0
1554947764.0,17.4,15.6,28.4,29.5,0.0,4.34,28.3,0.0,4.34,0.0,17.5,17.3,42.0,1569.0,2.67,40.7,111.0,7.26,40.1,32.2,6.7,15.0,61.0,18708.0
1554947884.0,17.4,15.7,27.2,28.3,0.0,4.33,28.3,0.0,4.35,0.0,17.4,17.3,42.0,1619.0,2.83,39.7,109.4,7.07,39.3,31.0,7.5,15.0,61.0,18710.0
1554948004.0,17.2,15.6,26.3,27.3,0.0,4.28,28.4,0.0,4.34,0.0,17.2,17.1,42.0,1642.0,2.88,38.9,108.4,6.98,38.5,30.8,7.9,15.0,61.0,18712.0
1554948125.0,17.2,15.7,28.0,29.0,0.0,4.27,28.4,0.0,4.29,0.0,17.1,17.1,42.0,1642.0,2.98,39.2,111.9,7.37,40.1,32.3,8.4,15.0,61.0,18714.0
1554948246.0,17.0,15.4,29.1,30.0,0.0,4.28,28.4,0.0,4.28,0.0,17.0,16.9,42.0,1569.0,2.85,40.0,114.6,7.59,41.1,33.3,7.3,15.0,61.0,18716.0
1554948366.0,17.0,15.4,29.8,30.8,0.0,4.28,28.5,0.0,4.28,0.0,17.0,17.0,42.0,1569.0,2.85,40.6,115.9,7.77,41.9,34.2,7.9,15.0,61.0,18718.0
