time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1548816347.0,16.6,14.9,29.1,30.4,0.0,4.2,25.1,0.0,4.19,66.1,16.4,16.5,60.0,1847.0,2.91,46.3,129.6,8.39,66.1,36.4,7.7,nan,15.0,3668.0
1548816468.0,15.7,14.4,30.5,31.8,0.0,4.03,25.1,0.0,4.04,58.2,15.7,15.4,48.0,1863.0,3.13,44.3,124.2,8.24,58.2,35.9,9.5,nan,15.0,3670.0
1548816588.0,15.1,14.2,31.7,32.6,0.0,3.94,25.2,0.0,3.97,37.9,15.2,15.2,36.0,1703.0,3.18,42.3,121.7,8.1,37.9,35.7,9.9,nan,15.0,3672.0
1548816708.0,14.7,14.1,32.3,33.0,0.0,3.94,25.3,0.0,3.92,31.4,14.8,14.9,30.0,1592.0,3.25,40.7,121.5,8.09,31.4,35.2,10.2,nan,15.0,3674.0
1548817437.0,14.3,13.3,29.5,30.1,0.0,3.84,25.6,0.0,3.82,29.8,14.3,14.2,30.0,1333.0,2.78,38.8,115.3,7.5,29.8,33.1,6.9,nan,15.0,3682.0
1548817557.0,14.2,13.3,30.2,30.9,0.0,3.83,25.7,0.0,3.81,30.0,14.3,14.2,30.0,1333.0,2.81,39.0,115.6,7.65,30.0,33.1,6.9,nan,15.0,3684.0
1548817678.0,14.2,13.3,30.5,31.2,0.0,3.81,25.7,0.0,3.81,30.4,14.0,14.2,30.0,1333.0,2.85,39.0,117.3,7.75,30.4,34.1,7.5,nan,15.0,3686.0
1548817798.0,14.1,13.3,31.3,32.0,0.0,3.81,25.8,0.0,3.78,30.7,14.0,14.2,30.0,1333.0,2.9,39.2,118.1,7.89,30.7,34.5,7.7,nan,15.0,3688.0
1548819737.0,15.9,14.6,29.3,30.4,0.0,4.03,26.5,0.0,4.06,48.6,15.7,15.4,42.0,1851.0,3.0,40.0,115.1,7.93,48.6,34.1,9.0,nan,15.0,3696.0
1548819858.0,15.3,14.4,30.5,31.4,0.0,3.98,26.5,0.0,3.98,35.3,15.2,15.1,36.0,1851.0,3.22,38.6,110.8,7.82,35.3,33.8,10.4,nan,15.0,3698.0
