time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1554085602.0,19.4,17.2,25.6,27.4,0.0,4.63,26.9,0.0,5.35,79.3,22.7,19.1,75.0,2160.0,2.76,48.3,128.4,7.53,79.3,32.7,5.2,nan,54.0,16188.0
1554085722.0,18.6,16.8,27.5,29.3,0.0,4.59,26.9,0.0,5.72,91.9,24.8,18.8,80.0,2244.0,2.92,49.2,143.7,8.16,91.9,35.4,8.1,nan,54.0,16190.0
1554085842.0,17.9,16.0,28.5,30.4,0.0,4.47,26.9,0.0,5.65,93.2,24.3,18.0,80.0,2282.0,2.97,49.4,145.9,8.34,93.2,36.2,8.4,nan,54.0,16192.0
1554085963.0,16.9,14.9,29.7,31.7,0.0,4.25,26.7,0.0,5.13,90.8,21.8,17.0,69.0,2282.0,3.05,49.0,130.6,8.35,90.8,36.7,8.6,nan,54.0,16194.0
1554086692.0,15.2,14.5,29.3,29.9,0.0,4.09,26.3,0.0,4.09,28.6,15.8,15.8,30.0,1333.0,3.13,37.9,110.9,7.33,28.6,32.1,9.7,nan,54.0,16202.0
1554086812.0,15.2,14.2,29.1,29.7,0.0,4.09,26.3,0.0,4.09,28.8,15.8,15.8,30.0,1333.0,2.9,38.1,111.4,7.29,28.8,32.0,8.0,nan,54.0,16204.0
1554086933.0,15.3,14.0,28.5,29.1,0.0,4.1,26.3,0.0,4.09,28.2,15.8,15.9,30.0,1333.0,2.67,38.2,109.3,7.04,28.2,31.0,6.3,nan,54.0,16206.0
1554087053.0,15.4,14.1,28.7,29.3,0.0,4.1,26.3,0.0,4.1,28.7,15.8,16.1,30.0,1333.0,2.65,38.4,109.8,7.17,28.7,31.5,6.1,nan,54.0,16208.0
1554087173.0,15.5,14.1,28.1,28.7,0.0,4.13,26.3,0.0,4.12,28.3,16.0,16.1,30.0,1333.0,2.65,38.1,109.4,7.08,28.3,30.9,5.8,nan,54.0,16210.0
1554088060.0,15.9,14.4,27.4,28.0,0.0,4.19,26.4,0.0,4.17,27.5,16.3,16.2,30.0,1352.0,2.67,37.4,106.8,6.84,27.5,30.2,6.1,nan,54.0,16218.0
