time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1551662886.0,18.5,16.0,23.1,24.2,0.0,4.47,24.2,0.0,4.48,58.5,18.2,18.2,60.0,1725.0,2.36,44.0,114.8,6.96,58.5,30.7,3.6,nan,32.0,9086.0
1551663646.0,14.9,14.2,29.3,29.9,0.0,3.94,24.3,0.0,3.94,29.3,14.9,15.1,30.0,1333.0,3.21,38.3,112.8,7.44,29.3,32.7,9.8,nan,32.0,9094.0
1551663766.0,14.8,14.0,29.7,30.3,0.0,3.92,24.4,0.0,3.92,29.8,14.8,14.9,30.0,1333.0,3.03,38.5,114.7,7.58,29.8,33.3,8.7,nan,32.0,9096.0
1551663886.0,14.7,13.7,29.7,30.4,0.0,3.92,24.4,0.0,3.89,30.0,14.6,14.6,30.0,1333.0,2.87,38.7,114.6,7.53,30.0,33.0,7.7,nan,32.0,9098.0
1551664007.0,14.6,13.6,30.2,30.9,0.0,3.89,24.5,0.0,3.87,30.0,14.6,14.6,30.0,1333.0,2.85,39.1,116.1,7.63,30.0,33.5,7.6,nan,32.0,9100.0
1551664708.0,14.3,13.3,29.9,30.6,0.0,3.84,24.8,0.0,3.82,29.5,14.2,14.2,30.0,1333.0,2.83,38.5,114.3,7.52,29.5,32.9,7.2,nan,32.0,9108.0
1551664829.0,14.2,13.3,29.9,30.5,0.0,3.82,24.9,0.0,3.79,29.7,14.2,14.3,30.0,1333.0,2.82,38.4,114.5,7.53,29.7,33.1,7.2,nan,32.0,9110.0
1551664949.0,14.2,13.3,30.4,31.0,0.0,3.82,24.9,0.0,3.81,30.0,14.2,14.2,30.0,1333.0,2.87,38.5,115.4,7.7,30.0,33.7,7.5,nan,32.0,9112.0
1551665069.0,14.2,13.2,30.4,31.1,0.0,3.82,25.0,0.0,3.79,30.1,14.0,13.9,30.0,1333.0,2.86,38.4,116.2,7.75,30.1,33.9,7.3,nan,32.0,9114.0
1551665736.0,14.0,13.1,31.0,31.6,0.0,3.77,25.3,0.0,3.77,29.8,14.0,13.8,30.0,1333.0,2.86,37.9,114.9,7.78,29.8,34.0,7.6,nan,32.0,9122.0
