time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1548648708.0,21.7,18.7,22.9,24.0,0.0,5.04,25.9,0.0,5.06,58.5,21.5,21.3,60.0,1718.0,2.39,45.0,114.9,6.96,58.5,30.5,3.8,nan,13.0,3254.0
1548648828.0,20.8,18.0,24.4,25.6,0.0,4.9,25.6,0.0,4.93,69.1,20.8,20.5,66.0,1718.0,2.27,48.1,123.1,7.47,69.1,32.8,2.7,nan,13.0,3256.0
1548648948.0,20.0,17.6,26.1,27.6,0.0,4.78,25.6,0.0,5.3,80.2,22.9,19.8,72.0,1794.0,2.4,49.7,130.6,7.93,80.2,34.9,3.8,nan,13.0,3258.0
1548649068.0,19.2,17.5,28.5,30.1,0.0,4.67,25.5,0.0,5.36,86.9,22.8,19.2,72.0,2034.0,3.15,50.2,142.1,8.81,86.9,38.1,9.5,nan,13.0,3260.0
1548649804.0,15.3,14.5,28.3,29.0,0.0,4.06,25.1,0.0,4.06,28.2,15.7,15.4,30.0,1577.0,3.27,37.8,108.8,7.14,28.2,31.3,10.4,nan,13.0,3268.0
1548649925.0,15.2,14.5,28.8,29.4,0.0,4.06,25.1,0.0,4.07,29.0,15.7,15.7,30.0,1409.0,3.25,37.8,111.6,7.38,29.0,32.4,10.2,nan,13.0,3270.0
1548650045.0,15.1,14.4,29.1,29.7,0.0,4.03,25.1,0.0,4.06,29.1,15.5,15.4,30.0,1333.0,3.1,38.0,112.3,7.41,29.1,32.5,9.2,nan,13.0,3272.0
1548650165.0,15.0,14.1,29.8,30.4,0.0,4.01,25.1,0.0,4.04,29.8,15.5,15.4,30.0,1333.0,2.92,38.7,115.4,7.62,29.8,33.4,8.0,nan,13.0,3274.0
1548650895.0,14.9,14.0,31.3,31.9,0.0,4.01,25.3,0.0,4.01,30.6,15.4,15.4,30.0,1333.0,2.9,39.6,118.5,7.9,30.6,34.5,8.0,nan,13.0,3282.0
1548651017.0,14.9,13.9,29.1,30.0,0.0,3.99,25.4,0.0,4.01,27.7,15.4,15.2,30.0,1333.0,2.8,38.7,109.1,7.09,27.7,30.0,6.2,nan,13.0,3284.0
1548651135.0,14.9,13.6,26.5,27.0,0.0,3.98,25.4,0.0,3.99,27.7,15.2,15.2,30.0,1333.0,2.57,37.3,107.2,6.88,27.7,29.7,5.3,nan,13.0,3286.0
1548651256.0,14.9,13.6,27.5,28.1,0.0,3.99,25.5,0.0,3.99,28.0,15.2,15.2,30.0,1333.0,2.64,37.7,108.5,7.03,28.0,30.9,5.8,nan,13.0,3288.0
1548651994.0,14.8,13.8,30.7,31.4,0.0,3.96,25.7,0.0,3.97,30.4,15.1,15.1,30.0,1333.0,2.87,39.0,116.9,7.8,30.4,34.1,7.7,nan,13.0,3296.0
1548652114.0,14.8,13.8,31.1,31.7,0.0,3.97,25.8,0.0,3.97,30.5,15.1,15.1,30.0,1333.0,2.88,39.1,117.8,7.88,30.5,34.4,7.7,nan,13.0,3298.0
1548652235.0,14.8,13.8,29.7,30.7,0.0,3.97,25.8,0.0,3.96,28.3,15.1,15.1,30.0,1333.0,2.83,38.6,110.2,7.23,28.3,31.2,6.9,nan,13.0,3300.0
1548652355.0,14.8,13.5,25.9,26.7,0.0,3.97,25.9,0.0,3.97,26.8,14.9,14.9,30.0,1333.0,2.56,36.7,103.9,6.62,26.8,29.2,5.1,nan,13.0,3302.0
1548653249.0,14.7,13.8,30.8,31.4,0.0,3.97,26.2,0.0,3.94,30.3,14.9,14.9,30.0,1333.0,2.86,38.8,117.2,7.8,30.3,34.1,7.6,nan,13.0,3310.0
1548653370.0,14.7,13.8,31.3,32.0,0.0,3.94,26.2,0.0,3.94,30.5,14.9,14.9,30.0,1333.0,2.9,39.0,116.6,7.84,30.5,34.5,8.0,nan,13.0,3312.0
1548653490.0,14.7,13.5,26.8,27.7,0.0,3.94,26.3,0.0,3.92,27.1,14.9,15.1,30.0,1333.0,2.62,36.9,104.7,6.73,27.1,29.6,5.9,nan,13.0,3314.0
1548653610.0,14.7,13.4,26.8,27.3,0.0,3.94,26.3,0.0,3.94,27.9,14.8,14.9,30.0,1333.0,2.6,36.8,107.8,6.98,27.9,30.7,5.3,nan,13.0,3316.0
1548653731.0,14.7,13.4,26.9,27.6,0.0,3.94,26.4,0.0,3.94,27.5,14.9,14.9,30.0,1333.0,2.6,36.9,106.8,6.89,27.5,30.2,5.4,nan,13.0,3318.0
1548654460.0,14.7,13.6,28.9,29.4,0.0,3.94,26.5,0.0,3.92,29.0,14.9,14.9,30.0,1333.0,2.72,37.9,111.9,7.39,29.0,32.4,6.5,nan,13.0,3326.0
1548654580.0,14.7,13.6,29.1,29.7,0.0,3.96,26.6,0.0,3.93,29.1,14.9,15.1,30.0,1333.0,2.73,38.1,112.4,7.44,29.1,32.6,6.5,nan,13.0,3328.0
1548654700.0,14.7,13.6,29.1,29.6,0.0,3.96,26.6,0.0,3.93,29.3,14.9,14.9,30.0,1333.0,2.77,38.1,113.5,7.49,29.3,32.9,6.5,nan,13.0,3330.0
1548654821.0,14.7,13.6,29.3,29.9,0.0,3.96,26.6,0.0,3.93,29.3,14.9,14.9,30.0,1333.0,2.78,38.2,112.8,7.47,29.3,32.9,6.8,nan,13.0,3332.0
1548655550.0,14.7,13.6,30.0,30.6,0.0,3.92,26.8,0.0,3.92,29.9,14.9,14.8,30.0,1333.0,2.81,38.4,114.9,7.64,29.9,33.5,7.1,nan,13.0,3340.0
1548655670.0,14.7,13.7,30.3,30.9,0.0,3.93,26.9,0.0,3.92,30.1,14.8,14.9,30.0,1333.0,2.85,38.6,115.8,7.72,30.1,33.8,7.3,nan,13.0,3342.0
1548655790.0,14.7,13.7,30.7,31.4,0.0,3.94,26.9,0.0,3.93,29.7,14.8,14.9,30.0,1333.0,2.85,38.7,115.4,7.72,29.7,33.5,7.5,nan,13.0,3344.0
1548655911.0,14.6,13.6,29.7,30.4,0.0,3.94,26.9,0.0,3.92,29.5,14.9,14.9,30.0,1333.0,2.82,38.2,113.5,7.5,29.5,33.0,6.9,nan,13.0,3346.0
1548656650.0,14.6,13.7,30.9,31.5,0.0,3.92,27.1,0.0,3.94,30.2,14.8,14.6,30.0,1333.0,2.87,38.7,116.2,7.8,30.2,34.0,7.6,nan,13.0,3354.0
