time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1553132889.0,23.8,21.6,28.6,29.8,0.0,5.5,26.1,0.0,5.54,63.0,23.7,23.7,54.0,1824.0,3.2,46.8,129.7,8.38,63.0,36.4,10.0,nan,46.0,13348.0
1553133009.0,23.1,20.5,30.3,31.8,0.0,5.35,26.1,0.0,5.35,73.6,23.0,22.8,63.0,1824.0,3.02,49.7,137.7,8.92,73.6,38.8,8.7,nan,46.0,13350.0
1553133129.0,22.3,19.9,32.3,33.8,0.0,5.18,26.1,0.0,5.2,76.2,22.1,22.0,63.0,1824.0,3.06,51.7,141.8,9.3,76.2,39.5,8.7,nan,46.0,13352.0
1553133863.0,18.0,16.5,28.5,30.2,0.0,4.42,26.4,0.0,4.43,82.5,17.8,17.9,69.0,2183.0,3.05,46.6,135.7,8.26,82.5,36.3,9.3,nan,46.0,13360.0
1553133984.0,17.5,15.8,28.4,30.2,0.0,4.3,26.5,0.0,4.34,82.2,17.3,17.3,72.0,2183.0,3.0,46.8,134.4,8.31,82.2,36.1,8.6,nan,46.0,13362.0
1553134104.0,17.1,15.0,28.3,30.0,0.0,4.18,26.5,0.0,4.17,74.1,16.2,16.1,66.0,2209.0,3.06,46.4,134.6,8.3,74.1,35.5,9.3,nan,46.0,13364.0
1553134225.0,16.6,14.7,28.0,29.6,0.0,4.04,26.5,0.0,4.07,56.1,15.7,15.4,54.0,2209.0,3.25,43.7,121.7,7.83,56.1,33.8,10.5,nan,46.0,13366.0
1553134954.0,16.8,15.2,28.8,29.6,0.0,4.18,27.2,0.0,4.18,28.7,16.3,16.4,30.0,1333.0,2.76,39.1,110.9,7.18,28.7,31.7,6.9,nan,46.0,13374.0
1553135074.0,17.0,15.4,27.4,28.1,0.0,4.23,27.3,0.0,4.23,27.9,16.7,16.7,30.0,1360.0,2.76,38.3,107.7,6.94,27.9,30.8,6.8,nan,46.0,13376.0
1553135194.0,17.2,15.6,27.0,27.6,0.0,4.24,27.4,0.0,4.24,28.0,16.7,16.9,30.0,1375.0,2.85,38.0,109.2,7.06,28.0,31.0,7.2,nan,46.0,13378.0
1553135315.0,17.3,15.9,28.3,28.9,0.0,4.27,27.4,0.0,4.28,28.7,17.0,17.0,30.0,1375.0,2.91,38.4,110.3,7.22,28.7,31.9,8.0,nan,46.0,13380.0
1553136044.0,17.7,16.1,27.0,27.9,0.0,4.32,27.6,0.0,4.37,40.2,17.5,17.3,42.0,1600.0,2.86,40.2,111.6,7.28,40.2,31.7,7.5,nan,46.0,13388.0
1553136164.0,17.6,16.0,28.8,29.7,0.0,4.32,27.7,0.0,4.35,48.5,17.4,17.3,48.0,1600.0,2.76,41.5,118.3,7.85,48.5,34.3,7.3,nan,46.0,13390.0
1553136284.0,17.5,15.9,30.1,31.2,0.0,4.34,27.7,0.0,4.34,50.1,17.3,17.3,48.0,1634.0,2.88,43.0,122.5,8.24,50.1,35.7,7.9,nan,46.0,13392.0
1553136405.0,17.3,15.8,31.4,32.5,0.0,4.32,27.7,0.0,4.33,50.9,17.3,17.0,48.0,1634.0,2.92,43.5,124.3,8.43,50.9,36.4,8.0,nan,46.0,13394.0
1553136525.0,17.2,15.5,28.8,29.9,0.0,4.27,27.8,0.0,4.28,48.1,17.0,17.0,48.0,1657.0,2.76,42.5,117.8,7.73,48.1,33.9,6.9,nan,46.0,13396.0
1553136645.0,17.0,15.4,27.9,29.1,0.0,4.27,27.8,0.0,4.27,47.3,17.0,17.0,48.0,1676.0,2.82,41.6,115.7,7.53,47.3,33.0,7.3,nan,46.0,13398.0
1553136766.0,16.9,15.3,27.2,28.4,0.0,4.24,27.9,0.0,4.22,46.8,16.7,16.7,48.0,1691.0,2.85,41.0,114.2,7.39,46.8,32.6,7.3,nan,46.0,13400.0
1553136886.0,16.7,15.3,28.0,29.0,0.0,4.25,27.9,0.0,4.22,47.5,16.6,16.7,48.0,1691.0,2.92,41.0,117.6,7.79,47.5,34.0,8.0,nan,46.0,13402.0
1553137007.0,16.6,15.1,29.5,30.6,0.0,4.23,28.0,0.0,4.19,49.0,16.4,16.4,48.0,1619.0,2.82,41.8,120.0,8.03,49.0,34.8,7.3,nan,46.0,13404.0
1553137127.0,16.5,15.0,31.3,32.3,0.0,4.2,28.0,0.0,4.18,50.9,16.4,16.5,48.0,1619.0,2.83,43.1,124.1,8.46,50.9,36.9,7.5,nan,46.0,13406.0
1553137247.0,16.4,14.9,29.3,30.6,0.0,4.15,28.1,0.0,4.17,41.6,16.3,16.3,42.0,1592.0,2.77,42.2,115.6,7.63,41.6,33.3,7.1,nan,46.0,13408.0
1553137368.0,16.4,15.3,28.1,29.0,0.0,4.15,28.1,0.0,4.17,34.4,16.3,16.4,36.0,1501.0,3.1,39.1,110.7,7.23,34.4,31.8,9.4,nan,46.0,13410.0
1553137996.0,17.1,15.6,30.6,31.2,0.0,4.25,28.3,0.0,4.28,30.6,16.9,16.8,30.0,1333.0,2.9,39.9,118.2,7.8,30.6,34.2,7.6,nan,46.0,13418.0
1553138116.0,17.2,15.7,29.3,30.0,0.0,4.25,28.4,0.0,4.27,28.9,16.9,16.9,30.0,1333.0,2.77,39.6,111.9,7.23,28.9,32.3,7.2,nan,46.0,13420.0
1553138236.0,17.4,15.7,27.7,28.4,0.0,4.27,28.4,0.0,4.3,28.3,17.0,17.0,30.0,1360.0,2.77,38.7,109.5,7.07,28.3,31.1,7.2,nan,46.0,13422.0
1553138357.0,17.5,15.9,26.5,27.2,0.0,4.28,28.5,0.0,4.32,27.4,17.2,17.1,30.0,1398.0,2.83,38.0,105.9,6.82,27.4,29.9,7.3,nan,46.0,13424.0
1553139086.0,17.7,16.1,27.6,28.6,0.0,4.33,28.6,0.0,4.35,40.7,17.5,17.4,42.0,1558.0,2.88,40.2,112.9,7.32,40.7,32.1,8.0,nan,46.0,13432.0
1553139207.0,17.6,15.9,26.7,27.8,0.0,4.32,28.6,0.0,4.34,39.8,17.3,17.2,42.0,1600.0,2.81,40.1,110.9,7.17,39.8,31.5,7.2,nan,46.0,13434.0
1553139327.0,17.5,16.0,28.5,29.4,0.0,4.34,28.6,0.0,4.35,41.6,17.4,17.2,42.0,1600.0,2.97,40.5,115.8,7.68,41.6,33.6,8.4,nan,46.0,13436.0
1553139447.0,17.3,15.9,29.6,30.5,0.0,4.28,28.6,0.0,4.32,42.6,17.2,17.0,42.0,1546.0,2.91,41.1,118.5,7.95,42.6,34.7,8.0,nan,46.0,13438.0
1553140179.0,16.9,15.4,29.7,30.5,0.0,4.28,28.7,0.0,4.25,42.6,16.8,16.8,42.0,1520.0,2.82,41.1,118.4,7.99,42.6,34.9,7.3,nan,46.0,13446.0
1553140299.0,16.9,15.3,31.1,32.0,0.0,4.25,28.8,0.0,4.27,43.7,16.7,16.7,42.0,1520.0,2.82,42.4,121.1,8.19,43.7,35.7,7.3,nan,46.0,13448.0
1553140420.0,16.8,15.0,28.8,29.8,0.0,4.25,28.8,0.0,4.24,41.0,16.8,16.7,42.0,1573.0,2.66,41.5,114.2,7.48,41.0,32.9,6.5,nan,46.0,13450.0
1553140540.0,16.8,15.2,27.6,28.7,0.0,4.22,28.8,0.0,4.24,40.3,16.7,16.7,42.0,1573.0,2.81,40.3,111.9,7.33,40.3,32.2,6.9,nan,46.0,13452.0
1553140660.0,16.8,15.1,26.8,27.9,0.0,4.25,28.9,0.0,4.24,39.6,16.7,16.7,42.0,1573.0,2.75,39.7,110.2,7.14,39.6,31.3,6.8,nan,46.0,13454.0
1553141295.0,16.7,15.3,27.8,28.7,0.0,4.19,29.0,0.0,4.2,34.5,16.7,16.6,36.0,1508.0,2.91,39.3,111.1,7.21,34.5,31.8,8.0,nan,46.0,13462.0
1553141415.0,16.7,15.2,26.8,27.8,0.0,4.2,29.0,0.0,4.2,33.6,16.5,16.7,36.0,1482.0,2.83,38.9,108.7,7.06,33.6,31.0,7.2,nan,46.0,13464.0
1553141536.0,16.8,15.3,27.7,28.4,0.0,4.22,29.0,0.0,4.22,34.8,16.7,16.6,36.0,1482.0,2.86,39.2,112.8,7.36,34.8,32.4,7.9,nan,46.0,13466.0
1553141656.0,16.8,15.3,28.8,29.5,0.0,4.24,29.0,0.0,4.23,35.2,16.7,16.6,36.0,1447.0,2.82,39.8,114.7,7.55,35.2,33.2,7.3,nan,46.0,13468.0
1553142395.0,17.1,15.7,28.4,29.2,0.0,4.28,29.1,0.0,4.28,35.0,16.9,16.9,36.0,1459.0,2.95,39.5,113.7,7.47,35.0,32.8,8.1,nan,46.0,13476.0
1553142516.0,17.1,15.5,29.4,30.1,0.0,4.27,29.1,0.0,4.27,36.0,17.0,17.0,36.0,1432.0,2.85,40.4,116.7,7.75,36.0,33.9,7.5,nan,46.0,13478.0
1553142636.0,17.1,15.6,30.5,31.3,0.0,4.27,29.1,0.0,4.28,37.1,17.0,16.8,36.0,1432.0,2.85,41.3,119.8,7.95,37.1,34.8,7.5,nan,46.0,13480.0
1553142757.0,17.2,15.5,29.4,30.3,0.0,4.27,29.2,0.0,4.27,35.5,17.0,16.9,36.0,1432.0,2.71,41.1,114.5,7.49,35.5,32.9,6.5,nan,46.0,13482.0
1553142877.0,17.2,15.6,28.4,29.2,0.0,4.25,29.2,0.0,4.29,34.8,17.0,17.0,36.0,1470.0,2.81,40.3,112.7,7.36,34.8,32.4,7.5,nan,46.0,13484.0
1553143610.0,17.3,15.7,29.6,30.4,0.0,4.3,29.3,0.0,4.32,36.2,17.2,17.1,36.0,1455.0,2.87,40.7,117.0,7.77,36.2,33.9,7.7,nan,46.0,13492.0
1553143730.0,17.3,15.9,30.7,31.5,0.0,4.29,29.3,0.0,4.32,37.2,17.2,17.0,36.0,1428.0,2.92,41.3,120.2,8.02,37.2,35.1,8.0,nan,46.0,13494.0
1553143850.0,17.3,15.6,29.1,30.0,0.0,4.29,29.3,0.0,4.3,35.3,17.1,17.0,36.0,1428.0,2.69,41.1,114.1,7.47,35.3,32.9,6.4,nan,46.0,13496.0
1553143970.0,17.3,15.8,28.2,29.1,0.0,4.28,29.4,0.0,4.33,34.7,17.2,17.0,36.0,1474.0,2.85,40.2,112.5,7.36,34.7,32.3,7.3,nan,46.0,13498.0
1553144090.0,17.4,15.7,27.5,28.3,0.0,4.28,29.4,0.0,4.32,34.3,17.3,17.2,36.0,1485.0,2.8,39.8,111.2,7.16,34.3,31.4,7.3,nan,46.0,13500.0
1553144211.0,17.4,15.8,27.1,27.9,0.0,4.3,29.4,0.0,4.33,34.0,17.2,17.1,36.0,1485.0,2.82,39.5,109.9,7.11,34.0,31.2,7.2,nan,46.0,13502.0
1553144330.0,17.3,15.7,26.8,27.6,0.0,4.32,29.4,0.0,4.33,33.7,17.2,17.1,36.0,1485.0,2.81,39.3,109.5,7.06,33.7,31.1,7.3,nan,46.0,13504.0
1553144451.0,17.3,15.9,28.1,28.9,0.0,4.28,29.4,0.0,4.32,35.1,17.3,17.2,36.0,1485.0,2.92,39.7,113.5,7.42,35.1,32.7,8.0,nan,46.0,13506.0
1553144571.0,17.3,15.9,28.8,29.5,0.0,4.29,29.4,0.0,4.33,35.6,17.3,17.2,36.0,1485.0,2.98,39.9,114.7,7.57,35.6,33.3,8.3,nan,46.0,13508.0
1553144692.0,17.3,15.8,29.7,30.4,0.0,4.32,29.4,0.0,4.32,36.3,17.3,17.1,36.0,1455.0,2.9,40.7,117.0,7.79,36.3,34.1,8.0,nan,46.0,13510.0
1553144812.0,17.3,15.9,30.6,31.4,0.0,4.3,29.5,0.0,4.33,37.2,17.2,17.0,36.0,1455.0,2.92,41.3,119.9,8.0,37.2,34.8,8.0,nan,46.0,13512.0
