time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1557362375.0,16.4,14.9,29.2,30.4,0.0,4.19,26.3,0.0,4.17,0.0,16.3,16.2,48.0,1790.0,3.01,43.4,119.3,7.79,48.7,34.0,8.7,15.0,80.0,26626.0
1557362495.0,16.1,15.0,30.1,31.2,0.0,4.13,26.3,0.0,4.13,0.0,16.0,16.1,42.0,1645.0,3.22,42.0,118.4,7.87,42.6,34.4,10.1,15.0,80.0,26628.0
1557362616.0,15.8,15.0,31.3,32.1,0.0,4.1,26.4,0.0,4.08,0.0,15.9,16.0,30.0,1524.0,3.33,40.7,116.2,7.78,30.3,34.1,10.8,15.0,80.0,26630.0
1557362736.0,15.8,15.0,32.0,32.6,0.0,4.12,26.4,0.0,4.09,0.0,15.8,16.0,30.0,1333.0,3.3,40.0,119.7,7.98,31.1,34.9,10.6,15.0,80.0,26632.0
1557362856.0,15.9,14.6,29.2,30.1,0.0,4.12,26.5,0.0,4.09,0.0,15.9,16.1,30.0,1333.0,2.77,39.1,110.6,7.09,28.3,31.0,6.0,15.0,80.0,26634.0
1557362977.0,16.1,14.5,27.3,28.0,0.0,4.14,26.6,0.0,4.13,0.0,16.0,16.1,30.0,1356.0,2.7,38.4,107.0,6.8,27.5,30.2,6.4,15.0,80.0,26636.0
1557363097.0,16.2,14.7,27.7,28.2,0.0,4.17,26.6,0.0,4.14,0.0,16.1,16.2,30.0,1379.0,2.87,38.2,109.7,7.11,28.3,31.3,7.6,15.0,80.0,26638.0
1557363218.0,16.4,14.7,28.4,28.9,0.0,4.14,26.6,0.0,4.15,0.0,16.2,16.4,30.0,1341.0,2.73,38.8,110.5,7.16,28.6,31.4,6.4,15.0,80.0,26640.0
1557363338.0,16.5,14.8,29.1,29.7,0.0,4.15,26.7,0.0,4.15,0.0,16.4,16.4,30.0,1341.0,2.78,39.1,113.0,7.36,29.2,32.3,7.1,15.0,80.0,26642.0
1557363459.0,16.6,14.9,29.5,30.1,0.0,4.19,26.7,0.0,4.18,0.0,16.4,16.6,30.0,1341.0,2.85,39.3,114.0,7.46,29.5,32.9,7.3,15.0,80.0,26644.0
1557363579.0,16.7,15.0,30.0,30.7,0.0,4.22,26.7,0.0,4.19,0.0,16.4,16.6,30.0,1333.0,2.86,39.6,114.9,7.55,29.8,33.3,7.3,15.0,80.0,26646.0
1557363700.0,16.8,15.2,30.9,31.5,0.0,4.24,26.8,0.0,4.22,0.0,16.7,16.4,30.0,1333.0,2.88,40.0,117.5,7.78,30.5,33.9,8.0,15.0,80.0,26648.0
1557363820.0,16.9,15.3,31.2,31.9,0.0,4.24,26.9,0.0,4.24,0.0,16.7,16.7,30.0,1333.0,2.9,40.2,117.8,7.83,30.6,34.1,8.0,15.0,80.0,26650.0
1557364063.0,17.0,15.2,27.6,28.4,0.0,4.25,27.0,0.0,4.24,0.0,16.7,16.7,30.0,1371.0,2.77,38.5,107.4,6.88,27.7,30.0,7.2,15.0,80.0,26652.0
1557364183.0,17.1,15.4,27.4,27.9,0.0,4.27,27.0,0.0,4.25,0.0,16.8,16.8,30.0,1398.0,2.91,38.0,108.3,7.01,27.9,30.7,7.6,15.0,80.0,26654.0
1557364304.0,17.1,15.6,28.2,28.8,0.0,4.28,27.0,0.0,4.28,0.0,16.9,16.9,30.0,1352.0,2.92,38.2,109.4,7.14,28.4,31.4,7.7,15.0,80.0,26656.0
1557364424.0,17.1,15.4,29.0,29.5,0.0,4.27,27.1,0.0,4.27,0.0,17.0,16.9,30.0,1352.0,2.85,39.0,112.3,7.33,29.1,32.2,7.5,15.0,80.0,26658.0
1557364545.0,17.2,15.5,29.5,30.0,0.0,4.27,27.1,0.0,4.28,0.0,17.0,16.9,30.0,1352.0,2.88,39.2,113.3,7.46,29.4,32.7,7.7,15.0,80.0,26660.0
