time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1561508545.0,20.5,18.9,30.7,32.2,0.0,4.91,28.8,0.0,4.93,0.0,20.7,20.6,60.0,1870.0,3.38,47.1,136.7,8.86,69.9,38.4,11.1,15.0,106.0,36192.0
1561508725.0,19.8,17.9,30.2,32.0,0.0,4.78,28.8,0.0,4.79,0.0,19.9,19.8,66.0,1870.0,2.91,48.7,133.4,8.53,76.6,37.4,7.7,15.0,106.0,36196.0
1561508905.0,19.2,17.4,30.2,32.2,0.0,4.65,28.9,0.0,4.69,0.0,19.5,19.3,66.0,1973.0,2.97,49.2,138.1,8.68,77.5,37.8,9.1,15.0,106.0,36200.0
1561509196.0,18.2,16.7,30.5,32.4,0.0,4.5,28.9,0.0,4.5,0.0,18.3,18.3,66.0,2065.0,3.17,48.1,139.4,8.74,78.5,37.9,10.0,15.0,106.0,36204.0
1561509369.0,17.7,16.2,30.6,32.5,0.0,4.43,29.0,0.0,4.4,0.0,17.8,17.8,66.0,2065.0,3.12,47.7,138.7,8.76,78.0,37.7,9.5,15.0,106.0,36208.0
1561509549.0,17.4,15.8,30.5,32.4,0.0,4.33,29.1,0.0,4.38,0.0,17.6,17.4,66.0,2065.0,3.06,47.3,137.8,8.64,77.4,37.4,9.0,15.0,106.0,36212.0
1561509730.0,17.2,15.6,30.0,31.9,0.0,4.32,29.2,0.0,4.32,0.0,17.3,17.3,66.0,2076.0,3.02,46.7,136.2,8.55,76.8,37.3,9.0,15.0,106.0,36216.0
1561509910.0,17.0,15.3,29.9,31.8,0.0,4.28,29.2,0.0,4.29,0.0,17.0,16.9,66.0,2076.0,3.01,46.4,135.9,8.5,76.6,36.9,8.7,15.0,106.0,36220.0
1561510092.0,16.8,15.1,29.8,31.6,0.0,4.27,29.3,0.0,4.25,0.0,16.8,16.7,66.0,2087.0,3.07,46.0,136.0,8.48,76.4,36.9,9.1,15.0,106.0,36224.0
1561510272.0,16.6,15.0,29.5,31.3,0.0,4.24,29.4,0.0,4.24,0.0,16.7,16.6,66.0,2087.0,3.0,45.7,134.1,8.35,75.5,36.3,8.5,15.0,106.0,36228.0
1561510454.0,16.5,15.0,29.4,31.2,0.0,4.2,29.5,0.0,4.25,0.0,16.5,16.4,66.0,2087.0,2.95,45.6,133.3,8.31,75.1,36.1,8.0,15.0,106.0,36232.0
1561510636.0,16.4,14.8,29.2,30.7,0.0,4.09,29.5,0.0,4.09,0.0,15.8,15.7,54.0,1992.0,3.27,43.1,123.8,7.98,57.2,34.8,10.4,15.0,106.0,36236.0
1561510881.0,16.8,15.6,28.3,29.4,0.0,4.18,29.7,0.0,4.15,0.0,16.1,16.4,42.0,1584.0,3.11,39.2,113.5,7.48,40.8,33.0,9.8,15.0,106.0,36240.0
1561511054.0,17.2,15.3,27.9,28.9,0.0,4.25,29.8,0.0,4.24,0.0,16.7,16.7,42.0,1581.0,2.82,40.6,112.9,7.39,40.5,32.4,6.4,15.0,106.0,36244.0
1561511235.0,17.6,15.8,27.7,28.7,0.0,4.27,29.9,0.0,4.3,0.0,17.1,17.0,42.0,1581.0,2.85,40.3,112.0,7.36,40.3,32.3,7.5,15.0,106.0,36248.0
1561511414.0,17.9,16.1,27.6,28.6,0.0,4.37,30.0,0.0,4.37,0.0,17.6,17.4,43.1,1581.0,2.87,40.3,112.4,7.36,43.6,32.6,7.2,15.0,106.0,36252.0
1561511595.0,18.1,16.3,27.8,28.9,0.0,4.38,30.0,0.0,4.4,0.0,17.7,17.7,48.0,1680.0,2.86,41.6,115.3,7.53,48.4,33.1,7.7,15.0,106.0,36256.0
1561511775.0,18.2,16.2,28.1,29.4,0.0,4.43,30.0,0.0,4.4,0.0,17.8,17.7,57.0,1824.0,2.77,43.0,121.3,7.8,58.8,34.1,7.1,15.0,106.0,36260.0
1561511955.0,18.1,16.2,28.6,30.1,0.0,4.42,30.1,0.0,4.39,0.0,17.7,17.8,69.0,1931.0,2.81,45.6,133.3,8.25,73.6,35.9,7.2,15.0,106.0,36264.0
1561512135.0,17.9,15.9,28.9,30.7,0.0,4.39,30.1,0.0,4.42,0.0,17.6,17.6,72.0,2015.0,2.72,47.6,134.0,8.39,82.3,36.4,6.4,15.0,106.0,36268.0
1561512349.0,17.6,15.9,29.3,31.2,0.0,4.37,30.2,0.0,4.39,0.0,17.6,17.6,72.0,2118.0,2.97,48.0,137.2,8.56,83.3,37.1,8.4,15.0,106.0,36272.0
1561512522.0,17.3,15.6,29.6,31.5,0.0,4.34,30.2,0.0,4.34,0.0,17.3,17.3,72.0,2175.0,3.08,47.6,138.6,8.58,84.8,37.5,9.1,15.0,106.0,36276.0
1561512702.0,17.1,15.3,29.7,31.7,0.0,4.28,30.3,0.0,4.29,0.0,17.0,17.0,72.0,2186.0,3.07,47.4,138.7,8.64,84.9,37.4,9.1,15.0,106.0,36280.0
