time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1555548304.0,16.3,15.0,23.9,24.9,0.0,4.18,24.9,0.0,4.17,0.0,16.4,16.4,42.0,1752.0,3.0,39.1,104.5,6.43,37.3,28.1,8.4,15.0,66.0,21010.0
1555548425.0,16.0,15.0,24.3,25.1,0.0,4.13,24.9,0.0,4.1,0.0,16.1,16.1,36.0,1752.0,3.23,37.1,102.2,6.33,31.4,27.6,10.1,15.0,66.0,21012.0
1555548546.0,15.8,14.9,24.3,25.1,0.0,4.07,24.9,0.0,4.07,0.0,15.8,15.7,30.0,1588.0,3.3,35.1,98.1,6.17,25.1,27.1,10.7,15.0,66.0,21014.0
1555548666.0,15.7,14.9,24.2,24.9,0.0,4.09,25.0,0.0,4.08,0.0,15.8,15.9,30.0,1333.0,3.13,34.5,97.6,6.17,25.2,27.1,9.8,15.0,66.0,21016.0
1555548945.0,15.9,14.4,23.8,24.4,0.0,4.08,25.1,0.0,4.1,0.0,15.8,15.8,30.0,1405.0,2.69,35.4,98.4,6.11,25.1,26.7,6.1,15.0,66.0,21018.0
1555549065.0,16.0,14.4,23.8,24.4,0.0,4.12,25.1,0.0,4.1,0.0,15.9,16.0,30.0,1405.0,2.7,35.4,97.8,6.1,25.1,26.8,6.2,15.0,66.0,21020.0
1555549186.0,16.1,14.5,23.7,24.3,0.0,4.13,25.1,0.0,4.12,0.0,16.0,16.1,30.0,1405.0,2.67,35.3,97.5,6.09,25.1,26.6,6.1,15.0,66.0,21022.0
1555549306.0,16.1,14.5,23.6,24.3,0.0,4.12,25.2,0.0,4.12,0.0,16.1,16.1,30.0,1405.0,2.7,35.2,97.8,6.09,25.1,26.7,6.1,15.0,66.0,21024.0
1555549426.0,16.2,14.3,23.6,24.3,0.0,4.14,25.2,0.0,4.12,0.0,16.0,16.1,39.0,1405.0,2.35,35.6,101.8,6.21,30.8,27.1,4.6,15.0,66.0,21026.0
1555549547.0,16.2,14.1,23.8,24.7,0.0,4.17,25.2,0.0,4.17,0.0,16.0,16.1,51.0,1607.0,2.3,38.6,105.3,6.48,45.4,28.4,2.7,15.0,66.0,21028.0
1555549667.0,16.1,14.2,24.3,25.5,0.0,4.12,25.3,0.0,4.1,0.0,16.0,16.1,57.0,1813.0,2.52,39.7,110.7,6.77,53.5,29.8,5.3,15.0,66.0,21030.0
1555549788.0,15.8,14.5,24.5,25.8,0.0,4.08,25.3,0.0,4.08,0.0,15.8,15.8,45.0,1832.0,2.91,38.3,105.5,6.56,40.2,28.8,8.3,15.0,66.0,21032.0
1555550097.0,15.5,14.5,24.2,24.9,0.0,4.02,25.4,0.0,4.06,0.0,15.7,15.5,30.0,1333.0,2.91,33.8,98.2,6.2,25.1,27.2,8.3,15.0,66.0,21034.0
1555550217.0,15.5,13.9,24.1,24.7,0.0,4.02,25.5,0.0,4.06,0.0,15.7,15.5,30.0,1333.0,2.44,34.9,99.4,6.15,25.3,26.9,3.5,15.0,66.0,21036.0
1555550338.0,15.7,14.2,24.0,24.6,0.0,4.08,25.6,0.0,4.09,0.0,15.8,15.8,30.0,1394.0,2.65,34.6,98.2,6.15,25.0,27.0,5.9,15.0,66.0,21038.0
