time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1550626203.0,21.3,18.8,26.7,28.0,0.0,4.99,25.4,0.0,4.99,63.4,21.1,20.9,60.0,1771.0,2.7,46.5,124.7,7.82,63.4,34.3,6.5,nan,25.0,6928.0
1550626323.0,20.4,18.0,28.5,29.8,0.0,4.84,25.4,0.0,4.84,74.1,20.2,20.1,66.0,1771.0,2.61,49.5,132.7,8.43,74.1,36.6,5.4,nan,25.0,6930.0
1550627058.0,16.0,14.7,28.0,29.3,0.0,4.06,25.7,0.0,4.07,44.2,15.8,15.7,45.0,2129.0,3.2,42.1,115.1,7.44,44.2,32.7,9.7,nan,25.0,6938.0
1550627178.0,15.6,14.7,27.2,28.2,0.0,4.03,25.8,0.0,4.03,33.2,15.5,15.5,33.0,2038.0,3.26,39.0,106.7,6.93,33.2,30.4,10.4,nan,25.0,6940.0
1550627298.0,15.5,14.8,27.9,28.5,0.0,4.01,25.9,0.0,4.04,28.2,15.5,15.4,30.0,1744.0,3.3,37.1,108.9,7.14,28.2,31.4,10.8,nan,25.0,6942.0
1550627419.0,15.6,14.8,28.7,29.3,0.0,4.03,25.9,0.0,4.04,28.4,15.5,15.5,30.0,1405.0,3.27,37.4,110.2,7.29,28.4,32.1,10.5,nan,25.0,6944.0
1550628158.0,16.0,14.5,27.4,27.9,0.0,4.06,26.3,0.0,4.08,28.5,15.8,15.8,30.0,1360.0,2.75,37.7,109.6,7.13,28.5,31.7,7.3,nan,25.0,6952.0
1550628278.0,16.1,14.6,28.4,29.0,0.0,4.09,26.4,0.0,4.08,28.9,15.8,15.7,30.0,1333.0,2.75,38.3,112.8,7.33,28.9,32.1,6.8,nan,25.0,6954.0
1550628399.0,16.1,14.7,29.4,29.9,0.0,4.08,26.4,0.0,4.09,29.7,15.8,15.9,30.0,1333.0,2.8,38.9,114.5,7.5,29.7,32.9,6.9,nan,25.0,6956.0
1550628519.0,16.2,14.8,30.1,30.7,0.0,4.09,26.5,0.0,4.09,30.1,16.0,16.0,30.0,1333.0,2.85,39.3,116.3,7.72,30.1,33.8,7.5,nan,25.0,6958.0
1550630153.0,16.4,14.8,28.4,29.0,0.0,4.17,27.2,0.0,4.14,29.0,16.1,16.1,30.0,1333.0,2.72,38.6,112.5,7.36,29.0,32.2,6.5,nan,25.0,6966.0
1550630273.0,16.4,14.9,29.3,29.8,0.0,4.15,27.2,0.0,4.14,29.6,16.1,16.3,30.0,1333.0,2.78,39.0,114.0,7.49,29.6,32.9,6.9,nan,25.0,6968.0
1550630393.0,16.4,14.9,30.0,30.7,0.0,4.14,27.3,0.0,4.14,30.0,16.1,16.1,30.0,1333.0,2.87,39.4,116.2,7.7,30.0,33.6,7.6,nan,25.0,6970.0
1550630514.0,16.4,15.0,30.9,31.5,0.0,4.17,27.3,0.0,4.15,30.9,16.2,16.1,30.0,1333.0,2.91,39.8,118.3,7.88,30.9,34.4,8.0,nan,25.0,6972.0
1550630634.0,16.4,14.9,28.3,29.1,0.0,4.17,27.4,0.0,4.14,28.4,16.1,16.2,30.0,1333.0,2.75,38.8,109.2,7.08,28.4,31.3,6.5,nan,25.0,6974.0
1550630754.0,16.4,14.7,27.0,27.7,0.0,4.15,27.4,0.0,4.13,27.7,16.1,16.1,30.0,1333.0,2.64,38.2,107.1,6.87,27.7,30.3,5.8,nan,25.0,6976.0
1550630875.0,16.4,14.9,26.8,27.4,0.0,4.17,27.5,0.0,4.14,27.9,16.1,16.1,30.0,1363.0,2.81,37.7,108.3,7.06,27.9,30.8,7.1,nan,25.0,6978.0
1550630995.0,16.4,15.0,28.0,28.6,0.0,4.17,27.5,0.0,4.14,28.6,16.1,16.3,30.0,1386.0,2.9,37.9,110.0,7.19,28.6,31.5,7.9,nan,25.0,6980.0
1550631115.0,16.4,14.8,29.0,29.5,0.0,4.17,27.5,0.0,4.14,29.4,16.1,16.2,30.0,1333.0,2.78,38.8,113.6,7.47,29.4,32.6,6.7,nan,25.0,6982.0
1550631235.0,16.4,14.9,29.5,30.0,0.0,4.17,27.5,0.0,4.14,29.8,16.2,16.1,30.0,1333.0,2.8,39.1,115.5,7.58,29.8,33.2,7.1,nan,25.0,6984.0
1550631356.0,16.4,15.0,30.5,31.1,0.0,4.15,27.6,0.0,4.15,30.5,16.2,16.2,30.0,1333.0,2.88,39.6,117.4,7.79,30.5,34.0,7.7,nan,25.0,6986.0
1550631477.0,16.4,14.9,29.2,30.0,0.0,4.14,27.6,0.0,4.15,28.8,16.2,16.3,30.0,1333.0,2.8,39.2,111.1,7.28,28.8,32.1,7.3,nan,25.0,6988.0
1550631596.0,16.4,14.8,27.4,28.1,0.0,4.15,27.7,0.0,4.13,28.0,16.2,16.3,30.0,1356.0,2.7,38.3,107.6,6.97,28.0,30.7,6.4,nan,25.0,6990.0
1550631717.0,16.4,14.8,26.4,27.1,0.0,4.14,27.7,0.0,4.14,27.3,16.1,16.3,30.0,1356.0,2.69,37.6,105.6,6.8,27.3,29.8,6.2,nan,25.0,6992.0
1550632452.0,16.5,14.8,27.6,28.3,0.0,4.15,27.9,0.0,4.15,28.3,16.1,16.3,30.0,1333.0,2.69,38.5,108.5,6.99,28.3,30.9,6.1,nan,25.0,7000.0
1550632573.0,16.5,14.9,26.2,27.0,0.0,4.14,27.9,0.0,4.15,27.2,16.1,16.1,30.0,1375.0,2.73,37.6,105.2,6.7,27.2,29.6,6.5,nan,25.0,7002.0
1550632693.0,16.5,15.0,27.4,28.0,0.0,4.14,28.0,0.0,4.14,28.3,16.3,16.1,30.0,1375.0,2.83,37.7,109.1,7.12,28.3,31.3,7.5,nan,25.0,7004.0
1550632814.0,16.4,14.9,28.1,28.7,0.0,4.14,28.0,0.0,4.14,28.9,16.2,16.3,30.0,1333.0,2.72,38.3,111.4,7.29,28.9,32.0,6.7,nan,25.0,7006.0
1550632934.0,16.4,14.9,29.1,29.6,0.0,4.14,28.0,0.0,4.17,29.4,16.2,16.4,30.0,1333.0,2.77,39.0,113.8,7.48,29.4,32.8,6.9,nan,25.0,7008.0
