time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1552013614.0,20.7,17.8,21.1,22.4,0.0,4.84,27.1,0.0,4.96,60.8,20.8,20.2,63.0,1760.0,2.31,44.7,113.4,6.62,60.8,29.1,3.1,nan,36.0,10280.0
1552013735.0,19.9,17.2,22.4,23.7,0.0,4.67,26.7,0.0,4.95,71.2,20.8,19.5,69.0,1794.0,2.31,47.0,121.2,7.02,71.2,30.9,2.8,nan,36.0,10282.0
1552013855.0,19.2,17.1,24.1,25.7,0.0,4.58,26.5,0.0,5.09,82.2,21.8,18.5,75.0,2007.0,2.78,47.7,128.7,7.72,82.2,33.8,6.7,nan,36.0,10284.0
1552013975.0,18.4,16.5,25.5,27.4,0.0,4.44,26.3,0.0,5.39,88.7,23.3,18.1,78.0,2076.0,2.83,48.7,138.3,8.03,88.7,35.1,7.2,nan,36.0,10286.0
1552014704.0,14.7,14.1,30.3,31.0,0.0,4.01,27.5,0.0,6.27,29.7,27.5,15.2,30.0,1623.0,3.25,39.0,114.5,7.57,29.7,33.1,10.4,nan,36.0,10294.0
1552014825.0,14.8,14.2,30.0,30.7,0.0,4.03,26.8,0.0,5.84,29.4,25.8,15.5,30.0,1459.0,3.23,38.5,113.4,7.52,29.4,33.1,10.4,nan,36.0,10296.0
1552014945.0,14.8,14.2,29.8,30.5,0.0,4.03,26.6,0.0,4.83,29.4,20.6,15.5,30.0,1333.0,3.12,38.2,113.6,7.52,29.4,33.0,9.4,nan,36.0,10298.0
1552015065.0,14.8,14.0,29.3,30.0,0.0,4.02,26.7,0.0,4.75,29.1,19.9,15.5,30.0,1333.0,2.97,38.1,112.3,7.41,29.1,32.6,8.4,nan,36.0,10300.0
1552015794.0,14.8,13.6,28.3,28.9,0.0,3.99,26.4,0.0,4.01,28.6,15.2,15.2,30.0,1333.0,2.72,38.0,110.6,7.18,28.6,31.6,6.4,nan,36.0,10308.0
1552015915.0,14.8,13.6,28.6,29.1,0.0,4.01,26.3,0.0,4.01,28.7,15.2,15.1,30.0,1333.0,2.72,38.1,111.4,7.31,28.7,32.0,6.5,nan,36.0,10310.0
1552016035.0,14.8,13.7,28.9,29.4,0.0,3.96,26.3,0.0,3.99,29.2,15.4,15.2,30.0,1333.0,2.76,38.2,112.6,7.37,29.2,32.4,6.5,nan,36.0,10312.0
1552016155.0,14.8,13.7,28.9,29.5,0.0,3.99,26.3,0.0,3.99,29.1,15.4,15.2,30.0,1333.0,2.76,38.2,112.7,7.39,29.1,32.4,6.8,nan,36.0,10314.0
