time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1555636914.0,16.8,15.0,29.1,30.9,0.0,4.23,25.9,0.0,4.22,0.0,17.0,16.9,69.0,2183.0,2.93,46.2,133.2,8.05,78.2,35.5,9.0,15.0,68.0,21500.0
1555637035.0,16.2,14.7,28.8,30.3,0.0,4.09,25.9,0.0,4.09,0.0,15.8,15.8,57.0,2148.0,3.11,43.9,122.5,7.7,59.5,33.7,9.4,15.0,68.0,21502.0
1555637155.0,15.9,14.7,28.2,29.4,0.0,4.07,26.1,0.0,4.08,0.0,15.8,15.7,45.0,2087.0,3.2,41.3,113.7,7.33,43.7,32.1,9.7,15.0,68.0,21504.0
1555637276.0,15.7,14.9,27.5,28.4,0.0,4.04,26.2,0.0,4.08,0.0,15.7,15.7,33.0,1863.0,3.28,38.2,106.2,6.86,30.0,30.0,10.4,15.0,68.0,21506.0
1555637396.0,15.7,14.9,27.1,28.0,0.0,4.07,26.2,0.0,4.08,0.0,15.8,15.8,30.0,1699.0,3.32,37.2,103.4,6.73,27.1,30.2,10.8,15.0,68.0,21508.0
1555637517.0,16.0,15.2,28.5,29.2,0.0,4.1,26.3,0.0,4.09,0.0,15.8,15.9,30.0,1356.0,3.27,37.0,108.5,7.19,28.0,31.5,10.5,15.0,68.0,21510.0
1555637637.0,16.1,15.1,29.3,29.8,0.0,4.12,26.4,0.0,4.1,0.0,15.9,16.1,30.0,1333.0,3.12,37.7,112.0,7.44,29.2,32.8,8.7,15.0,68.0,21512.0
1555637947.0,16.6,15.0,29.2,30.0,0.0,4.17,26.6,0.0,4.17,0.0,16.2,16.3,30.0,1333.0,2.76,39.0,110.5,7.16,28.7,31.6,7.2,15.0,68.0,21514.0
1555638067.0,16.6,14.9,28.4,29.1,0.0,4.17,26.7,0.0,4.17,0.0,16.3,16.4,30.0,1333.0,2.71,38.6,109.1,7.04,27.7,30.4,5.8,15.0,68.0,21516.0
1555638188.0,16.9,15.2,26.7,27.4,0.0,4.2,26.8,0.0,4.19,0.0,16.4,16.5,30.0,1386.0,2.77,37.5,105.4,6.77,27.2,29.7,6.8,15.0,68.0,21518.0
1555638308.0,17.0,15.5,27.9,28.4,0.0,4.22,26.9,0.0,4.22,0.0,16.7,16.6,30.0,1386.0,2.92,37.8,108.7,7.13,28.1,31.4,8.3,15.0,68.0,21520.0
1555638428.0,17.1,15.4,28.9,29.4,0.0,4.28,26.9,0.0,4.25,0.0,16.7,16.8,30.0,1344.0,2.81,38.7,112.1,7.36,29.0,32.1,6.9,15.0,68.0,21522.0
1555638548.0,17.2,15.6,29.7,30.3,0.0,4.24,27.0,0.0,4.27,0.0,16.9,16.9,30.0,1344.0,2.85,39.2,114.4,7.52,29.6,33.0,7.7,15.0,68.0,21524.0
1555638668.0,17.3,15.7,30.7,31.3,0.0,4.28,27.0,0.0,4.28,0.0,17.0,16.9,30.0,1333.0,2.9,39.7,116.7,7.73,30.2,33.9,7.9,15.0,68.0,21526.0
1555638788.0,17.3,15.7,30.0,30.9,0.0,4.27,27.1,0.0,4.29,0.0,17.0,16.8,30.0,1333.0,2.81,39.7,112.7,7.33,28.9,34.1,7.7,15.0,68.0,21528.0
1555638908.0,17.4,15.5,28.2,28.9,0.0,4.29,27.2,0.0,4.3,0.0,17.0,16.9,30.0,1379.0,2.66,38.9,108.9,7.02,28.1,30.7,6.7,15.0,68.0,21530.0
1555639029.0,17.5,15.8,26.9,27.6,0.0,4.29,27.2,0.0,4.3,0.0,17.1,17.0,30.0,1379.0,2.82,37.9,105.4,6.78,27.2,29.8,7.3,15.0,68.0,21532.0
1555639149.0,17.5,16.0,27.7,28.2,0.0,4.28,27.3,0.0,4.32,0.0,17.3,17.2,30.0,1394.0,2.95,38.0,108.2,7.09,27.9,31.2,8.1,15.0,68.0,21534.0
1555639481.0,17.6,16.0,30.2,30.9,0.0,4.34,27.4,0.0,4.35,0.0,17.3,17.3,36.0,1409.0,2.88,40.2,117.8,7.75,36.7,33.9,7.3,15.0,68.0,21536.0
1555639601.0,17.6,15.8,30.8,31.7,0.0,4.34,27.4,0.0,4.35,0.0,17.5,17.4,36.0,1409.0,2.76,41.7,116.6,7.67,36.3,34.4,6.7,15.0,68.0,21538.0
1555639722.0,17.6,15.8,28.4,29.2,0.0,4.33,27.5,0.0,4.34,0.0,17.3,17.2,36.0,1485.0,2.81,40.3,111.0,7.21,34.4,31.7,6.8,15.0,68.0,21540.0
1555639842.0,17.6,16.0,27.4,28.3,0.0,4.34,27.5,0.0,4.35,0.0,17.5,17.2,36.0,1512.0,2.91,39.3,108.7,6.98,33.6,30.7,8.0,15.0,68.0,21542.0
1555639963.0,17.5,15.8,26.7,27.6,0.0,4.34,27.6,0.0,4.35,0.0,17.3,17.3,36.0,1512.0,2.88,38.8,107.0,6.86,33.1,30.2,7.6,15.0,68.0,21544.0
1555640083.0,17.4,16.0,28.3,29.0,0.0,4.33,27.6,0.0,4.35,0.0,17.3,17.3,36.0,1485.0,3.0,39.2,111.8,7.33,34.5,32.0,8.3,15.0,68.0,21546.0
1555640204.0,17.4,15.8,29.2,29.8,0.0,4.34,27.6,0.0,4.34,0.0,17.3,17.2,36.0,1485.0,2.92,39.8,114.6,7.52,35.4,32.9,8.0,15.0,68.0,21548.0
1555640324.0,17.3,15.7,30.3,31.1,0.0,4.32,27.7,0.0,4.33,0.0,17.3,17.3,36.0,1451.0,2.9,40.6,116.9,7.78,36.0,33.9,7.7,15.0,68.0,21550.0
1555640596.0,17.3,15.6,28.0,28.9,0.0,4.32,27.8,0.0,4.33,0.0,17.3,17.1,36.0,1493.0,2.83,39.7,110.3,7.13,33.9,31.3,7.3,15.0,68.0,21552.0
1555640716.0,17.3,15.6,26.9,27.8,0.0,4.3,27.8,0.0,4.32,0.0,17.2,17.2,36.0,1512.0,2.83,39.0,107.4,6.89,33.2,30.2,7.5,15.0,68.0,21554.0
