time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1557454168.0,22.0,19.5,29.7,31.4,0.0,5.11,27.1,0.0,5.14,0.0,21.9,21.9,72.0,1988.0,3.0,52.5,136.5,8.76,83.4,37.7,9.0,15.0,81.0,27130.0
1557454348.0,20.7,18.9,32.3,34.1,0.0,4.9,27.1,0.0,4.93,0.0,20.7,20.4,72.0,2175.0,3.4,52.1,145.8,9.47,87.4,40.3,11.3,15.0,81.0,27132.0
1557454530.0,19.5,17.9,30.0,32.3,0.0,4.67,27.1,0.0,4.74,0.0,19.4,19.1,72.0,2308.0,3.35,49.6,137.2,8.58,83.6,37.1,11.4,15.0,81.0,27134.0
1557454710.0,18.5,16.6,28.9,30.9,0.0,4.48,27.1,0.0,4.45,0.0,18.0,18.1,75.0,2350.0,3.23,47.6,134.9,8.25,84.8,35.9,9.7,15.0,81.0,27136.0
1557454890.0,17.4,15.5,28.1,30.0,0.0,4.32,27.2,0.0,4.32,0.0,17.2,17.0,78.0,2350.0,3.01,47.5,139.6,8.1,88.5,35.5,8.8,15.0,81.0,27138.0
1557455151.0,16.2,14.4,27.5,29.2,0.0,3.98,27.3,0.0,4.02,0.0,15.4,15.4,60.0,2312.0,3.12,44.2,123.0,7.53,62.4,33.0,9.4,15.0,81.0,27140.0
1557455331.0,15.7,14.5,26.5,27.7,0.0,3.96,27.4,0.0,3.96,0.0,15.1,15.1,42.0,2152.0,3.23,39.0,109.6,6.96,39.1,31.0,10.2,15.0,81.0,27142.0
1557455511.0,15.7,14.9,28.1,28.8,0.0,4.01,27.5,0.0,4.04,0.0,15.5,15.4,30.0,1687.0,3.4,37.1,106.2,7.04,27.6,31.1,11.3,15.0,81.0,27144.0
1557455691.0,16.1,15.3,28.4,29.1,0.0,4.08,27.6,0.0,4.08,0.0,15.8,15.7,30.0,1333.0,3.35,36.9,107.7,7.14,27.9,31.4,10.6,15.0,81.0,27146.0
1557455872.0,16.4,14.8,29.1,29.7,0.0,4.14,27.7,0.0,4.12,0.0,16.1,16.0,30.0,1333.0,2.77,38.6,112.8,7.38,29.2,32.4,6.9,15.0,81.0,27148.0
