time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1549936959.0,20.9,18.3,23.1,24.2,0.0,4.89,24.7,0.0,4.93,54.9,20.7,20.6,57.0,1733.0,2.51,44.0,113.4,6.94,54.9,30.6,4.7,nan,19.0,4798.0
1549937079.0,20.1,17.5,24.3,25.6,0.0,4.78,24.6,0.0,4.79,63.3,20.0,19.8,63.0,1733.0,2.35,46.9,118.7,7.31,63.3,32.0,3.3,nan,19.0,4800.0
1549937200.0,19.5,17.1,25.9,27.4,0.0,4.65,24.6,0.0,4.69,73.1,19.3,19.1,69.0,1809.0,2.42,48.6,125.3,7.79,73.1,34.1,4.2,nan,19.0,4802.0
1549937320.0,18.8,16.9,27.0,28.7,0.0,4.54,24.6,0.0,4.55,84.9,18.5,18.5,75.0,2034.0,2.77,49.3,132.9,8.39,84.9,36.5,6.9,nan,19.0,4804.0
1549937440.0,17.8,16.0,29.0,30.8,0.0,4.35,24.6,0.0,4.39,93.4,17.6,17.4,78.0,2095.0,2.92,51.1,146.5,8.89,93.4,38.4,8.0,nan,19.0,4806.0
1549937561.0,17.0,15.0,29.8,31.8,0.0,4.23,24.6,0.0,4.23,88.6,16.7,16.7,75.0,2152.0,2.93,50.2,138.9,8.87,88.6,38.3,8.0,nan,19.0,4808.0
1549937681.0,16.1,14.3,31.1,32.9,0.0,3.99,24.6,0.0,4.02,73.7,15.2,15.2,69.0,2152.0,2.98,49.2,137.5,8.94,73.7,38.6,8.6,nan,19.0,4810.0
1549937801.0,15.7,14.0,31.4,33.0,0.0,3.92,24.6,0.0,3.94,56.4,14.5,14.6,57.0,2110.0,3.06,47.9,136.2,8.86,56.4,38.1,9.0,nan,19.0,4812.0
1549937921.0,14.9,13.9,32.1,33.3,0.0,3.87,24.7,0.0,3.84,47.6,14.3,14.5,45.0,2057.0,3.08,44.2,123.4,8.24,47.6,35.4,9.3,nan,19.0,4814.0
1549938038.0,14.7,13.9,28.6,29.6,0.0,3.87,24.8,0.0,3.84,28.1,14.5,14.6,33.0,1832.0,3.2,39.7,110.5,7.13,28.1,31.2,9.9,nan,19.0,4816.0
1549938158.0,14.6,14.0,26.6,27.4,0.0,3.84,24.9,0.0,3.84,26.9,14.5,14.6,30.0,1676.0,3.2,36.9,104.3,6.7,26.9,29.5,10.0,nan,19.0,4818.0
1549938278.0,14.6,14.0,27.4,28.0,0.0,3.91,24.9,0.0,3.88,27.6,14.5,14.6,30.0,1367.0,3.12,36.7,107.5,6.96,27.6,30.8,9.7,nan,19.0,4820.0
1549938399.0,14.7,13.9,28.0,28.6,0.0,3.88,25.0,0.0,3.88,28.2,14.6,14.8,30.0,1333.0,3.0,37.0,108.8,7.13,28.2,31.2,8.7,nan,19.0,4822.0
1549939133.0,14.9,13.8,29.2,29.8,0.0,3.94,25.3,0.0,3.92,29.4,14.8,14.9,30.0,1333.0,2.75,38.5,113.1,7.44,29.4,32.6,6.9,nan,19.0,4830.0
1549939253.0,14.9,13.9,29.9,30.5,0.0,3.94,25.4,0.0,3.94,29.9,14.9,14.9,30.0,1333.0,2.81,38.8,114.9,7.58,29.9,33.2,7.3,nan,19.0,4832.0
1549939373.0,15.0,13.9,30.2,30.8,0.0,3.96,25.4,0.0,3.93,30.1,14.8,14.9,30.0,1333.0,2.85,38.9,115.7,7.68,30.1,33.6,7.3,nan,19.0,4834.0
1549939494.0,15.0,14.0,30.6,31.3,0.0,3.94,25.5,0.0,3.96,30.4,14.9,14.9,30.0,1333.0,2.87,39.1,116.5,7.75,30.4,34.0,7.7,nan,19.0,4836.0
1549940223.0,15.1,14.1,30.3,31.0,0.0,3.96,25.9,0.0,3.96,30.3,15.1,15.1,30.0,1333.0,2.86,38.9,117.0,7.77,30.3,33.8,7.6,nan,19.0,4844.0
1549940343.0,15.1,14.1,30.3,31.0,0.0,3.96,25.9,0.0,3.96,30.3,15.1,14.9,30.0,1333.0,2.83,38.9,115.7,7.73,30.3,33.8,7.6,nan,19.0,4846.0
1549940463.0,15.1,14.1,30.5,31.3,0.0,3.94,26.0,0.0,3.97,30.0,15.1,15.1,30.0,1333.0,2.85,39.0,115.2,7.63,30.0,33.4,7.7,nan,19.0,4848.0
