time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1550194069.0,15.9,14.3,31.7,33.5,0.0,3.99,24.7,0.0,3.99,54.9,15.4,15.1,57.0,2057.0,3.13,46.7,125.5,8.23,54.9,36.3,9.2,nan,22.0,5754.0
1550194189.0,15.4,14.3,28.7,29.9,0.0,3.93,24.8,0.0,3.93,38.3,14.9,15.1,44.3,1935.0,3.18,42.0,114.0,7.42,38.3,32.9,9.9,nan,22.0,5756.0
1550194310.0,15.1,14.3,26.9,27.9,0.0,3.94,24.9,0.0,3.94,30.3,14.9,14.9,32.3,1699.0,3.26,38.2,104.6,6.76,30.3,29.8,10.4,nan,22.0,5758.0
1550194430.0,15.1,14.4,28.1,28.6,0.0,3.97,24.9,0.0,3.97,28.4,14.9,14.9,30.0,1539.0,3.26,37.4,109.4,7.19,28.4,31.4,10.2,nan,22.0,5760.0
1550195174.0,15.4,14.4,31.4,32.1,0.0,4.01,25.3,0.0,4.01,30.8,15.4,15.4,30.0,1333.0,2.92,39.7,118.7,7.88,30.8,34.7,8.0,nan,22.0,5768.0
1550195295.0,15.5,14.2,27.8,28.6,0.0,3.98,25.4,0.0,4.01,28.0,15.4,15.2,30.0,1333.0,2.73,38.1,108.7,6.98,28.0,30.7,6.4,nan,22.0,5770.0
1550195415.0,15.5,14.1,26.7,27.4,0.0,4.01,25.5,0.0,4.01,28.1,15.4,15.4,30.0,1333.0,2.64,37.6,107.0,6.83,28.1,30.5,5.8,nan,22.0,5772.0
1550195535.0,15.6,14.2,28.0,28.6,0.0,3.99,25.5,0.0,4.02,28.4,15.7,15.2,30.0,1333.0,2.69,38.2,110.4,7.14,28.4,31.4,6.2,nan,22.0,5774.0
1550196264.0,15.8,14.7,31.0,31.8,0.0,4.03,25.9,0.0,4.07,29.9,15.7,15.7,30.0,1333.0,2.92,39.7,116.1,7.7,29.9,34.5,8.0,nan,22.0,5782.0
1550196385.0,15.9,14.4,27.2,28.0,0.0,4.07,25.9,0.0,4.07,27.7,15.7,15.7,30.0,1333.0,2.66,38.0,107.0,6.88,27.7,30.1,5.9,nan,22.0,5784.0
1550196505.0,15.9,14.4,27.3,27.8,0.0,4.08,26.0,0.0,4.09,28.2,15.8,15.7,30.0,1348.0,2.71,37.8,109.5,7.12,28.2,31.3,6.4,nan,22.0,5786.0
1550196626.0,15.9,14.5,28.0,28.6,0.0,4.07,26.0,0.0,4.08,28.5,15.8,15.7,30.0,1348.0,2.75,38.1,110.6,7.17,28.5,31.5,6.9,nan,22.0,5788.0
1550196746.0,15.9,14.6,28.8,29.4,0.0,4.08,26.1,0.0,4.08,28.9,15.8,15.8,30.0,1333.0,2.83,38.4,112.7,7.41,28.9,32.5,7.2,nan,22.0,5790.0
1550197475.0,16.0,14.5,27.0,27.5,0.0,4.08,26.4,0.0,4.09,28.1,15.8,15.7,30.0,1352.0,2.7,37.7,108.7,7.04,28.1,31.1,6.3,nan,22.0,5798.0
1550197672.0,16.0,14.6,27.9,28.5,0.0,4.08,26.4,0.0,4.09,28.4,15.8,15.8,30.0,1352.0,2.78,38.0,109.8,7.14,28.4,31.3,6.7,nan,22.0,5800.0
1550197718.0,16.0,14.7,28.6,29.2,0.0,4.08,26.4,0.0,4.09,29.1,15.8,15.9,30.0,1333.0,2.78,38.3,112.0,7.37,29.1,32.1,7.3,nan,22.0,5802.0
1550197838.0,16.0,14.6,29.2,29.7,0.0,4.09,26.5,0.0,4.08,29.5,15.8,16.0,30.0,1333.0,2.76,38.8,113.4,7.47,29.5,32.8,6.9,nan,22.0,5804.0
1550198588.0,16.1,14.7,27.7,28.3,0.0,4.12,26.7,0.0,4.12,27.8,16.1,16.0,30.0,1363.0,2.8,37.9,109.7,7.14,27.8,31.4,7.2,nan,22.0,5812.0
1550198708.0,16.1,14.6,28.3,28.8,0.0,4.1,26.8,0.0,4.1,28.8,15.8,15.8,30.0,1333.0,2.71,38.3,111.1,7.26,28.8,32.1,6.4,nan,22.0,5814.0
1550198829.0,16.1,14.6,29.0,29.6,0.0,4.09,26.8,0.0,4.09,29.4,15.8,16.0,30.0,1333.0,2.75,38.8,113.1,7.46,29.4,32.7,6.8,nan,22.0,5816.0
1550198949.0,16.1,14.7,29.6,30.2,0.0,4.12,26.8,0.0,4.09,29.5,15.8,16.0,30.0,1333.0,2.8,39.1,115.5,7.58,29.5,33.3,7.3,nan,22.0,5818.0
1550199683.0,16.1,14.7,28.1,28.7,0.0,4.1,27.1,0.0,4.08,28.9,15.8,15.9,30.0,1333.0,2.78,38.1,111.2,7.26,28.9,31.9,6.9,nan,22.0,5826.0
1550199803.0,16.0,14.6,29.1,29.7,0.0,4.1,27.1,0.0,4.09,29.4,15.8,15.8,30.0,1333.0,2.77,38.8,113.5,7.48,29.4,32.8,6.8,nan,22.0,5828.0
1550199924.0,16.1,14.7,29.8,30.4,0.0,4.08,27.1,0.0,4.08,29.9,15.8,16.0,30.0,1333.0,2.8,39.1,116.1,7.62,29.9,33.5,7.1,nan,22.0,5830.0
1550200044.0,16.1,14.7,30.6,31.2,0.0,4.1,27.1,0.0,4.08,30.4,15.8,16.0,30.0,1333.0,2.86,39.5,118.0,7.79,30.4,34.2,7.7,nan,22.0,5832.0
1550200773.0,16.0,14.7,29.5,30.0,0.0,4.12,27.3,0.0,4.09,29.8,15.8,16.0,30.0,1333.0,2.8,38.9,114.8,7.54,29.8,33.2,7.1,nan,22.0,5840.0
1550200893.0,16.0,14.7,30.2,30.8,0.0,4.1,27.4,0.0,4.08,30.1,15.8,15.9,30.0,1333.0,2.87,39.3,117.3,7.72,30.1,33.9,7.3,nan,22.0,5842.0
1550201014.0,16.0,14.7,30.9,31.5,0.0,4.1,27.4,0.0,4.09,30.8,15.8,16.0,30.0,1333.0,2.9,39.7,118.4,7.89,30.8,34.1,7.7,nan,22.0,5844.0
1550201134.0,16.0,14.6,27.9,28.8,0.0,4.08,27.4,0.0,4.07,28.1,15.8,15.7,30.0,1333.0,2.71,38.4,107.7,6.93,28.1,30.5,6.3,nan,22.0,5846.0
1550201863.0,16.1,14.7,30.4,31.1,0.0,4.12,27.6,0.0,4.09,30.2,15.8,15.8,30.0,1333.0,2.9,39.4,117.5,7.79,30.2,34.0,7.9,nan,22.0,5854.0
1550201983.0,16.1,14.8,30.7,31.5,0.0,4.1,27.6,0.0,4.08,30.1,15.8,16.0,30.0,1333.0,2.88,39.6,116.1,7.69,30.1,32.9,7.7,nan,22.0,5856.0
1550202104.0,16.1,14.5,27.2,28.0,0.0,4.1,27.7,0.0,4.08,27.7,15.8,15.7,30.0,1356.0,2.62,38.1,106.8,6.88,27.7,30.1,5.9,nan,22.0,5858.0
1550202224.0,16.1,14.6,26.5,27.1,0.0,4.12,27.7,0.0,4.09,27.8,15.8,15.9,30.0,1371.0,2.7,37.4,107.0,6.93,27.8,30.9,6.5,nan,22.0,5860.0
1550203084.0,16.1,14.6,27.6,28.4,0.0,4.12,27.8,0.0,4.12,27.7,15.8,15.8,30.0,1333.0,2.67,38.3,107.4,6.91,27.7,30.5,6.1,nan,22.0,5868.0
1550203201.0,16.1,14.7,27.8,28.4,0.0,4.1,27.9,0.0,4.12,28.4,16.1,15.8,30.0,1363.0,2.81,37.9,109.6,7.16,28.4,31.5,7.5,nan,22.0,5872.0
1550203321.0,16.1,14.7,28.5,29.0,0.0,4.1,27.9,0.0,4.1,29.1,15.9,15.8,30.0,1337.0,2.75,38.4,112.6,7.37,29.1,32.1,6.7,nan,22.0,5874.0
1550204050.0,16.2,14.7,27.9,28.4,0.0,4.12,28.0,0.0,4.09,28.4,16.0,16.1,30.0,1360.0,2.81,37.9,109.6,7.16,28.4,31.4,7.1,nan,22.0,5882.0
1550204171.0,16.1,14.8,28.5,29.0,0.0,4.12,28.0,0.0,4.1,28.9,15.9,15.8,30.0,1360.0,2.85,38.2,112.1,7.36,28.9,32.4,7.7,nan,22.0,5884.0
1550204291.0,16.1,14.7,29.2,29.8,0.0,4.12,28.0,0.0,4.12,29.5,16.0,16.0,30.0,1333.0,2.8,38.8,113.7,7.48,29.5,33.0,6.9,nan,22.0,5886.0
1550204411.0,16.1,14.7,29.6,30.1,0.0,4.12,28.0,0.0,4.1,30.2,15.9,15.8,30.0,1333.0,2.78,39.0,115.5,7.57,30.2,33.6,7.5,nan,22.0,5888.0
1550205150.0,16.2,14.8,29.2,29.7,0.0,4.12,28.2,0.0,4.12,29.4,16.0,16.1,30.0,1337.0,2.8,38.8,113.6,7.47,29.4,32.9,7.2,nan,22.0,5896.0
1550205271.0,16.2,14.8,29.9,30.5,0.0,4.13,28.2,0.0,4.13,30.0,16.1,16.1,30.0,1333.0,2.81,39.2,116.3,7.67,30.0,33.7,7.6,nan,22.0,5898.0
1550205391.0,16.2,14.9,30.7,31.3,0.0,4.14,28.2,0.0,4.12,30.7,16.1,16.1,30.0,1333.0,2.9,39.6,117.8,7.84,30.7,34.3,7.7,nan,22.0,5900.0
1550205512.0,16.2,14.8,28.6,29.4,0.0,4.13,28.3,0.0,4.12,28.0,16.0,16.1,30.0,1333.0,2.76,38.8,109.3,7.06,28.0,30.9,6.4,nan,22.0,5902.0
1550206240.0,16.3,14.9,30.7,31.3,0.0,4.14,28.4,0.0,4.13,30.6,16.0,16.1,30.0,1333.0,2.87,39.6,117.7,7.83,30.6,33.8,7.3,nan,22.0,5910.0
1550206361.0,16.3,14.8,28.5,29.4,0.0,4.14,28.4,0.0,4.12,28.3,15.9,16.1,30.0,1333.0,2.75,38.7,109.2,7.08,28.3,31.0,6.5,nan,22.0,5912.0
1550206481.0,16.3,14.6,26.5,27.3,0.0,4.13,28.4,0.0,4.1,27.7,15.9,16.1,30.0,1363.0,2.62,37.9,105.8,6.76,27.7,29.7,5.9,nan,22.0,5914.0
1550206601.0,16.3,14.8,27.4,27.9,0.0,4.14,28.4,0.0,4.13,28.3,16.1,16.1,30.0,1363.0,2.76,37.8,109.4,7.14,28.3,31.4,6.8,nan,22.0,5916.0
1550207336.0,16.4,14.8,26.3,27.0,0.0,4.15,28.5,0.0,4.14,27.2,16.1,16.1,30.0,1363.0,2.7,37.5,105.1,6.77,27.2,29.9,6.4,nan,22.0,5924.0
1550207456.0,16.4,15.0,27.6,28.2,0.0,4.13,28.5,0.0,4.14,28.3,16.1,16.1,30.0,1379.0,2.87,37.7,108.9,7.14,28.3,31.4,8.0,nan,22.0,5926.0
1550207576.0,16.4,14.9,28.3,28.8,0.0,4.13,28.5,0.0,4.14,28.7,16.3,16.4,30.0,1341.0,2.73,38.4,111.8,7.31,28.7,32.1,6.8,nan,22.0,5928.0
1550207696.0,16.4,14.9,29.3,29.8,0.0,4.17,28.6,0.0,4.14,29.4,16.2,16.1,30.0,1341.0,2.81,38.9,114.3,7.52,29.4,33.0,7.2,nan,22.0,5930.0
1550208441.0,16.5,14.9,28.3,28.8,0.0,4.17,28.7,0.0,4.17,29.0,16.2,16.3,30.0,1337.0,2.76,38.4,112.0,7.32,29.0,32.1,6.8,nan,22.0,5938.0
1550208561.0,16.5,14.9,29.0,29.6,0.0,4.18,28.7,0.0,4.15,29.4,16.3,16.4,30.0,1337.0,2.76,38.9,113.3,7.44,29.4,32.7,7.1,nan,22.0,5940.0
1550208681.0,16.5,15.0,29.5,30.0,0.0,4.18,28.7,0.0,4.15,29.8,16.3,16.4,30.0,1337.0,2.81,39.1,114.5,7.53,29.8,33.1,7.2,nan,22.0,5942.0
1550208802.0,16.5,15.0,30.0,30.7,0.0,4.19,28.7,0.0,4.17,30.2,16.4,16.3,30.0,1333.0,2.85,39.4,116.4,7.68,30.2,33.6,7.5,nan,22.0,5944.0
1550209546.0,16.5,15.0,29.0,29.5,0.0,4.17,28.8,0.0,4.18,29.3,16.4,16.4,30.0,1341.0,2.8,38.9,112.9,7.46,29.3,32.7,7.2,nan,22.0,5952.0
1550209667.0,16.6,15.1,29.6,30.1,0.0,4.15,28.8,0.0,4.18,29.9,16.3,16.4,30.0,1341.0,2.83,39.1,115.7,7.62,29.9,33.3,7.6,nan,22.0,5954.0
1550209787.0,16.6,15.1,30.3,30.9,0.0,4.18,28.8,0.0,4.18,30.5,16.4,16.4,30.0,1333.0,2.86,39.6,117.1,7.77,30.5,33.9,7.6,nan,22.0,5956.0
1550209907.0,16.6,15.1,29.4,30.3,0.0,4.18,28.8,0.0,4.17,28.9,16.3,16.4,30.0,1333.0,2.81,39.4,111.7,7.27,28.9,32.2,7.3,nan,22.0,5958.0
1550210646.0,16.6,15.1,29.9,30.5,0.0,4.2,28.9,0.0,4.18,30.2,16.4,16.5,30.0,1333.0,2.81,39.4,116.3,7.69,30.2,33.9,7.6,nan,22.0,5966.0
1550210767.0,16.6,15.2,30.8,31.5,0.0,4.2,28.9,0.0,4.2,30.5,16.4,16.5,30.0,1333.0,2.91,39.9,117.3,7.79,30.5,33.7,7.7,nan,22.0,5968.0
1550210887.0,16.6,14.9,27.5,28.3,0.0,4.19,28.9,0.0,4.17,28.1,16.4,16.4,30.0,1333.0,2.66,38.5,108.2,6.97,28.1,30.6,5.9,nan,22.0,5970.0
1550211007.0,16.6,15.0,26.2,26.9,0.0,4.19,28.9,0.0,4.18,27.4,16.4,16.5,30.0,1379.0,2.72,37.6,105.0,6.71,27.4,29.6,6.7,nan,22.0,5972.0
1550211736.0,16.7,15.0,27.8,28.6,0.0,4.2,29.0,0.0,4.22,27.9,16.4,16.5,30.0,1360.0,2.69,38.7,108.8,6.98,27.9,30.6,6.3,nan,22.0,5980.0
1550211857.0,16.7,15.0,26.3,27.0,0.0,4.2,29.0,0.0,4.19,27.1,16.4,16.6,30.0,1375.0,2.77,37.7,104.8,6.73,27.1,29.6,6.7,nan,22.0,5982.0
1550211977.0,16.7,15.1,27.0,27.5,0.0,4.2,29.0,0.0,4.19,28.2,16.4,16.5,30.0,1375.0,2.82,37.7,108.8,7.07,28.2,31.3,7.6,nan,22.0,5984.0
1550212097.0,16.7,15.1,28.0,28.5,0.0,4.19,29.0,0.0,4.2,28.8,16.4,16.5,30.0,1344.0,2.8,38.2,111.0,7.21,28.8,31.8,6.8,nan,22.0,5986.0
1550212841.0,16.7,15.2,27.5,28.1,0.0,4.19,29.0,0.0,4.2,28.4,16.5,16.6,30.0,1371.0,2.88,38.0,109.3,7.13,28.4,31.4,7.5,nan,22.0,5994.0
1550212962.0,16.7,15.3,28.2,28.7,0.0,4.22,29.1,0.0,4.2,28.8,16.6,16.7,30.0,1371.0,2.9,38.2,111.3,7.31,28.8,31.8,8.0,nan,22.0,5996.0
1550213082.0,16.7,15.2,29.1,29.7,0.0,4.24,29.1,0.0,4.22,29.7,16.7,16.6,30.0,1333.0,2.78,39.0,113.9,7.49,29.7,32.8,6.9,nan,22.0,5998.0
1550213202.0,16.8,15.2,29.9,30.5,0.0,4.23,29.1,0.0,4.22,30.1,16.7,16.7,30.0,1333.0,2.85,39.5,116.4,7.69,30.1,33.7,7.3,nan,22.0,6000.0
1550213323.0,16.8,15.3,30.7,31.4,0.0,4.23,29.1,0.0,4.22,30.5,16.7,16.7,30.0,1333.0,2.9,39.9,117.0,7.77,30.5,34.1,8.0,nan,22.0,6002.0
1550214052.0,16.8,15.3,29.8,30.3,0.0,4.25,29.1,0.0,4.23,30.2,16.7,16.6,30.0,1333.0,2.87,39.4,116.1,7.67,30.2,33.5,7.5,nan,22.0,6010.0
1550214176.0,16.8,15.3,30.6,31.2,0.0,4.2,29.1,0.0,4.24,30.6,16.6,16.7,30.0,1333.0,2.9,39.8,117.8,7.8,30.6,34.2,7.7,nan,22.0,6012.0
1550214296.0,16.8,15.2,28.3,29.1,0.0,4.22,29.2,0.0,4.23,28.4,16.6,16.7,30.0,1333.0,2.71,39.0,109.4,7.08,28.4,31.0,6.3,nan,22.0,6014.0
1550214416.0,16.8,15.2,26.8,27.6,0.0,4.23,29.2,0.0,4.22,27.6,16.6,16.6,30.0,1367.0,2.75,38.1,106.8,6.84,27.6,30.0,6.7,nan,22.0,6016.0
1550214536.0,16.9,15.3,26.5,27.1,0.0,4.2,29.2,0.0,4.23,27.5,16.7,16.7,30.0,1383.0,2.83,37.6,107.3,6.96,27.5,30.7,7.6,nan,22.0,6018.0
1550214936.0,16.8,15.3,27.5,28.1,0.0,4.24,29.2,0.0,4.22,28.1,16.6,16.7,30.0,1344.0,2.81,37.9,109.3,7.08,28.1,31.2,7.3,nan,22.0,6020.0
1550215015.0,16.8,15.4,29.8,30.4,0.0,4.23,29.2,0.0,4.23,30.1,16.7,16.8,30.0,1344.0,2.91,39.3,116.1,7.65,30.1,33.6,7.9,nan,22.0,6024.0
1550215135.0,16.8,15.3,30.5,31.2,0.0,4.24,29.2,0.0,4.23,30.6,16.7,16.8,30.0,1333.0,2.87,39.8,118.1,7.82,30.6,34.1,8.0,nan,22.0,6026.0
1550215864.0,16.8,15.3,29.2,29.7,0.0,4.24,29.2,0.0,4.23,29.5,16.6,16.7,30.0,1344.0,2.85,39.1,114.4,7.52,29.5,33.1,7.3,nan,22.0,6034.0
