time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1548041607.0,18.4,16.6,27.0,28.8,0.0,4.5,26.0,0.0,5.46,91.1,23.5,18.4,78.0,2114.0,2.96,49.7,141.9,8.56,91.1,37.2,8.5,nan,9.0,2072.0
1548041727.0,17.7,15.8,28.3,30.1,0.0,4.39,25.9,0.0,5.35,91.7,22.5,17.8,78.0,2183.0,2.97,49.9,143.4,8.75,91.7,37.8,8.3,nan,9.0,2074.0
1548041848.0,16.7,14.7,29.1,31.0,0.0,4.22,25.8,0.0,4.78,92.2,20.0,16.6,78.0,2198.0,2.97,49.6,144.4,8.8,92.2,38.0,8.3,nan,9.0,2076.0
1548041968.0,16.0,14.2,30.0,31.8,0.0,4.03,25.6,0.0,4.23,75.2,16.5,15.4,66.0,2198.0,3.07,48.0,134.8,8.64,75.2,37.7,9.2,nan,9.0,2078.0
1548042718.0,15.2,14.4,30.4,31.2,0.0,4.06,25.5,0.0,4.06,30.0,15.7,15.7,30.0,1333.0,3.08,38.7,114.8,7.67,30.0,33.6,9.1,nan,9.0,2086.0
1548042841.0,15.3,14.3,29.8,30.5,0.0,4.06,25.6,0.0,4.07,29.9,15.7,15.7,30.0,1333.0,2.88,38.7,114.9,7.59,29.9,33.2,8.0,nan,9.0,2088.0
1548042961.0,15.4,14.2,29.6,30.3,0.0,4.08,25.6,0.0,4.08,29.6,15.8,15.7,30.0,1333.0,2.81,38.9,113.5,7.46,29.6,32.9,7.1,nan,9.0,2090.0
1548043082.0,15.5,14.3,29.7,30.3,0.0,4.09,25.6,0.0,4.08,29.9,15.9,15.9,30.0,1333.0,2.8,39.0,115.5,7.6,29.9,33.3,7.3,nan,9.0,2092.0
1548043199.0,15.6,14.4,29.7,30.3,0.0,4.12,25.6,0.0,4.1,29.9,15.8,15.8,30.0,1333.0,2.82,39.1,114.3,7.54,29.9,33.2,7.3,nan,9.0,2094.0
1548043319.0,15.7,14.4,29.8,30.4,0.0,4.14,25.6,0.0,4.1,30.2,16.0,16.1,30.0,1333.0,2.81,39.2,114.4,7.55,30.2,33.1,7.2,nan,9.0,2096.0
1548043439.0,15.8,14.5,29.8,30.4,0.0,4.14,25.6,0.0,4.13,30.0,16.1,16.1,30.0,1333.0,2.81,39.2,116.0,7.63,30.0,33.5,7.3,nan,9.0,2098.0
1548043560.0,15.9,14.5,29.7,30.4,0.0,4.15,25.7,0.0,4.13,29.6,16.1,16.1,30.0,1333.0,2.81,39.2,114.5,7.52,29.6,32.9,7.3,nan,9.0,2100.0
1548043680.0,15.9,14.6,29.5,30.2,0.0,4.14,25.7,0.0,4.15,29.7,16.1,16.3,30.0,1333.0,2.8,39.1,114.4,7.49,29.7,32.8,7.2,nan,9.0,2102.0
1548044347.0,16.3,14.7,28.7,29.3,0.0,4.22,25.9,0.0,4.19,29.0,16.5,16.7,30.0,1333.0,2.71,38.8,112.6,7.32,29.0,32.2,6.5,nan,9.0,2110.0
1548044467.0,16.4,14.8,28.9,29.5,0.0,4.23,25.9,0.0,4.22,29.1,16.5,16.6,30.0,1333.0,2.73,39.0,112.3,7.33,29.1,32.2,6.5,nan,9.0,2112.0
1548044587.0,16.4,14.8,28.5,29.1,0.0,4.22,26.0,0.0,4.18,28.9,16.5,16.4,30.0,1333.0,2.71,38.8,111.8,7.26,28.9,32.0,6.4,nan,9.0,2114.0
1548044708.0,16.4,14.8,28.8,29.3,0.0,4.22,26.0,0.0,4.22,29.3,16.6,16.7,30.0,1333.0,2.72,38.9,112.7,7.36,29.3,32.3,6.5,nan,9.0,2116.0
1548045437.0,16.6,14.9,28.3,28.9,0.0,4.25,26.2,0.0,4.25,28.9,16.7,16.7,30.0,1333.0,2.7,38.8,111.5,7.22,28.9,31.5,6.2,nan,9.0,2124.0
1548045557.0,16.6,14.9,28.2,28.8,0.0,4.23,26.2,0.0,4.25,28.8,16.7,16.9,30.0,1352.0,2.7,38.8,110.6,7.21,28.8,31.8,6.9,nan,9.0,2126.0
1548045677.0,16.6,15.0,28.4,29.0,0.0,4.25,26.3,0.0,4.25,28.9,16.8,16.7,30.0,1352.0,2.8,38.7,112.4,7.29,28.9,32.1,7.3,nan,9.0,2128.0
1548045798.0,16.6,15.0,28.3,28.9,0.0,4.23,26.3,0.0,4.23,29.0,16.7,16.8,30.0,1352.0,2.78,38.6,111.7,7.28,29.0,32.1,6.9,nan,9.0,2130.0
1548046537.0,16.7,15.0,28.6,29.2,0.0,4.28,26.4,0.0,4.25,28.9,16.8,16.9,30.0,1333.0,2.71,39.0,112.5,7.29,28.9,32.2,6.5,nan,9.0,2138.0
1548046657.0,16.7,15.0,28.6,29.2,0.0,4.25,26.5,0.0,4.25,29.0,16.8,16.9,30.0,1333.0,2.7,39.0,112.6,7.32,29.0,32.0,6.5,nan,9.0,2140.0
1548046778.0,16.7,15.0,28.4,29.0,0.0,4.24,26.5,0.0,4.24,29.0,16.8,16.9,30.0,1348.0,2.76,38.8,112.3,7.28,29.0,32.0,6.9,nan,9.0,2142.0
1548046898.0,16.7,15.0,28.3,28.9,0.0,4.28,26.5,0.0,4.25,28.6,16.8,16.9,30.0,1348.0,2.8,38.7,111.1,7.24,28.6,31.8,6.9,nan,9.0,2144.0
1548047637.0,16.6,15.1,28.9,29.4,0.0,4.25,26.7,0.0,4.25,29.3,16.7,16.7,30.0,1348.0,2.83,38.9,112.8,7.42,29.3,32.6,7.6,nan,9.0,2152.0
1548047757.0,16.6,15.0,28.9,29.5,0.0,4.23,26.7,0.0,4.23,29.2,16.9,16.7,30.0,1348.0,2.8,38.9,112.7,7.36,29.2,32.5,7.2,nan,9.0,2154.0
1548047878.0,16.6,15.1,29.1,29.6,0.0,4.25,26.7,0.0,4.24,29.3,16.7,16.7,30.0,1348.0,2.86,38.9,113.2,7.47,29.3,32.7,7.3,nan,9.0,2156.0
1548047998.0,16.6,15.0,29.4,29.9,0.0,4.23,26.7,0.0,4.24,29.6,16.7,16.7,30.0,1333.0,2.78,39.2,113.7,7.46,29.6,32.8,6.8,nan,9.0,2158.0
1548048737.0,16.6,14.9,28.7,29.3,0.0,4.25,26.8,0.0,4.24,28.8,16.7,16.5,30.0,1333.0,2.75,39.1,112.0,7.33,28.8,31.7,6.2,nan,9.0,2166.0
1548048858.0,16.6,14.9,28.5,29.1,0.0,4.24,26.8,0.0,4.23,28.8,16.7,16.7,30.0,1333.0,2.7,39.0,111.5,7.27,28.8,32.0,6.5,nan,9.0,2168.0
1548048978.0,16.6,14.9,28.9,29.4,0.0,4.24,26.9,0.0,4.23,29.2,16.6,16.7,30.0,1333.0,2.73,39.1,113.2,7.44,29.2,32.7,6.5,nan,9.0,2170.0
1548049098.0,16.6,14.9,28.8,29.4,0.0,4.24,26.9,0.0,4.23,29.2,16.7,16.7,30.0,1333.0,2.71,39.1,113.9,7.41,29.2,32.7,6.7,nan,9.0,2172.0
1548049827.0,16.5,14.9,29.3,29.9,0.0,4.23,27.0,0.0,4.23,29.8,16.6,16.7,30.0,1333.0,2.77,39.3,114.0,7.5,29.8,32.9,6.9,nan,9.0,2180.0
1548049947.0,16.5,14.9,29.6,30.2,0.0,4.23,27.0,0.0,4.2,29.8,16.6,16.7,30.0,1333.0,2.78,39.4,114.1,7.5,29.8,33.0,6.9,nan,9.0,2182.0
1548050068.0,16.5,14.9,29.4,30.0,0.0,4.22,27.0,0.0,4.22,29.8,16.6,16.7,30.0,1333.0,2.76,39.4,115.0,7.54,29.8,33.0,6.9,nan,9.0,2184.0
1548050188.0,16.5,14.9,29.6,30.3,0.0,4.23,27.0,0.0,4.22,29.7,16.7,16.7,30.0,1333.0,2.8,39.5,114.0,7.5,29.7,33.1,6.9,nan,9.0,2186.0
1548050917.0,16.5,14.9,28.8,29.3,0.0,4.23,27.1,0.0,4.2,29.3,16.6,16.7,30.0,1333.0,2.71,39.1,112.8,7.42,29.3,32.3,6.5,nan,9.0,2194.0
1548051037.0,16.5,14.9,28.6,29.2,0.0,4.23,27.1,0.0,4.2,28.8,16.5,16.4,30.0,1333.0,2.7,39.0,111.7,7.26,28.8,32.0,6.3,nan,9.0,2196.0
