time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫,開機次數,運轉時間
1553649091.0,19.3,16.8,28.0,29.3,0.0,4.63,25.0,0.0,4.67,70.6,19.4,19.2,66.0,1764.0,2.36,48.5,125.7,7.78,70.6,34.1,3.4,nan,51.0,14936.0
1553649211.0,18.7,16.5,29.6,31.1,0.0,4.58,25.0,0.0,4.57,82.1,18.6,18.7,72.0,1943.0,2.75,51.2,134.5,8.48,82.1,36.5,6.2,nan,51.0,14938.0
1553649332.0,18.1,16.3,31.6,33.3,0.0,4.44,25.1,0.0,4.42,85.2,17.9,17.9,72.0,2053.0,2.87,50.7,139.9,8.91,85.2,38.4,7.9,nan,51.0,14940.0
1553649453.0,17.3,15.6,33.4,35.0,0.0,4.28,25.1,0.0,4.32,88.2,17.2,17.0,72.0,2141.0,3.01,50.8,143.8,9.3,88.2,39.8,8.6,nan,51.0,14942.0
1553650191.0,14.9,14.3,29.2,29.7,0.0,3.96,25.6,0.0,3.97,28.9,15.1,15.1,30.0,1402.0,3.2,37.5,110.9,7.33,28.9,32.2,10.1,nan,51.0,14950.0
1553650312.0,15.0,14.3,30.0,30.6,0.0,3.94,25.7,0.0,3.94,29.3,14.9,15.1,30.0,1333.0,3.12,37.9,112.7,7.5,29.3,32.9,9.4,nan,51.0,14952.0
1553650432.0,15.0,14.2,30.8,31.4,0.0,3.96,25.7,0.0,3.98,30.0,15.2,15.1,30.0,1333.0,2.97,38.5,115.2,7.68,30.0,33.6,8.3,nan,51.0,14954.0
1553650552.0,15.1,14.1,31.2,31.9,0.0,3.97,25.8,0.0,3.97,30.1,15.1,14.9,30.0,1333.0,2.92,39.0,114.9,7.67,30.1,33.7,8.0,nan,51.0,14956.0
1553651282.0,15.6,14.3,29.9,30.5,0.0,4.03,26.2,0.0,4.04,29.6,15.7,15.2,30.0,1333.0,2.8,38.7,114.2,7.49,29.6,32.9,6.9,nan,51.0,14964.0
1553651402.0,15.6,14.4,30.7,31.3,0.0,4.04,26.3,0.0,4.06,30.0,15.5,15.5,30.0,1333.0,2.82,39.0,115.6,7.68,30.0,33.5,7.5,nan,51.0,14966.0
1553651522.0,15.7,14.5,30.9,31.6,0.0,4.04,26.3,0.0,4.06,29.7,15.7,15.7,30.0,1333.0,2.85,39.2,114.5,7.5,29.7,33.8,7.7,nan,51.0,14968.0
1553651643.0,15.8,14.2,27.6,28.3,0.0,4.04,26.4,0.0,4.06,27.6,15.7,15.5,30.0,1333.0,2.62,37.9,106.2,6.82,27.6,30.0,5.6,nan,51.0,14970.0
1553652382.0,16.0,14.7,31.0,31.6,0.0,4.1,26.7,0.0,4.09,30.2,16.0,16.0,30.0,1333.0,2.85,39.3,116.7,7.74,30.2,33.9,7.5,nan,51.0,14978.0
1553652502.0,16.1,14.5,28.4,29.2,0.0,4.09,26.8,0.0,4.09,28.0,15.8,15.9,30.0,1333.0,2.62,38.4,108.2,6.93,28.0,30.6,5.9,nan,51.0,14980.0
1553652622.0,16.1,14.5,26.7,27.5,0.0,4.09,26.9,0.0,4.08,26.9,15.8,15.9,30.0,1386.0,2.69,37.2,103.9,6.63,26.9,29.4,6.1,nan,51.0,14982.0
1553652743.0,16.1,14.7,27.4,27.9,0.0,4.1,26.9,0.0,4.09,27.7,15.9,15.8,30.0,1386.0,2.85,37.1,107.3,7.01,27.7,30.9,7.3,nan,51.0,14984.0
1553653477.0,16.2,14.5,28.0,28.7,0.0,4.14,27.2,0.0,4.12,27.8,16.0,16.1,30.0,1333.0,2.64,38.3,107.4,6.88,27.8,30.2,5.6,nan,51.0,14992.0
1553653597.0,16.3,14.7,26.4,27.2,0.0,4.14,27.2,0.0,4.12,26.5,15.9,16.1,30.0,1386.0,2.71,37.1,103.6,6.57,26.5,28.7,6.5,nan,51.0,14994.0
1553653717.0,16.3,14.8,27.5,28.0,0.0,4.14,27.2,0.0,4.12,27.8,16.1,16.2,30.0,1386.0,2.85,37.2,107.4,6.98,27.8,30.8,7.7,nan,51.0,14996.0
1553653838.0,16.3,14.7,28.0,28.6,0.0,4.14,27.3,0.0,4.13,28.2,16.0,16.1,30.0,1348.0,2.73,37.7,109.1,7.08,28.2,31.4,6.8,nan,51.0,14998.0
1553654567.0,16.3,14.9,27.2,27.7,0.0,4.13,27.5,0.0,4.17,27.6,16.1,16.1,30.0,1390.0,2.85,37.1,107.0,6.92,27.6,30.4,7.7,nan,51.0,15006.0
1553654697.0,16.3,14.8,27.7,28.3,0.0,4.13,27.5,0.0,4.13,28.1,16.1,16.2,30.0,1344.0,2.75,37.5,108.5,6.99,28.1,30.9,6.3,nan,51.0,15008.0
1553654813.0,16.3,14.7,28.9,29.4,0.0,4.15,27.5,0.0,4.13,28.8,16.1,16.1,30.0,1344.0,2.76,38.3,111.5,7.28,28.8,31.8,6.5,nan,51.0,15010.0
1553654938.0,16.3,14.8,29.7,30.2,0.0,4.15,27.6,0.0,4.13,29.4,16.1,16.2,30.0,1344.0,2.81,38.7,113.8,7.47,29.4,32.7,7.1,nan,51.0,15012.0
1553655053.0,16.3,14.8,30.4,31.0,0.0,4.15,27.6,0.0,4.14,29.9,16.1,16.2,30.0,1333.0,2.81,39.2,115.3,7.6,29.9,33.3,7.2,nan,51.0,15014.0
1553655173.0,16.3,14.8,29.8,30.7,0.0,4.12,27.6,0.0,4.13,29.0,16.1,16.1,30.0,1333.0,2.78,39.0,111.0,7.22,29.0,32.0,6.9,nan,51.0,15016.0
1553655294.0,16.3,14.6,27.5,28.2,0.0,4.12,27.7,0.0,4.13,27.4,16.1,16.1,30.0,1367.0,2.65,38.0,106.5,6.83,27.4,29.9,6.2,nan,51.0,15018.0
1553655414.0,16.3,14.7,26.1,26.8,0.0,4.13,27.7,0.0,4.13,26.9,16.1,16.1,30.0,1386.0,2.72,36.9,104.0,6.68,26.9,29.5,6.5,nan,51.0,15020.0
1553655534.0,16.3,14.9,27.6,28.2,0.0,4.15,27.8,0.0,4.14,27.6,16.1,16.1,30.0,1386.0,2.9,37.2,107.3,6.93,27.6,30.4,7.6,nan,51.0,15022.0
