time,h1,h2,h3,C.O.P,Tevwi,Tcdwi,operation_num,running_time
1554967628.0,405.50808686187776,425.95168481003793,241.291827972982,8.032649600393567,17.0,26.3,61.0,18988.0
1554967748.0,405.92732837865066,425.03723904561093,242.88459152245747,8.531841916879431,17.0,26.5,61.0,18990.0
1554967871.0,405.40799796675,425.1581606935603,243.61106739585705,8.192182151049213,17.0,27.2,61.0,18992.0
1554967991.0,405.50808686187776,425.45927618633164,245.6494692285464,8.012485623470827,16.9,28.6,61.0,18994.0
1554968232.0,405.78643302371603,426.1746966089822,247.25673535201452,7.7755369901272635,16.9,30.3,61.0,18998.0
1554968353.0,404.85350921232305,426.56153037960104,242.73995028062708,7.467910487210181,16.9,27.3,61.0,19000.0
1554968473.0,405.55799377966395,425.99436607621317,241.14741446600473,8.044998247630298,16.9,26.0,61.0,19002.0
1554968602.0,406.0190457746275,425.11336613600304,243.75612565087863,8.497967827751438,16.9,27.2,61.0,19004.0
1554968714.0,405.63268394002904,425.4292865088103,244.77500211994519,8.12551958151408,16.9,27.8,61.0,19006.0
1554968834.0,405.9382867237169,425.5341632206277,245.94093320001969,8.164848025497605,16.9,29.1,61.0,19008.0
1554968954.0,405.6367187193402,425.421218718258,247.6971764272466,7.982993874029329,16.9,29.7,61.0,19010.0
1554969074.0,404.80382240383875,426.71836654081204,243.75639803415595,7.348883160109661,16.9,28.3,61.0,19012.0
1554969194.0,404.77749080115314,426.2474937983179,242.01550048673892,7.580902077000532,16.9,26.5,61.0,19014.0
1554969315.0,405.8775291149128,424.98210824219956,242.30464939284042,8.56197242725144,16.9,26.2,61.0,19016.0
1554969435.0,405.59821421951705,424.91255048291913,243.75612565087863,8.379376146376112,16.9,27.4,61.0,19018.0
1554969555.0,405.761537542689,425.4205710334307,245.50361435045485,8.151871925326683,16.9,28.4,61.0,19020.0
1554969675.0,405.55799377966395,425.536890297615,245.94131222249914,7.989264142478976,16.9,29.0,61.0,19022.0
1554970173.0,405.3816874019782,425.41452505193,241.00257236785512,8.205483312271467,16.9,25.6,61.0,19024.0
1554970293.0,405.761537542689,425.234458819427,243.61074906062845,8.326988343334136,16.9,27.6,61.0,19026.0
1554970414.0,405.96310249200053,425.3551536747343,245.64910457359392,8.266995399699997,16.8,28.6,61.0,19028.0
1554970534.0,405.2175478635023,425.6330020121583,246.52569754738556,7.773123691522895,16.8,29.3,61.0,19030.0
1554970655.0,405.5829131204391,426.0311271826407,247.54993500538077,7.7284489312531806,16.8,30.0,61.0,19032.0
1554970896.0,406.447246248252,425.06510421675694,241.00291671359926,8.886324614492601,16.9,26.3,61.0,19036.0
1554971016.0,405.80265959011047,424.2373106149876,242.30534055037091,8.869021649452629,16.9,26.2,61.0,19038.0
1554971136.0,405.55799377966395,425.2266458587313,242.74008483234914,8.27804103162697,16.9,27.3,61.0,19040.0
1554971342.0,405.5330517185268,425.40271138606494,244.9201103971529,8.083326237528556,17.1,28.8,61.0,19042.0
1554971461.0,405.6347037221278,425.39096926399463,246.08699146118204,8.075803188757385,17.1,29.5,61.0,19044.0
1554971582.0,405.90244007272855,425.5078129442243,246.964603674736,8.1068509861943,17.2,29.9,61.0,19046.0
1554971823.0,405.44485992946755,425.79873632962915,240.42510061893176,8.107534705734269,17.3,26.2,61.0,19050.0
