time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1557936279,18.9,16.1,24.2,25.8,0,4.98,28.3,0,5,0,21.3,21,0,0,4.58,28.3,0,4.6,0,18.9,18.8,14.5
1557936460,18.9,15.6,24.2,25.8,0,4.99,28.2,0,5.04,0,21.1,21.1,0,0,4.58,28.3,0,4.59,0,18.9,18.8,14.5
1557936639,18.9,15.6,24.2,25.8,0,4.98,28.2,0,5.04,0,21.1,21.1,0,0,4.58,28.3,0,4.62,0,18.8,18.8,14.5
1557936821,18.9,15.7,24.2,25.8,0,4.99,28.2,0,5,0,21.1,21.1,0,0,4.59,28.3,0,4.6,0,18.9,18.8,14.5
1557937003,18.9,15.7,24.2,25.8,0,4.98,28.2,0,5,0,21.2,21.2,0,0,4.58,28.3,0,4.59,0,18.9,19,14.5
1557937183,19,15.8,24.2,25.8,0,5.01,28.2,0,5,0,21.4,21.2,0,0,4.6,28.3,0,4.6,0,18.8,18.8,14.5
1557937364,19,15.8,24.2,25.8,0,4.99,28.2,0,5.01,0,21.1,21.1,0,0,4.59,28.3,0,4.6,0,18.8,18.8,14.5
1557937544,19,15.8,24.2,25.8,0,4.99,28.2,0,5,0,21.3,21.1,0,0,4.59,28.3,0,4.62,0,18.9,18.8,14.5
1557937725,19,15.9,24.2,25.8,0,5,28.1,0,5.01,0,21.4,21.1,0,0,4.6,28.3,0,4.63,0,18.9,19,14.5
1557937905,19,15.9,24.2,25.8,0,4.99,28.1,0,5.01,0,21.2,21.3,0,0,4.59,28.3,0,4.6,0,19.1,18.8,14.5
1557938075,19,15.9,24.3,25.7,0,5.03,28.1,0,5.03,0,21.4,21.1,0,0,4.62,28.2,0,4.62,0,18.9,18.8,14.5
1557938255,19,15.9,24.3,25.7,0,5.04,28.1,0,5.03,0,21.4,21.1,0,0,4.62,28.2,0,4.63,0,19,19,14.5
1557938435,19,15.7,24.3,25.7,0,5.01,28.1,0,5.01,0,21.2,21.2,0,0,4.63,28.2,0,4.62,0,19,18.9,14.5
1557938615,19.1,15.6,24.3,25.7,0,5.03,28.1,0,5.01,0,21.4,21.3,0,0,4.6,28.2,0,4.62,0,19.1,18.9,14.5
1557938796,19.1,15.5,24.3,25.7,0,5,28.1,0,5.03,0,21.3,21.3,0,0,4.6,28.2,0,4.62,0,19.2,19,14.5
1557938976,19.1,15.4,24.3,25.7,0,5.01,28.1,0,5.03,0,21.3,21.1,0,0,4.62,28.2,0,4.64,0,18.9,18.9,14.5
1557939156,19.1,15.1,24.3,25.7,0,5,28.1,0,5.03,0,21.4,21.4,0,0,4.62,28.2,0,4.63,0,19.3,19.1,14.5
1557939337,19.1,15.1,24.3,25.7,0,5,28,0,5.03,0,21.4,21.3,0,0,4.64,28.2,0,4.62,0,19,19,14.5
1557939516,19.1,15,24.3,25.7,0,5.04,28,0,5.06,0,21.3,21.3,0,0,4.63,28.2,0,4.63,0,19.1,19,14.5
1557939697,19.1,14.9,24.3,25.7,0,4.99,28,0,5.04,0,21.3,21.3,0,0,4.62,28.2,0,4.62,0,19,19,14.5
1557939877,19.2,14.7,24.3,25.7,0,5.01,28,0,5.06,0,21.3,21.3,0,0,4.64,28.2,0,4.64,0,19.1,19,14.5
