time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1547654470,22.7,17.8,23.6,24.6,0,5.29,24.9,0,5.33,0,22.8,22.6,0,0,5.05,25,0,5.06,0,21.4,21.4,
1547654591,22.7,17.8,23.6,24.6,0,5.3,24.9,0,5.31,0,22.8,22.5,0,0,5.04,25,0,5.05,0,21.4,21.3,
1547654711,22.7,17.8,23.6,24.6,0,5.31,24.9,0,5.33,0,22.8,22.6,0,0,5.05,25,0,5.06,0,21.4,21.3,
1547654831,22.7,17.8,23.6,24.6,0,5.3,24.9,0,5.31,0,22.8,22.7,0,0,5.05,25,0,5.06,0,21.4,21.4,
1547654952,22.7,18.3,23.6,24.6,0,5.3,24.9,0,5.3,0,22.9,22.7,0,0,5.04,25,0,5.08,0,21.4,21.4,
1547655072,22.7,17.9,23.6,24.5,0,5.28,24.9,0,5.31,0,22.7,22.7,0,0,5.04,25,0,5.05,0,21.4,21.3,
1547655192,22.7,17.9,23.6,24.5,0,5.28,24.9,0,5.31,0,22.8,22.6,0,0,5.04,25,0,5.06,0,21.4,21.4,
1547655773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1547655893,22.7,18,23.5,24.5,0,5.3,24.9,0,5.29,0,22.7,22.7,0,0,5.05,25,0,5.06,0,21.3,21.3,
1547656013,22.7,18,23.5,24.5,0,5.3,24.9,0,5.3,0,22.7,22.7,0,0,5.05,25,0,5.05,0,21.4,21.3,
1547657474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1547657594,22.7,18,23.5,24.4,0,5.25,24.9,0,5.29,0,22.7,22.5,0,0,5.04,24.9,0,5.04,0,21.4,21.4,
1547657715,22.6,18.1,23.4,24.4,0,5.26,24.9,0,5.28,0,22.7,22.6,0,0,5.04,24.9,0,5.05,0,21.3,21.3,
1547657835,22.6,18.1,23.4,24.4,0,5.26,24.9,0,5.28,0,22.7,22.6,0,0,5.03,24.9,0,5.03,0,21.3,21.4,
1547657956,22.6,18.1,23.4,24.4,0,5.24,24.9,0,5.28,0,22.6,22.5,0,0,5.04,24.9,0,5.04,0,21.3,21.3,
1547658076,22.6,18.2,23.4,24.4,0,5.26,24.9,0,5.29,0,22.6,22.5,0,0,5.04,24.9,0,5.05,0,21.4,21.3,
1547658196,22.6,18.2,23.4,24.4,0,5.24,24.9,0,5.28,0,22.5,22.4,0,0,5.04,24.9,0,5.06,0,21.3,21.3,
1547658317,22.6,18.2,23.4,24.4,0,5.24,24.9,0,5.29,0,22.6,22.6,0,0,5.03,24.9,0,5.05,0,21.4,21.4,
