time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1554307242,19.6,16.1,22.6,24.3,0,4.65,25.7,0,4.69,0,19.4,19.2,0,0,4.72,25.7,0,4.72,0,19.6,19.6,
1554307362,19.6,16.1,22.6,24.3,0,4.67,25.7,0,4.69,0,19.4,19.3,0,0,4.72,25.7,0,4.74,0,19.8,19.7,
1554307482,19.6,16.1,22.6,24.3,0,4.65,25.7,0,4.7,0,19.4,19.3,0,0,4.72,25.6,0,4.73,0,19.6,19.5,
1554307603,19.6,16.1,22.6,24.3,0,4.67,25.7,0,4.69,0,19.4,19.3,0,0,4.72,25.6,0,4.74,0,19.7,19.6,
1554307851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1554307971,19.6,16.2,22.6,24.3,0,4.68,25.7,0,4.7,0,19.4,19.3,0,0,4.72,25.6,0,4.73,0,19.7,19.6,
1554308091,19.7,16.3,22.6,24.3,0,4.67,25.7,0,4.69,0,19.5,19.3,0,0,4.72,25.6,0,4.72,0,19.7,19.5,
1554308212,19.7,16.3,22.6,24.3,0,4.68,25.7,0,4.69,0,19.5,19.4,0,0,4.74,25.6,0,4.73,0,19.7,19.5,
1554308332,19.7,16.3,22.6,24.3,0,4.67,25.7,0,4.69,0,19.5,19.4,0,0,4.72,25.6,0,4.72,0,19.7,19.6,
1554308452,19.7,16.4,22.6,24.2,0,4.68,25.7,0,4.7,0,19.5,19.1,0,0,4.73,25.6,0,4.74,0,19.7,19.6,
1554308573,19.7,16.4,22.6,24.2,0,4.68,25.7,0,4.69,0,19.5,19.4,0,0,4.73,25.6,0,4.72,0,19.6,19.7,
1554308693,19.7,16.4,22.6,24.2,0,4.67,25.7,0,4.7,0,19.4,19.3,0,0,4.73,25.6,0,4.73,0,19.6,19.7,
1554308941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1554309061,19.7,16.4,22.6,24.2,0,4.69,25.7,0,4.72,0,19.5,19.3,0,0,4.73,25.6,0,4.76,0,19.6,19.5,
