time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1558540852,20.1,15.5,23.4,25.4,0,4.72,28,0,4.75,0,19.7,19.6,0,0,4.78,27.8,0,4.83,0,20.2,20,15
1558541032,20.1,15.6,23.4,25.4,0,4.75,28,0,4.74,0,19.7,19.7,0,0,4.78,27.8,0,4.84,0,20.2,20,15
1558541212,20.1,15.6,23.4,25.4,0,4.74,27.9,0,4.74,0,19.7,19.6,0,0,4.79,27.7,0,4.84,0,20.1,19.8,15
1558541393,20.1,15.6,23.4,25.4,0,4.74,27.9,0,4.74,0,19.7,19.7,0,0,4.79,27.7,0,4.83,0,20.1,19.8,15
1558541526,20.1,15.6,23.4,25.4,0,4.74,27.9,0,4.75,0,19.7,19.7,0,0,4.76,27.7,0,4.81,0,20.2,20,15
1558541706,20.1,15.6,23.4,25.4,0,4.74,27.9,0,4.74,0,19.8,19.8,0,0,4.76,27.7,0,4.81,0,20.1,19.9,15
1558541886,20.1,15.7,23.5,25.4,0,4.74,27.9,0,4.75,0,19.8,19.6,0,0,4.76,27.7,0,4.83,0,20.1,19.9,15
1558542072,20.1,15.7,23.5,25.4,0,4.74,27.9,0,4.74,0,19.7,19.7,0,0,4.78,27.7,0,4.81,0,20.1,19.9,15
1558542249,20.1,15.7,23.5,25.4,0,4.74,27.9,0,4.75,0,19.8,19.7,0,0,4.76,27.7,0,4.84,0,20.3,19.9,15
1558542431,20.1,15.8,23.5,25.4,0,4.74,27.9,0,4.75,0,19.8,19.8,0,0,4.78,27.7,0,4.85,0,20.2,19.8,15
1558542580,20.1,15.8,23.5,25.4,0,4.75,27.8,0,4.74,0,19.7,19.8,0,0,4.78,27.7,0,4.81,0,20.2,19.9,15
1558542753,20.1,16.1,23.5,25.4,0,4.74,27.8,0,4.74,0,19.7,19.7,0,0,4.78,27.7,0,4.84,0,20.2,19.8,15
1558542934,20.1,16.1,23.5,25.4,0,4.74,27.8,0,4.74,0,19.7,19.8,0,0,4.79,27.6,0,4.81,0,20.2,19.9,15
1558543117,20.2,16.1,23.5,25.4,0,4.74,27.8,0,4.74,0,19.7,19.7,0,0,4.78,27.6,0,4.81,0,20.1,19.9,15
1558543297,20.2,16.2,23.5,25.3,0,4.74,27.8,0,4.74,0,19.8,19.7,0,0,4.78,27.6,0,4.81,0,20.1,19.9,15
1558543477,20.2,16.2,23.5,25.3,0,4.76,27.8,0,4.75,0,19.8,19.7,0,0,4.79,27.6,0,4.83,0,20.1,19.9,15
1558543657,20.2,16.3,23.5,25.3,0,4.75,27.8,0,4.75,0,19.7,19.7,0,0,4.78,27.6,0,4.81,0,20.3,20,15
