time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1557763205,18.5,15,24,25.6,0,4.93,27.9,0,4.95,0,20.8,20.7,0,0,4.52,28,0,4.55,0,18.5,18.4,15
1557763385,18.5,15,24,25.6,0,4.94,27.9,0,4.95,0,20.9,20.8,0,0,4.52,27.9,0,4.54,0,18.6,18.4,15
1557763567,18.5,15.2,24,25.6,0,4.94,27.8,0,4.95,0,20.9,20.7,0,0,4.52,27.9,0,4.55,0,18.6,18.4,15
1557763749,18.6,15.1,24,25.6,0,4.95,27.8,0,4.96,0,20.9,20.7,0,0,4.52,27.9,0,4.54,0,18.5,18.4,15
1557763929,18.6,15.1,24,25.6,0,4.93,27.8,0,4.96,0,20.9,20.8,0,0,4.53,27.9,0,4.55,0,18.6,18.5,15
1557764101,18.6,15.1,24,25.6,0,4.91,27.8,0,4.95,0,20.9,20.8,0,0,4.52,27.9,0,4.54,0,18.5,18.4,15
1557764281,18.6,15.1,24,25.6,0,4.95,27.8,0,4.96,0,21,20.8,0,0,4.54,27.9,0,4.55,0,18.6,18.5,15
1557764461,18.6,15.1,24,25.6,0,4.94,27.8,0,4.95,0,20.9,20.9,0,0,4.52,27.9,0,4.54,0,18.6,18.5,15
1557764641,18.6,15.2,24,25.5,0,4.94,27.8,0,4.96,0,20.9,20.9,0,0,4.52,27.9,0,4.54,0,18.5,18.5,15
1557764822,18.7,15.2,24,25.5,0,4.93,27.7,0,4.96,0,20.9,20.9,0,0,4.54,27.9,0,4.55,0,18.5,18.5,15
1557765002,18.7,15.2,24,25.5,0,4.95,27.7,0,4.95,0,20.9,20.8,0,0,4.53,27.8,0,4.54,0,18.5,18.5,15
1557765182,18.7,15.2,24,25.5,0,4.91,27.7,0,4.95,0,21,20.9,0,0,4.52,27.8,0,4.54,0,18.6,18.5,15
1557765362,18.7,15.2,24,25.5,0,4.94,27.7,0,5,0,20.9,20.9,0,0,4.53,27.8,0,4.55,0,18.5,18.5,15
1557765543,18.7,15.2,24,25.5,0,4.93,27.7,0,4.96,0,20.9,20.8,0,0,4.53,27.8,0,4.54,0,18.6,18.5,15
1557765723,18.7,15.2,24,25.5,0,4.95,27.7,0,4.96,0,20.9,20.8,0,0,4.53,27.8,0,4.55,0,18.6,18.5,15
1557765903,18.7,15.3,24,25.5,0,4.95,27.7,0,4.99,0,20.9,20.8,0,0,4.54,27.8,0,4.54,0,18.6,18.5,15
1557766083,18.7,15.3,24,25.5,0,4.96,27.7,0,4.99,0,21,20.8,0,0,4.54,27.8,0,4.54,0,18.6,18.5,15
1557766264,18.8,15.3,24,25.5,0,4.96,27.6,0,4.96,0,20.9,20.9,0,0,4.54,27.8,0,4.57,0,18.6,18.5,15
1557766444,18.8,15.3,24,25.5,0,4.96,27.6,0,4.98,0,20.9,20.9,0,0,4.54,27.8,0,4.54,0,18.7,18.5,15
1557766625,18.8,15.3,24,25.5,0,4.94,27.6,0,4.98,0,21,21,0,0,4.55,27.8,0,4.57,0,18.6,18.7,15
1557766832,18.8,15.4,24,25.4,0,4.95,27.6,0,4.96,0,21,21,0,0,4.55,27.7,0,4.54,0,18.6,18.6,15
1557767012,18.8,15.4,24.1,25.4,0,4.94,27.6,0,4.96,0,20.9,20.8,0,0,4.54,27.7,0,4.54,0,18.5,18.5,15
1557767192,18.8,15.4,24.1,25.4,0,4.98,27.6,0,4.98,0,21,20.9,0,0,4.55,27.7,0,4.55,0,18.7,18.6,15
1557767372,18.8,15.4,24.1,25.4,0,4.96,27.6,0,4.99,0,20.9,20.8,0,0,4.54,27.7,0,4.54,0,18.6,18.5,15
1557767553,18.9,15.5,24.1,25.4,0,4.94,27.6,0,4.96,0,20.9,20.8,0,0,4.55,27.7,0,4.55,0,18.5,18.5,15
1557767733,18.9,15.5,24.1,25.4,0,4.96,27.6,0,4.98,0,21,21.1,0,0,4.57,27.7,0,4.57,0,18.9,18.7,15
1557767914,18.9,15.5,24.1,25.4,0,4.96,27.6,0,4.98,0,21.1,21,0,0,4.57,27.7,0,4.55,0,18.8,18.6,15
