time,h1,h2,h3,C.O.P,Tevwi,Tcdwi,operation_num,running_time
1550548465.0,405.24257587695433,423.774503976291,245.64925031102717,8.611803624018995,14.5,29.2,24.0,6676.0
1550548585.0,405.35666501587303,423.7583185999365,246.6719514521817,8.623394242195594,14.5,29.8,24.0,6678.0
1550548706.0,405.6731579680537,423.61223945889265,247.5496585068383,8.814470213648663,14.5,30.6,24.0,6680.0
1550549555.0,405.4580884599597,423.73137357188347,246.81791447066547,8.681535532205851,14.4,30.1,24.0,6690.0
1550549675.0,405.772764268336,423.6555696759404,247.69661266648544,8.839561131422403,14.4,30.7,24.0,6692.0
1550549796.0,405.35666501587303,424.3471466407835,243.31984156910548,8.532528381703468,14.4,29.4,24.0,6694.0
1550550665.0,405.648199607377,423.7366204539267,247.5497506287948,8.740312397626385,14.4,30.9,24.0,6704.0
1550550786.0,404.85350921232316,423.79648041068435,241.87052506229423,8.603876469184907,14.4,27.5,24.0,6706.0
1550550906.0,404.5296501073522,423.48750719561735,241.7260324237673,8.587659297440293,14.4,26.3,24.0,6708.0
1550551766.0,404.8038224038388,423.6235473921891,241.4364359733841,8.680646849599619,14.3,26.8,24.0,6718.0
1550551886.0,404.8038224038388,423.36719638186963,243.61085501714592,8.68338738299723,14.3,27.6,24.0,6720.0
1550552006.0,404.9786794680708,423.5570377416263,244.19231324610837,8.654498091514718,14.3,28.1,24.0,6722.0
1550552856.0,404.8161007641362,423.5259047768217,243.7561800495413,8.60831682712409,14.3,28.0,24.0,6732.0
1550552976.0,405.30453756501913,423.49696054619073,245.50361435045482,8.783927428465812,14.3,28.8,24.0,6734.0
1550553096.0,405.2304488274878,423.5814024844273,246.08706866815876,8.672213070471589,14.3,29.5,24.0,6736.0
1550553217.0,405.5829131204392,423.58592487281504,247.11082656186449,8.802531972888424,14.3,30.2,24.0,6738.0
