"[15.96190476190477, 14.552380952380954, 27.53333333333333, 28.20952380952381, 0.0, 4.07809523809524, 24.861904761904764, 0.0, 4.08952380952381, 30.861904761904754, 15.866666666666664, 15.776190476190472, 32.57142857142857, 1407.095238095238, 2.786190476190476, 38.73333333333334, 110.45238095238093, 7.1380952380952385, 30.861904761904754, 31.323809523809523, 6.923809523809522]"
"[30.139130434782604, 27.55217391304349, 54.478260869565204, 55.68260869565216, 0.0, 7.738695652173915, 48.55652173913043, 0.0, 7.769565217391304, 57.66086956521738, 29.995652173913037, 29.80869565217392, 59.73913043478261, 2617.7391304347825, 5.294347826086955, 74.19565217391306, 214.56521739130426, 13.982173913043477, 57.66086956521738, 61.339130434782625, 13.013043478260867]"
"[45.37391304347827, 41.58695652173915, 83.53478260869564, 85.29565217391303, 0.0, 11.70217391304348, 75.25217391304349, 0.0, 11.746086956521742, 86.84782608695653, 45.15652173913046, 44.926086956521765, 89.73913043478261, 3950.7391304347825, 8.017826086956514, 112.66086956521738, 327.23913043478245, 21.374782608695654, 86.84782608695653, 93.8347826086957, 19.526086956521734]"
"[58.541666666666636, 53.70000000000002, 108.60833333333329, 110.87499999999999, 0.0, 15.167499999999995, 99.25833333333328, 0.0, 15.204583333333337, 111.97916666666664, 58.2666666666667, 58.037500000000044, 116.0, 5119.125, 10.36958333333332, 145.98333333333332, 424.7249999999999, 27.758333333333326, 111.97916666666664, 121.86666666666675, 24.891666666666655]"
"[81.8190476190476, 75.02380952380952, 151.04761904761895, 154.28571428571428, 0.0, 21.26714285714285, 140.73809523809535, 0.0, 21.302380952380965, 155.55714285714285, 81.39523809523813, 81.20952380952387, 162.57142857142858, 7195.0, 14.483809523809512, 203.67619047619047, 592.1428571428569, 38.62285714285713, 155.55714285714285, 169.65238095238107, 34.185714285714276]"
"[86.24583333333332, 79.02083333333337, 157.9958333333332, 161.48333333333332, 0.0, 22.49083333333333, 150.4333333333336, 0.0, 22.513750000000012, 162.99999999999997, 85.77083333333331, 85.7, 172.375, 7645.916666666667, 15.255833333333321, 214.1583333333333, 622.0166666666665, 40.45666666666664, 162.99999999999997, 177.75833333333344, 35.19583333333333]"
"[15.808333333333335, 14.462499999999999, 28.124999999999996, 28.9875, 0.0, 4.066249999999999, 23.433333333333337, 0.0, 4.062499999999999, 41.474999999999994, 15.64583333333333, 15.69166666666667, 40.47083333333333, 1539.5833333333333, 2.78, 40.3875, 116.64999999999999, 7.450416666666666, 41.474999999999994, 32.641666666666666, 6.708333333333333]"
"[31.786956521739135, 29.069565217391297, 56.16956521739128, 57.6913043478261, 0.0, 8.22260869565217, 49.22608695652173, 0.0, 8.229130434782606, 70.87826086956522, 31.578260869565224, 31.569565217391325, 72.2304347826087, 2952.5652173913045, 5.546956521739131, 79.05652173913045, 228.50434782608693, 14.648695652173913, 70.87826086956522, 64.29565217391306, 12.817391304347826]"
"[49.90952380952384, 45.70952380952377, 89.70952380952379, 91.94761904761906, 0.0, 12.967619047619044, 79.70952380952379, 0.0, 12.978095238095236, 106.17142857142855, 49.695238095238125, 49.60952380952384, 109.10952380952382, 4567.476190476191, 8.749999999999998, 124.30952380952382, 360.7095238095238, 23.24809523809524, 106.17142857142855, 102.06666666666669, 20.13333333333333]"
"[62.56818181818191, 57.48181818181817, 115.09090909090905, 117.84545454545456, 0.0, 16.325454545454537, 102.69545454545458, 0.0, 16.325, 130.79999999999998, 62.34090909090919, 62.35000000000002, 134.15, 5692.863636363636, 11.116818181818179, 157.09090909090912, 457.77727272727276, 29.67727272727274, 130.79999999999998, 130.27272727272728, 26.00909090909091]"
"[72.22916666666681, 66.47083333333329, 134.62916666666663, 137.7125, 0.0, 18.894583333333333, 121.27083333333333, 0.0, 18.888333333333343, 149.09583333333333, 71.98750000000011, 72.04166666666676, 152.97083333333333, 6551.458333333333, 12.9225, 182.25000000000003, 532.2541666666667, 34.62041666666668, 149.09583333333333, 151.97916666666666, 30.404166666666658]"
"[90.1217391304349, 83.00869565217383, 169.29130434782604, 173.0652173913044, 0.0, 23.629565217391306, 153.9869565217392, 0.0, 23.619130434782623, 184.51304347826087, 89.86521739130441, 89.96521739130444, 189.6217391304348, 8169.304347826087, 16.18739130434783, 228.13478260869567, 667.1434782608698, 43.46347826086957, 184.51304347826087, 190.78260869565213, 38.13043478260869]"
"[16.16923076923077, 14.815384615384618, 28.665384615384614, 29.649999999999995, 0.0, 4.11576923076923, 25.07307692307692, 0.0, 4.1184615384615375, 43.71538461538462, 15.961538461538463, 15.969230769230764, 42.57692307692308, 1603.0384615384614, 2.8669230769230767, 41.76153846153847, 118.68846153846154, 7.675000000000001, 43.71538461538462, 33.51153846153846, 7.619230769230769]"
"[32.808333333333316, 30.208333333333368, 60.87499999999998, 62.579166666666644, 0.0, 8.443333333333332, 53.90416666666665, 0.0, 8.457916666666668, 77.13750000000002, 32.57916666666667, 32.51250000000002, 76.125, 3069.625, 5.919583333333333, 84.11666666666666, 243.30833333333325, 15.882916666666667, 77.13750000000002, 69.51666666666667, 15.4375]"
"[52.99523809523808, 48.7571428571429, 98.58571428571429, 101.14285714285712, 0.0, 13.662380952380948, 89.30952380952381, 0.0, 13.694285714285716, 117.36666666666667, 52.7, 52.538095238095266, 117.0, 4841.142857142857, 9.507142857142854, 134.6904761904762, 390.90952380952376, 25.549047619047617, 117.36666666666667, 111.94285714285715, 24.285714285714285]"
"[61.90833333333328, 56.95416666666671, 115.48749999999997, 118.39166666666665, 0.0, 15.973749999999987, 106.44166666666672, 0.0, 16.02291666666667, 132.05000000000004, 61.662500000000016, 61.40833333333341, 132.375, 5570.875, 11.090833333333334, 156.59166666666664, 455.2250000000001, 29.79375, 132.05000000000004, 130.59166666666667, 28.12916666666666]"
"[80.29565217391303, 73.77826086956527, 149.1304347826087, 152.77391304347825, 0.0, 20.714347826086943, 139.74347826086958, 0.0, 20.782173913043483, 166.7826086956522, 80.03913043478266, 79.63913043478271, 168.1304347826087, 7148.434782608696, 14.31173913043478, 201.80869565217392, 586.8478260869566, 38.40652173913043, 166.7826086956522, 168.38695652173917, 35.90869565217389]"
"[96.00869565217388, 88.1608695652175, 177.76521739130436, 182.02173913043487, 0.0, 24.766521739130415, 168.65652173913054, 0.0, 24.851304347826108, 195.70869565217393, 95.75652173913048, 95.22173913043486, 198.1304347826087, 8485.608695652174, 17.063913043478255, 240.24782608695656, 698.804347826087, 45.72478260869565, 195.70869565217393, 200.53913043478263, 42.64782608695649]"
"[120.9523809523811, 110.99523809523828, 223.45714285714297, 228.7714285714287, 0.0, 31.183809523809497, 213.83809523809543, 0.0, 31.295714285714347, 243.38095238095235, 120.6523809523811, 119.94285714285711, 247.0, 10632.904761904761, 21.442380952380944, 301.7, 877.6047619047617, 57.42047619047618, 243.38095238095235, 251.82857142857145, 53.47142857142855]"
"[22.143478260869557, 20.130434782608692, 37.69130434782609, 38.86521739130434, 0.0, 5.533478260869566, 33.71739130434783, 0.0, 5.543043478260871, 51.93478260869565, 21.860869565217396, 21.839130434782604, 49.69565217391305, 2021.5217391304348, 3.773043478260869, 53.39565217391305, 153.2217391304348, 9.948695652173912, 51.93478260869565, 43.53913043478261, 10.14782608695652]"
"[38.54782608695649, 35.04782608695651, 66.59565217391304, 68.41739130434782, 0.0, 9.697391304347828, 60.76086956521737, 0.0, 9.704782608695648, 81.18695652173912, 38.10434782608697, 38.113043478260856, 79.69565217391305, 3363.521739130435, 6.574782608695654, 92.29565217391306, 265.86086956521746, 17.32304347826087, 81.18695652173912, 75.89565217391306, 17.22173913043478]"
"[53.287499999999966, 48.395833333333314, 92.1875, 94.55000000000001, 0.0, 13.440416666666662, 85.94999999999999, 0.0, 13.437916666666654, 106.60833333333333, 52.63333333333332, 52.708333333333314, 106.375, 4564.5, 9.040833333333333, 126.96666666666668, 365.9083333333335, 23.85666666666667, 106.60833333333333, 104.5916666666667, 23.1375]"
"[72.00434782608701, 65.39565217391308, 125.11739130434786, 128.20434782608694, 0.0, 18.183043478260867, 117.90434782608696, 0.0, 18.17478260869563, 140.45652173913044, 71.08260869565214, 71.25217391304344, 141.0, 6102.95652173913, 12.222608695652172, 171.3652173913043, 494.59130434782617, 32.28739130434783, 140.45652173913044, 141.59130434782617, 31.12608695652173]"
"[85.4833333333334, 77.60833333333342, 149.09166666666667, 152.62499999999997, 0.0, 21.588333333333335, 141.49166666666667, 0.0, 21.581249999999972, 164.0375, 84.38333333333328, 84.56666666666665, 165.125, 7181.666666666667, 14.484583333333326, 203.37499999999997, 587.4750000000003, 38.38916666666667, 164.0375, 168.37916666666675, 36.712499999999984]"
"[105.5782608695654, 95.83478260869585, 184.32173913043476, 188.59565217391295, 0.0, 26.6782608695652, 176.41304347826096, 0.0, 26.665652173912996, 200.3130434782609, 104.23043478260858, 104.41739130434776, 202.30434782608697, 8835.0, 17.883043478260856, 251.0217391304347, 725.4782608695654, 47.42478260869566, 200.3130434782609, 208.00000000000003, 45.19999999999999]"
"[26.531818181818185, 24.099999999999998, 44.68181818181818, 46.05, 0.0, 6.640000000000001, 40.26818181818183, 0.0, 6.645454545454546, 62.46818181818182, 26.363636363636363, 26.322727272727274, 60.0, 2354.6363636363635, 4.459545454545454, 63.559090909090926, 182.34090909090912, 11.810909090909094, 62.46818181818182, 51.695454545454545, 11.922727272727274]"
"[41.95652173913045, 38.11739130434784, 71.90434782608698, 73.82173913043479, 0.0, 10.552173913043477, 65.71739130434784, 0.0, 10.54869565217391, 89.23913043478262, 41.669565217391295, 41.69130434782609, 87.3913043478261, 3591.8695652173915, 7.092608695652175, 99.77391304347829, 288.0173913043478, 18.759565217391305, 89.23913043478262, 82.21304347826084, 18.72173913043478]"
"[56.887500000000045, 51.650000000000006, 97.825, 100.33750000000002, 0.0, 14.332916666666677, 90.70416666666667, 0.0, 14.321666666666673, 114.74166666666672, 56.49999999999997, 56.533333333333324, 113.75, 4787.25, 9.610000000000001, 134.58750000000006, 388.8583333333333, 25.365000000000006, 114.74166666666672, 111.24166666666666, 25.108333333333334]"
"[78.46818181818186, 71.26363636363638, 135.6772727272727, 139.03636363636363, 0.0, 19.80909090909092, 127.03181818181811, 0.0, 19.784545454545455, 154.45000000000007, 77.92272727272726, 78.00000000000001, 154.0909090909091, 6563.909090909091, 13.274545454545455, 185.74090909090918, 537.1500000000002, 35.065000000000005, 154.45000000000007, 153.82272727272726, 34.43181818181818]"
"[91.41739130434794, 83.0347826086957, 158.58260869565217, 162.41739130434783, 0.0, 23.108695652173918, 149.79565217391297, 0.0, 23.078695652173906, 176.86086956521743, 90.7478260869565, 90.86086956521739, 177.3913043478261, 7622.478260869565, 15.47782608695652, 216.45217391304354, 626.2304347826089, 40.904347826086955, 176.86086956521743, 179.39565217391302, 39.89130434782608]"
"[26.725000000000005, 24.433333333333337, 47.77083333333332, 49.037499999999994, 0.0, 6.815833333333335, 43.074999999999996, 0.0, 6.819583333333335, 56.10833333333334, 26.449999999999992, 26.37916666666666, 57.31666666666666, 2398.8333333333335, 4.712916666666667, 65.93333333333334, 189.65833333333333, 12.363749999999996, 56.10833333333334, 54.254166666666656, 12.10416666666667]"
"[43.94347826086958, 40.15652173913046, 78.79565217391303, 80.78260869565216, 0.0, 11.216956521739133, 72.41304347826085, 0.0, 11.203913043478268, 87.71304347826087, 43.404347826086905, 43.413043478260846, 89.80869565217391, 3842.086956521739, 7.707391304347826, 107.50869565217393, 310.7086956521739, 20.290434782608695, 87.71304347826087, 89.00869565217391, 19.6304347826087]"
"[58.29583333333333, 53.22500000000003, 104.04166666666664, 106.55000000000001, 0.0, 14.872083333333338, 97.55833333333338, 0.0, 14.847916666666679, 113.00416666666668, 57.57916666666662, 57.60416666666659, 116.06666666666666, 5026.875, 10.16, 141.52083333333337, 409.4333333333332, 26.74375000000001, 113.00416666666668, 117.37916666666668, 25.762500000000003]"
"[83.1047619047619, 75.80476190476195, 147.56190476190477, 151.05238095238101, 0.0, 21.16238095238096, 140.16190476190482, 0.0, 21.129047619047633, 158.21428571428575, 82.0666666666666, 82.11904761904754, 162.64761904761903, 7093.380952380952, 14.412380952380953, 200.40000000000003, 580.1571428571426, 37.90761904761906, 158.21428571428575, 166.39523809523808, 36.63333333333334]"
"[89.4041666666667, 81.4541666666667, 157.54166666666666, 161.22083333333336, 0.0, 22.72250000000001, 151.62916666666672, 0.0, 22.686666666666685, 167.34583333333336, 88.30416666666663, 88.40416666666657, 172.3166666666667, 7555.125, 15.408333333333331, 214.00833333333324, 619.2416666666664, 40.452500000000015, 167.34583333333336, 177.55416666666667, 39.12500000000001]"
"[106.20833333333354, 96.7166666666667, 186.1208333333333, 190.4583333333333, 0.0, 26.9491666666667, 180.8208333333332, 0.0, 26.91375000000004, 196.34583333333342, 104.95833333333316, 105.09999999999981, 202.3166666666667, 8903.458333333334, 18.22041666666666, 252.8166666666666, 731.3958333333334, 47.77333333333336, 196.34583333333342, 209.66250000000002, 46.34583333333334]"
"[132.67272727272768, 120.7727272727273, 231.4136363636363, 236.8045454545455, 0.0, 33.62727272727278, 226.4590909090906, 0.0, 33.590454545454605, 243.07727272727286, 131.16818181818147, 131.32272727272695, 250.70909090909092, 11065.181818181818, 22.686363636363634, 314.49999999999994, 909.3000000000001, 59.388636363636394, 243.07727272727286, 260.5954545454545, 57.75000000000002]"
"[143.39565217391342, 130.5043478260869, 249.695652173913, 255.5, 0.0, 36.34826086956528, 245.79565217391266, 0.0, 36.313478260869644, 261.29130434782616, 141.80869565217355, 142.0304347826083, 269.8086956521739, 11934.391304347826, 24.487391304347817, 339.4391304347825, 981.1173913043478, 64.06956521739131, 261.29130434782616, 281.12608695652176, 62.29565217391308]"
"[15.547619047619046, 14.304761904761907, 29.1047619047619, 29.857142857142858, 0.0, 4.028571428571428, 24.75714285714285, 0.0, 4.036190476190476, 35.528571428571425, 15.495238095238093, 15.461904761904764, 35.714285714285715, 1437.857142857143, 2.828095238095238, 40.28095238095238, 115.76666666666667, 7.55095238095238, 35.528571428571425, 33.15238095238095, 7.280952380952381]"
